Unnamed: 0,No.,Title,Artist(s),lyrics,genres
47,48,"""Dirty Laundry""",Don Henley,"43 ContributorsDirty Laundry Lyrics“Dirty Laundry” is the second single from Don Henley’s debut album Can’t Stand Still. To air someone’s ‘dirty laundry’ means “discussing or arguing about unpleasant or private things in front of other… Read More 
I make my livin' off the evenin' news
Just give me somethin', somethin' I can use
People love it when you lose
They love dirty laundry

Well, I coulda' been an actor, but I wound up here
I just have to look good, I don't have to be clear
Come and whisper in my ear
Give us dirty laundry

Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em all around

We got the bubble-headed bleached-blonde, comes on at five
She can tell you 'bout the plane crash with a gleam in her eye
It's interesting when people die
Give us dirty laundry

Can we film the operation? Is the head dead yet?
You know, the boys in the newsroom got a running bet
Get the widow on the set!
We need dirty laundry


You don't really need to find out what's goin' on
You don't really wanna know just how far it's gone
Just leave well enough alone
Eat your dirty laundry

Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're stiff
Kick 'em all around

(Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're stiff
Kick 'em all around)

Dirty little secrets, dirty little lies
We got our dirty little fingers in everybody's pie
We love to cut you down to size
We love dirty laundry

We can do ""The Innuendo"", we can dance and sing
When it's said and done, we haven't told you a thing
We all know that crap is king
Give us dirty laundry!


(Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em when they're down
When they're up, when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em when they're down
Kick 'em when they're up
Kick 'em when they're down)","classic rock, rock, 80s, singer-songwriter, soft rock"
48,49,"""The Girl Is Mine""",Michael Jackson and Paul McCartney,"96 ContributorsTranslationsPortuguêsFrançaisРусский (Russian)bosanskiThe Girl is Mine Lyrics“The Girl is Mine” features the King of Pop and one of the world’s most-respected songwriters arguing over a girl. Released as the lead single from Thriller on October 18, 1982, many felt it was a weak song… Read More 
Every night, she walks right in my dreams
Since I met her from the start
I'm so proud I am the only one
Who is special in her heart

The girl is mine
The doggone girl is mine
I know she's mine
Because the doggone girl is mine, mhm

I don't understand the way you think
Saying that she's yours, not mine
Sending roses and your silly dreams
Really just a waste of time

Because she's mine
The doggone girl is mine
Don't waste your time
Because the doggone girl is mine

I love you more than he
(Take you anywhere)
Well, I love you endlessly
(Loving, we will share)
So come and go with me to one town
But we both cannot have her
So it's one or the other
And one day, you'll discover
That she's my girl forever and ever

Don't build your hopes to be let down
'Cause I really feel it's time
I know she'll tell you I'm the one for her
'Cause she said I blow her mind

The girl is mine
The doggone girl is mine
Don't waste your time
Because the doggone girl is mine

She's mine, she's mine
No, no, no, she's mine
The girl is mine, the girl is mine
The girl is mine, the girl is mine
The girl is mine (Mine, mine); yep, she's mine (Mine, mine)
The girl is mine (Mine, mine); yeah, she's mine (Mine, mine)

Don't waste your time
Because the doggone girl is mine
The girl is mine
Michael, we're not going to fight about this, okay?
Ha, ha, Paul, I think I told you I'm a lover, not a fighter
Eh, I've heard it all before, Michael
She told me that I'm her forever lover, you know, don't you remember?
Well, after loving me, she said she couldn't love another
Is that what she said?
Yeah, she said it; you keep dreaming

(I don't believe it!) (Mine, mine)
(No, no, no) The girl is mine (Mine, mine, mine)
(No, mine) No, mine (Mine, mine)
(She's mine, mine, mine, mine, mine) (Mine, mine, mine)
'Cause the girl is mine
(No, the girl is mine) (Mine, mine)
The girl is mine (Mine, mine, mine)
(No, the girl is mine)
The girl is mine (Mine, mine)
(No, she's mine)","pop, 80s, funk, pop rock, duets"
49,50,"""Too Shy""",Kajagoogoo,"31 ContributorsToo Shy Lyrics“Too Shy”, the debut single of Kajagoogoo, was an international hit and reached #5 in the US in the summer of 1983. It was produced by Duran Duran keyboard player Nick Rhodes.
In the US, the band never… Read More 
Tongue tied or short of breath
Don't even try
Try a little harder
Something's wrong
You're not naive, you must be strong
Ooh, baby try

Hey girl, move a little closer

You're too shy shy, hush hush eye to eye
Too, shy shy, hush hush, eye to eye
Too shy shy, hush hush eye to eye
Too, shy shy, hush hush

Modern medicine falls short of your complaint
Ooh, try a little harder
Moving in circles won't you dilate
Ooh, baby try

Hey girl, move a little closer

'Cause you're too shy shy, hush hush eye to eye
Too, shy shy, hush hush, eye to eye
Too shy shy hush hush eye to eye
Too, shy shy, hush hush


You're too shy shy, hush hush eye to eye
Too, shy shy, hush hush, eye to eye
Too shy shy, hush hush eye to eye
Too, shy shy, hush hush","new wave, 80s, pop, new romantic, synth pop"
50,51,"""Goody Two-Shoes""",Adam Ant,"17 ContributorsGoody Two Shoes LyricsWith the heartbreak open
So much you can't hide
Put on a little makeup, makeup
Make sure they get your good side, good side
If the word's unspoken
Gets stuck in your throat
Send a treasure token, token
Write it on a pound note, pound note
Goody two, goody two, goody, goody two shoes
Goody two, goody two, goody, goody two shoes
Don't drink, don't smoke, what do you do?
You don't drink, don't smoke, what do you do?
Subtle innuendos follow
There must be something inside
We don't follow fashion
That'd be a joke
You know we're going to set them, set them
So everyone can take note, take note
When they saw you kneeling
Crying words that you mean
Opening their eyeballs, eyeballs
Pretending that you're Al Green, Al Green
Goody two, goody two, goody, goody two shoes
Goody two, goody two, goody, goody two shoes
Don't drink, don't smoke, what do you do?
You don't drink, don't smoke, what do you do?
Subtle innuendos follow
Must be something inside

No one's gonna tell me
What's wrong and what's right
Or tell me who to eat with, sleep with
Or that I've won the big fight, big fight
Look out, or they'll tell you
You're a ""Superstar""
Two weeks, and you're an all-time legend
I think the games have gone much too far
If the word's unspoken
Gets stuck in your throat
Send a treasure token, token
Write it on a pound note, pound note
Don't drink, don't smoke, what do you do?
You don't drink, don't smoke, what do you do?
Subtle innuendos follow
Must be something inside he’s hidin’
Don't drink, don't smoke, what do you do?
Ya don't drink, don't smoke, what do you do?
Subtle innuendos follow
Must be something inside he’s hidin’
Don't drink, don't smoke, what do you do?
Ya don't drink, don't smoke, what do you do?
Subtle innuendos follow
Must be something inside he’s hidin’
Don't drink, don't smoke, what do you do?
Ya don't drink, don't smoke, what do you do?
Subtle innuendos follow
Must be something inside he's hidin'
Don't drink, don't smoke, what do you do?
Don't drink, don't smoke, what do you do?
Subtle innuendos follow
Must be something inside","new wave, post-punk, 80s, british, pop"
51,52,"""Rock the Casbah""",The Clash,"89 ContributorsRock the Casbah Lyrics“Rock The Casbah” was the second single from Combat Rock and the band’s most successful in the US, reaching #8 in January 1983. It also performed well in the UK, peaking at #30.
The song’s music and original… Read More 
Now the king told the boogie men
""You have to let that raga drop
The oil down the desert way
Has been shaken to the top""
The Sheikh, he drove his Cadillac
He went a-cruising down the ville
The Muezzin was a-standing on the radiator grille

Sharif don't like it
Rocking the Casbah, rock the Casbah
Sharif don't like it
Rocking the Casbah, rock the Casbah

By order of the prophet
We ban that boogie sound
Degenerate the faithful
With that crazy Casbah sound
The Bedouin, they brought out
The electric kettle drum
The local guitar picker
Got his guitar-picking thumb
As soon as the Sharif
Cleared the square
They began to wail

Sharif don't like it
Rocking the Casbah, rock the Casbah
Sharif don't like it
Rocking the Casbah, rock the Casbah

Now over at the temple
Oh, they really pack 'em in
The in-crowd say it's cool
To dig this chanting thing
But as the wind changed direction
And the temple band took five
The crowd caught a whiff of that crazy Casbah jive

Sharif don't like it
Rocking the Casbah, rock the Casbah
Sharif don't like it
Rocking the Casbah, rock the Casbah

The king called up his jet fighters
He said, ""You better earn your pay
Drop your bombs between the minarets
Down the Casbah way""
As soon as the Sharif was
Chauffeured outta there
The jet pilots tuned to
The cockpit radio blare
As soon as the Sharif was
Out of their hair
The jet pilots wailed

Sharif don't like it
Rocking the Casbah, rock the Casbah
Sharif don't like it
Rocking the Casbah, rock the Casbah

(Sharif don't like it)
Thinks it's not kosher
(Rocking the Casbah
Rock the Casbah)
(Sharif don't like it)
Fundamentally can't take it
(Rocking the Casbah
Rock the Casbah)
(Sharif don't like it)
You know he really hates it
(Rocking the Casbah, rock the Casbah)
(Sharif don't like it)
Really, really hates it","punk, punk rock, british, rock, classic rock"
52,53,"""Our House""",Madness,"44 ContributorsOur House Lyrics“Our House” is a classic ‘80s pop song about family life in working-class London. Released in 1982, it stands as the one and only U.S. Top 10 hit for the British ska-pop band Madness. In the U.K., they were… Read More 
Father wears his Sunday best
Mother's tired, she needs a rest
The kids are playing up downstairs
Sister's sighing in her sleep (Ahh, ahh, ahh, ahh)
Brother's got a date to keep, he can't hang around

Our house, in the middle of our street
Our house, in the middle of our...

Our house, it has a crowd
There's always something happening and it's usually quite loud
Our mum, she's so house-proud
Nothing ever slows her down and a mess is not allowed

Our house, in the middle of our street
Our house, in the middle of our...
Our house, in the middle of our street
(Something tells you that you've got to move away from it)
Our house, in the middle of our...

Father gets up late for work
Mother has to iron his shirt, then she sends the kids to school
Sees them off with a small kiss (Ahh, ahh, ahh, ahh)
She's the one they're going to miss in lots of ways


Our house, in the middle of our street
Our house, in the middle of our...

I remember way back then, when everything was true and when
We would have such a very good time, such a fine time, such a happy time
And I remember how we'd play, simply waste the day away
Then we'd say nothing would come between us, two dreamers

Father wears his Sunday best
Mother's tired, she needs a rest; the kids are playing up downstairs
Sister's sighing in her sleep
Brother's got a date to keep, he can't hang around

Our house, in the middle of our street
Our house, in the middle of our street
Our house, in the middle of our street
Our house, in the middle of our...

Our house, was our castle and our keep
Our house, in the middle of our street
Our house, that was where we used to sleep
Our house, in the middle of our street
Our house, in the middle of our street
Our house...","ska, british, new wave, 80s, pop"
53,54,"""Overkill""",Men at Work,"23 ContributorsOverkill Lyrics“Overkill” was released in 1983 as the second single from Men At Work’s second studio album Cargo (in the US, where the success of their first album was later, “Overkill” became the first single from Cargo).… Read More 
I can't get to sleep
I think about the implications
Of diving in too deep
And possibly the complications
Especially at night
I worry over situations
I know will be all right
Perhaps it's just imagination

And day after day, it reappears
And night after night, my heartbeat shows the fear
Ghosts appear and fade away

Alone between the sheets
Only brings exasperation
It's time to walk the streets
Smell the desperation
At least there's pretty lights
And though there's little variation
It nullifies the night
From overkill

And day after day, it reappears
And night after night, my heartbeat shows the fear
Ghosts appear and fade away
Come back another day


I can't get to sleep
I think about the implications
Of diving in too deep
And possibly the complications
Especially at night
I worry over situations that
I know will be all right
It's just overkill

And day after day, it reappears
And night after night, my heartbeat shows the fear
Ghosts appear and fade away

Ghosts appear and fade away
Ghosts appear and fade away","80s, new wave, rock, australian, pop"
54,55,"""Is There Something I Should Know?""",Duran Duran,"22 ContributorsIs There Something I Should Know? Lyrics
Please, please tell me now
Please, please tell me now
Please, please tell me now
Please, please tell me now

I made a break, I run out yesterday
Tried to find my mountain hideaway
Maybe next year, maybe no go
I know you're watching me
Every minute of the day, yeah
I've seen the signs
And the looks and the pictures
That give your game away, yeah
There's a dream that strings the road
With broken glass for us to hold
And I cut so far before I had to say

Please, please tell me now
Is there something I should know?
Is there something I should say
That would make you come my way?
Do you feel the same?
'Cause you don't let it show

People stare and cross the road from me
And jungle drums
They all clear the way for me
Can you read my mind?
Can you see in the snow?
And fiery demons all dance
When you walk through that door
Don't say you're easy on me
You're about as easy as a nuclear war
There's a dream that strings the road
With broken glass for us to hold
And I cut so far before I had to say

Please, please tell me now
Is there something I should know?
Is there something I should say
That would make you come my way?
Do you feel the same?
'Cause you don't let it show


Please, please tell me now
Is there something I should know?
Is there something I should say
That would make you come my way?
Please, please tell me now
Can you see what makes me blow?
Can you see how much I'd die
Every time it passes by?
Please, please tell me now
What it takes to make it show
Is there something I should know?
Is there something I should know?","new wave, 80s, pop, synth pop, rock"
55,56,"""Gloria""",Laura Branigan,"38 ContributorsTranslationsDeutschGloria Lyrics“Gloria”—a cover of the Italian original by Umberto Tozzi— was Laura Branigan’s first major hit, and her self-described ”signature song.” It stayed for 36 weeks in the Top 100—a record at the time for a… Read More 

Gloria, you're always on the run now
Running after somebody
You gotta get him somehow
I think you've got to slow down
Before you start to blow it
I think you're headed for a breakdown
So be careful not to show it

You really don't remember
Was it something that he said?
Are the voices in your head calling, Gloria?

Gloria, don't you think you're fallin'?
If everybody wants you
Why isn't anybody callin'?
You don't have to answer
Leave 'em hangin' on the line
Oh-oh, calling Gloria

Gloria (Gloria)
I think they got your number (Gloria)
I think they got the alias (Gloria)
That you've been living under (Gloria)
But you really don't remember
Was it something that they said?
Are the voices in your head calling, Gloria?


A-ha-ha, a-ha-ha
Gloria, how's it gonna go down?
Will you meet him on the main line?
Or will you catch him on the rebound?
Will you marry for the money?
Take a lover in the afternoon?
Feel your innocence slippin' away
Don't believe it's comin' back soon

And you really don't remember
Was it something that he said?
Are the voices in your head calling, Gloria?

Gloria, don't you think you're fallin'?
If everybody wants you
Why isn't anybody callin'?
You don't have to answer
Leave them hangin' on the line
Oh-oh, calling Gloria

Gloria (Gloria)
I think they got your number (Gloria)
I think they got the alias (Gloria)
That you've been living under (Gloria)
But you really don't remember
Was it something that they said?
Are the voices in your head calling, Gloria?

(Gloria, Gloria, Gloria, Gloria, Gloria)
(Gloria, Gloria, Gloria, Gloria, Gloria)","pop, 80s, female vocalists, new wave, dance"
56,57,"""Affair of the Heart""",Rick Springfield,"4 ContributorsAffair of the Heart LyricsHeart in my mouth
Pulse in my head
Mercury rising into the red
The smell of your skin can
Light up all the fires in me
Hungry to touch
I'm eager to please
Out of control
And I hand you the keys
Every night I am burning
To make love to you
But don't try to tell me
You think it's all physical
It goes much deeper than that
You ought to know
It's an affair of the heart
It's an affair of the heart
It's an affair of the heart
Have a little blind faith, believe
It's an affair of the heart
When we make love
It's a passionate thing
You shudder and shake
Sink your teeth in my skin
I almost believe you were made
To be played by my hands

And you got the power
It amazes me still
How you play my emotions
With consummate skill
I don't have to look any further
Than into your eyes
So don't try to tell me
You think it's just physical
It goes way deeper than that
You better know
It's an affair of the heart
It's an affair of the heart
It's an affair of the heart
Have a little blind faith, believe
It's an affair of the heart
I'm the controller
And I want to touch you and seize you
And make you mine, hey, hey
Don't try to tell me
You think it's all physical
It goes much deeper than that
You ought to know
It's an affair of the heart
It's affair of the heart

You better know
It's an affair of the heart
It's an affair of the heart
You better know
It's an affair of the heart
Have a little blind faith, believe
It's an affair of the heart","rock, 80s, classic rock, pop, Pop-Rock"
57,58,"""She's a Beauty""",The Tubes,"14 ContributorsShe’s A Beauty Lyrics
Step right up and don't be shy
Because you will not believe your eyes
She's right here behind the glass
You're gonna like her 'cause she's got class

You can look inside another world
You get to talk to a pretty girl
She's everything you dream about

But don't fall in love
She's a beauty
She's a one-in-a-million girl
She's a beauty
Why would I lie?
Why would I lie?

You can say anything you like
But you can't touch the merchandise
She'll give you every penny's worth
But, it will cost you a dollar first

You can step outside your little world
Step outside your world
You can talk to a pretty girl
She's everything you dream about

But don't fall in love
She's a beauty
She's a one-in-a-million girl
One-in-a-million girl
Why would I lie?
Why would I lie?

But don't fall in love
'Cause if you do, you'll find out she don't love you
She's a one-in-a-million girl
One-in-a-million girl
Why would I lie?
Now, why would I lie? Oh!


Step outside your world

But don't fall in love
She's a beauty
She's a one-in-a-million girl
One-in-a-million girl
Why would I lie?
Why would I lie?

But don't fall in love
'Cause if you do, you'll find out she won't love you
She's a one-in-a-million girl
One-in-a-million girl
Why would I lie?
Why would I lie?

But don't fall in love
She's a one-in-a-million girl
Why would I lie?","new wave, rock, 80s, punk, classic rock"
58,59,"""Solitaire""",Laura Branigan,"7 ContributorsSolitaire Lyrics
I still remember how much I used to need you
Tried so hard to please you, but you didn't need me
You knew I loved you, knew I always would be there
You just did what you wanted, you didn't care

All the cards were held by you
There was nothin' I could do
All those nights I sat alone, starin' at the telephone
Wonderin' were you ever comin' home?

Solitaire, it got so lonely
Solitaire, no one to hold me
Where were you when I played solitaire?

It took some time, but I stopped thinkin' about you
Started livin' without you, now look who's back here
You've had a change of heart, well, mine just couldn't wait
No, no, you found out you loved me just a little too late

Once the cards were held by you
Now there's nothin' you can do
All those nights you sit alone, starin' at the telephone
Wonderin' if I'm ever comin' home

Solitaire, see what it's like now
Solitaire, to cry all night now
Solitaire, see how it feels to play
Solitaire, it gets so lonely
Solitaire, you wanna hold me
Don't wait up 'cause babe, I won't be there

Solitaire
Solitaire
Solitaire

Solitaire, see what it's like now
Solitaire, to cry all night now
Solitaire, see how it feels to play
Solitaire, it gets so lonely
Solitaire, you wanna hold me
Don't wait up 'cause babe, I won't be there
Solitaire (solitaire, solitaire)","pop, 80s, female vocalists, new wave, dance"
59,60,"""Don't Let It End""",Styx,"8 ContributorsDon’t Let It End Lyrics
What can I do pictures of you still make me cry
Trying to live without your love, it's so hard to do
Some nights I'll wake up I'll look at your pillow
Hoping that I'll see you there
But I get up each day
Not much to say I've nowhere to go
Loneliness fills me up inside 'cause I'm missing you
So if you'll give us a chance to remember the love we had once together
Wait and see time is all that we really need
I'm praying you won't say no, I mean to tell you

Don't let it end
Baby, we could have so much more
Don't let it end
Honey, please don't walk out that door

I'm telling you baby, I made my mistakes
But I'll make you this promise to do what it takes
I'll be there to protect you and hold you tight
You got my lovin' baby every single night

Don't let it end
I'm begging you, don't let it end this way
Don't let it end
I'm begging you, don't let it end this way


Don't let it end
Baby, we could have so much more
Don't let it end
Honey, please don't walk out that door
Don't let it end
I'm begging you, don't let it end this way
Don't let it end
I'm begging you, don't let it end this way, no, no, no
No, no, no

What will I do if you say we're through?
I need you to stay, honey don't let it end this way","classic rock, Progressive rock, rock, hard rock, 80s"
60,61,"""How Am I Supposed to Live Without You""",Laura Branigan,"10 ContributorsHow Am I Supposed to Live Without You? Lyrics
I could hardly believe it when I heard the news today
I had to come and get it straight from you
They said you were leavin', someone swept your heart away
From the look upon your face, I see it's true

So tell me all about it
Tell me about the plans you're makin'
Then tell me one thing more before I go

Tell me how am supposed to live without you?
Now that I've been lovin' you so long
How am I supposed to live without you?
How am I supposed to carry on?
When all that I've been livin' for is gone

Didn't come here for cryin'
Didn't come here to breakdown
It's just a dream of mine is coming to an end
How can I blame you
When I build my world around
The hope that one day we'd be so much
More than friends?

And I don't wanna know the price I'm gonna pay for dreaming
I need you now, it's more than I can take

Tell me how am supposed to live without you?
Now that I've been lovin' you so long
How am I supposed to live without you?
And how am I supposed to carry on?
When all that I've been livin' for is gone

I don't wanna know the price I'm gonna pay for dreaming
Now that your dream has come true

Tell me how am supposed to live without you?
Now that I've been lovin' you so long
How am I supposed to live without you?
And how am I supposed to carry on?
All that I've been livin' for is gone
Without you
After I've been lovin' you so long
How am I supposed to live without you?
And how am I supposed...","pop, 80s, female vocalists, new wave, dance"
61,62,"""China Girl""",David Bowie,"55 ContributorsChina Girl LyricsIn 1976, David Bowie and Iggy Pop co-wrote China Girl while in France just prior to their “Berlin Era”. The song itself originally appeared on Iggy’s 1977 album The Idiot, which was co-written with Bowie.
… Read More 
Oh-oh-oh-oh, little China Girl
Oh-oh-oh-oh, little China Girl

I could escape this feeling with my China Girl
I feel a wreck without my little China Girl
I hear her heart beating loud as thunder
Saw the stars crashing

I'm a mess without my little China Girl
Wake up in the mornings, where's my little China Girl?
I hear her hearts beating loud as thunder
I saw the stars crashing down

I'm feeling tragic like I'm Marlon Brando
When I look at my China Girl
I could pretend that nothing really meant too much
When I look at my China Girl

I stumble into town just like a sacred cow
Visions of swastikas in my head, plans for everyone
It's in the white of my eyes

My little China Girl
You shouldn't mess with me
I'll ruin everything you are
You know, I'll give you television
I'll give you eyes of blue
I'll give you a man who wants to rule the world
And when I get excited
My little China Girl says
Oh baby, just you shut your mouth
She says, shh
She says, shh
She says

And when I get excited
My little China Girl says
Oh baby, just you shut your mouth
And when I get excited
My little China Girl says
Oh baby, just you shut your mouth
She says, shh
She says

Oh-oh-oh-oh, little China Girl
Oh-oh-oh-oh, little China Girl
Oh-oh-oh-oh, little China Girl
Oh-oh-oh-oh, little China Girl","glam rock, rock, classic rock, 80s, alternative"
62,63,"""Come Dancing""",The Kinks,"22 ContributorsCome Dancing LyricsIn “Come Dancing”, frontman Ray Davies remembers when his big sister’s boyfriends would take her on dates to their local Palais de Danse. Despite its upbeat facade, Davies wrote the song as a tribute to his… Read More 
They put a parking lot on a piece of land
Where the supermarket used to stand
Before that they put up a bowling alley
On the site that used to be the local Palais
That's where the big bands used to come and play
My sister went there on a Saturday

Come dancing
All her boyfriends used to come and call
Why not come dancing?
It's only natural

Another Saturday, another date
She would be ready but she'd always make them wait
In the hallway in anticipation
He didn't know the night would end up in frustration
He'd end up blowing all his wages for the week
All for a cuddle and a peck on the cheek

Come dancing
That's how they did it when I was just a kid
And when they said come dancing
My sister always did

My sister should have come in at midnight
And my mum would always sit up and wait
It always ended up in a big row
When my sister used to get home late

Out of my window I can see them in the moonlight
Two silhouettes saying goodnight by the garden gate

The day they knocked down the Palais
My sister stood and cried
The day they knocked down the Palais
Part of my childhood died, just died

Now I'm grown up and playing in a band
And there's a car park where the Palais used to stand
My sister's married and she lives on an estate
Her daughters go out, now it's her turn to wait
She knows they get away with things she never could
But if I asked her I wonder if she would

Come dancing
Come on, sister, have yourself a ball
Don't be afraid to come dancing
It's only natural

Come dancing
Just like the Palais on a Saturday
And all her friends will come dancing
Where the big bands used to play","classic rock, 60s, rock, british, british invasion"
63,64,"""Promises, Promises""",Naked Eyes,"11 ContributorsPromises, Promises LyricsI never had a doubt in the beginning
Never a doubt
I trusted you true in the beginning
I loved you right through
Arm in arm, we laughed like kids
At all the silly things we did
You made me promises, promises
Knowing I'd believe
Promises, promises
You knew you'd never keep
Second time around and I'm retreating
I'm losing my ground
This time around, there's no believing
What you wanted to have found
You were saying you and me
Are not your style or cup of tea
You made me promises, promises
You knew you'd never keep
Promises, promises
Why do I believe?

Arm in arm, we laughed like kids
At all the silly things we did
And now you're saying you and me
Are not your style or cup of tea
You made me promises, promises
You knew you'd never keep
Promises, promises
Why do I believe?
All of your promises
You knew you'd never keep
Promises, promises
Why do I believe?
Promises, promises
Promises, promises
Promises, promises
Promises, promises
Promises, promises
Promises, promises","new wave, 80s, synth pop, pop, synthpop"
64,65,"""The Other Guy""",Little River Band,"6 ContributorsThe Other Guy LyricsI found out that you care for another guy
I found out that you want for another smile
We are alone as two different people can be
And it's hurting me so
Just to know that you don't care for me

The other guy won't be around to talk to our kids
He won't understand when you're down the way that I did
We had it all, you and I, we just need to try again
I found out that your heart's in another guy
You found out that you're tellin' another lie
We've gone apart and goin' our own separate ways
And you don't understand
Why I love you and want you to stay

You don't know it's me that you need
You're thinking of him and I can't compete
Well I'm here to say I still want you back again","classic rock, 70s, soft rock, rock, australian"
65,66,"""Making Love Out of Nothing at All""",Air Supply,"31 ContributorsMaking Love Out of Nothing at All Lyrics“Making Love Out of Nothing At All” is a power ballad by Australian soft rock band Air Supply for their 1983 Greatest Hits compilation album.
It was released in July 1983.
I know just how to whisper
And I know just how to cry
I know just where to find the answers
And I know just how to lie
I know just how to fake it
And I know just how to scheme
I know just when to face the truth
And then I know just when to dream
And I know just where to touch you
And I know just what to prove
I know when to pull you closer
And I know when to let you loose

And I know the night is fading
And I know the time's gonna fly
And I'm never gonna tell you everything I gotta tell you
But I know I gotta give it a try
And I know the roads to riches
And I know the ways to fame
I know all the rules and then I know how to break 'em
And I always know the name of the game

But I don't know how to leave you
And I'll never let you fall
And I don't know how you do it
Making love out of nothing at all

(Making love) Out of nothing at all
(Making love) Out of nothing at all
(Making love)
Out of nothing at all
(Making love) Out of nothing at all
(Making love) Out of nothing at all
(Making love) Out of nothing at all

Every time I see you, all the rays of the sun
Are all streaming through the waves in your hair
And every star in the sky is taking aim at your eyes
Like a spotlight
The beating of my heart is a drum and it's lost
And it's looking for a rhythm like you
You can take the darkness from the pit of the night
And turn it to a beacon burning endlessly bright
I've gotta follow it 'cause everything I know
Well it's nothing 'til I give it to you


I can make the runner stumble
I can make the final block
And I can make every tackle at the sound of the whistle
I can make all the stadiums rock
I can make tonight forever
Or I can make it disappear by the dawn
And I can make you every promise that has ever been made
And I can make all your demons be gone

But I'm never gonna make it without you
Do you really wanna see me crawl
And I'm never gonna make it like you do
Making love out of nothing at all

(Making love) Out of nothing at all
(Making love) Out of nothing at all
(Making love) Out of nothing at all
(Making love) Out of nothing at all
(Making love) Out of nothing at all
(Making love, love)
Out of nothing at all (Making love)
Out of nothing at all (Making love)
Out of nothing at all (Making love, love)
Out of nothing at all (Making love)
Out of nothing at all (Making love)
Out of nothing at all (Making love, love, love)
Out of nothing at all (Making love)
Out of nothing at all (Making love)
Out of nothing at all (Making love, love, love)
Out of nothing at all (Making love)
(Making love, love, love)
Out of nothing at all (Making love)
Out of nothing at all (Making love)
Out of nothing at all (Making love, love, love)
(Making love, love, love)
(Making love, love, love)","80s, soft rock, pop, classic rock, rock"
66,67,"""Family Man""",Daryl Hall & John Oates,"20 ContributorsFamily Man Lyrics
She had sulky smile
She took her standard pose as she presented herself
She had sultry eyes
She made it perfectly plain that she was his for a price

But he said, ""Leave me alone, I'm a family man
And my bark is much worse than my bite""
He said, ""Leave me alone, I'm a family man
If you push me too far, I just might""

She wore hurt surprise
As she rechecked her make-up to protect herself
Dropped her price and pride
She made it totally clear that she was his for a night

But he said, ""Leave me alone, I'm a family man
And my bark is much worse than my bite""
He said, ""Leave me alone, I'm a family man
If you push me too far, I just might""

She gave him her look
It would have worked on any other man around
He looked her up and down
She knew he couldn't decide if he should hold his ground

But he said, ""Leave me alone, I'm a family man
And my bark is much worse than my bite""
He said, ""Leave me alone, I'm a family man
If you push me too far, I just might""
Yeah

She turned, tossed her head
Unlike her opening move, her final exit line
He waited much too long
But by the time he got his courage up, she was gone

And he screamed, ""(Leave me alone), I'm a family man
And my bark is much worse than my bite""
He said, ""(Leave me alone), I'm a family man
If you push me too far, I just might""

He said, ""(Leave me alone), I'm a (Family man)
And I don't think I want it tonight""
And he said, ""(Leave me alone), I'm a family man
If you push me too far, I just might""

He said, ""(Leave me alone), I'm a family man
And my bark is much worse than my bite""
He said, ""(Leave me alone), I'm a family man
If you push me too far, I just might""

He said, ""(Leave me alone), I'm a family man
Don't leave me alone 'cause I got to go home
Please (Leave me alone), I'm a family man
And I don't think...""","80s, pop, soft rock, classic rock, rock"
