Unnamed: 0,No.,Title,Artist(s),lyrics,genres
75,76,"""Freedom""",Wham!,"38 ContributorsFreedom Lyrics“Freedom” is a song by British pop duo Wham! It was written and produced by George Michael, one half of the duo. The melody of the song was used by George Michael as an introduction to his song, “Faith”… Read More 
Doot, doot, do
Oh-oh, oh-oh, oh, ohh
Do-do-do-do-do-doo
Do-do-do-do-do-doo

Every day, I hear a different story
People sayin' that you’re no good for me
""Saw your lover with another
And she’s making a fool of you,"" oh
If you love me, baby, you'd deny it
But you laugh and tell me I should try it
Tell me I’m a baby
And I don't understand

But you know that I’ll forgive you
Just this once, twice, forever
‘Cause baby, you could drag me to hell and back
Just as long as we’re together, and you do

I don’t want your freedom
I don’t want to play around
I don't want nobody, baby
Part-time love just brings me down
I don’t need your freedom
Girl, all I want right now is you

Doot, doot, do
Whoa-oh, oh, yeah
Do-do-do-do-do-doo
Do-do-do-do-do-doo

Like a prisoner who has his own key
But I can't escape until you love me
I just go from day to day
Knowing all about the other boys
You take my hand and tell me I'm a fool
To give you all that I do
I bet you someday, baby
Someone says the same to you

But you know that I'll forgive you
Just this once, twice, forever
'Cause, baby, you could drag me to hell and back
Just as long as we're together, and you do, oh

I don't want your freedom
I don't want to play around
I don't want nobody, baby
Part-time love just brings me down
I don't want your freedom
Girl, all I want right now is you

Doot, doot, do
(Can't you see you're hurting me)
Whoa-oh, oh, yeah
Ahh-ahh
Do-do-do-do-do-doo
Do-do-do-do-do-doo

You're hurting me, baby
Hurting me, baby
Oh, oh-oh
Di-di-dit-doot-do-do-do
Di-di-dit-doot-do-do-do
Di-di-dit-doot-do-do-do
Di-di-dit-doot-do-do-do
You're hurting me, baby
Hurting me, baby

But you know that I'll forgive you
Just this once, twice, forever
'Cause, baby, you could drag me to hell and back
Just as long as we're together, and you do, oh

I don't want your freedom
I don't need to play around
I don’t want nobody, baby
Part-time love just brings me down
I don't want your freedom
I don't want to play around
I don't want nobody, baby
Part-time love just brings me down

I don't want your (I don't want your)
I don't want your (I don't want your)
I don't want your (I don't want your)
I don't want your (I don't want your)
Oh, oh, oh, oh, oh-oh, oh
And it's up to you
To set me free","pop, 80s, new wave, british, dance"
76,77,"""Too Late for Goodbyes""",Julian Lennon,"18 ContributorsToo Late for Goodbyes Lyrics
Ever since you've been leaving me
I've been wanting to cry
Now, I know how it feels for you
I've been wanting to die

But, it's much too late for goodbyes
Yes! It's much too late for goodbyes

Time has gone since I've been with you
And we've been starting to lie
Now, it seems you don't care for me
And I don't understand why

But, it's much too late for goodbyes
Yes! It's much too late for goodbyes

Ever since you've been far away
I've been wanting to fly
Now, I know what you meant to me
I'm the one who should cry


And it's much too late for goodbyes
Yes! It's much too late for goodbyes

Ever since you've been leaving me
I've been wanting to cry
Now, I know how it feels for you
I've been wanting to die

And it's much too late for goodbyes
Yes! It's much too late for goodbyes

Ooh, ah!
Dit, dit, dit, dit doo
Ba da ba da ba da ba, ba
Ba ba ba ba ba","pop, singer-songwriter, rock, british, 80s"
77,78,"""Valotte""",Julian Lennon,"6 ContributorsValotte Lyrics
Sitting on the doorstep of the house I can't afford
I can feel you there
Thinking of a reason, well, it's really not very hard
To love you even though you nearly lost my heart
How can I explain the meaning of our love
It fits so tight, closer than a glove
Sitting on a pebble by the river, playing guitar
Wondering if we're really ever gonna get that far
Do you know there's something wrong
Cause, I've felt it all along

I can see your face in the mirrors of my mind
Will you still be there?
We're really not so clever as we seem to think we are
We've always got our troubles, so we solve them in the bar
As the days go by, we seem to drift apart
If I could only find a way to keep hold of your heart

Sitting on a pebble by the river, playing guitar
Wondering if we're really ever gonna get that far
Do you know there's something wrong
Cause, I've felt it all along

Sitting in the valley as I watch the sun go down
I can see you there
Thinking of a reason, well, it's really not very hard
To love you even though you nearly lost my heart
When will we know when the change is gonna come
I've got a good feeling, and it's coming from the sun

Sitting on a pebble by the river, playing guitar
Wondering if we're really ever gonna get that far
Do you know there's something wrong
We'll stick together 'cause we're strong","pop, singer-songwriter, rock, british, 80s"
78,79,"""Some Like It Hot""",The Power Station,"13 ContributorsSome Like It Hot Lyrics“Some Like It Hot” was the first major hit by supergroup The Power Station.
We want to multiply, are you gonna do it?
I know you qualify, are you gonna do it?
Don't be so circumscribed, are you gonna do it?
Just get yourself untied, are you gonna do it?

Feel the heat pushing you to decide
Feel the heat burning you up, ready or not

Some like it hot, and some sweat when the heat is on
Some feel the heat and decide that they can't go on
Some like it hot, but you can't tell how hot 'till you try
Some like it hot, so let's turn up the heat 'till we fry

The girl is at your side, are you gonna do it?
She wants to be your bride, are you gonna do it?
She wants to multiply, are you gonna do it?
I know you won't be satisfied until you do it

Feel the heat pushing you to decide
Feel the heat burning you up, ready or not

Some like it hot, and some sweat when the heat is on
Some feel the heat and decide that they can't go on
Some like it hot, but you can't tell how hot 'till you try
Some like it hot, so let's turn up the heat 'till we fry


Feel the heat pushing you to decide
Feel the heat burning you up, ready or not

Some like it hot, and some sweat when the heat is on
Some feel the heat and decide that they can't go on
Some like it hot, but you can't tell how hot 'till you try
Some like it hot, so let's turn up the heat 'till we fry

Some like it hot, some like it hot
Some like it hot, some like it hot
Some like it hot, some like it hot
Some like it hot, some like it hot","rock, 80s, Supergroup, pop rock, pop"
79,80,"""Solid""",Ashford & Simpson,"15 ContributorsSolid Lyrics
And for love's sake
Each mistake
Oh, you forgave
And soon both of us
Learned to trust
Not run away
It was no time to play
We build it up
And build it up
And build it up

And now it's solid
Solid as a rock
That's what this love is
That's what we've got, oh, mmm
Solid
Solid as a rock
And nothing's changed it, woo
The thrill is still hot, hot, hot, hot, hot, hot, hot, hot

Oh, ha, you didn't turn away
When the sky went gray
Somehow we managed
We had to stick together

You didn't bat an eye
When I made you cry
We knew down the line
We would make it better

And for love's sake
Each mistake
Oh, you forgave
And soon both of us
Learned to trust
Not run away
It was no time to play
We build it up
And build it up
And build it up

And now it's solid
Solid as a rock
That's what this love is
That's what we've got, oh
Yes, it is
Solid
Solid as a rock
And nothing's changed it, oh
The thrill is still hot, hot, hot, hot, hot, hot, hot, hot

Gone with the wind
Another friend
Got in between
Tried to separate us
Knock, knock on wood
You understood
Love was so new
We did what we had to

And with that feeling
We were willing
To take a chance
So, against all odds
We made a start
We got serious
This wouldn't turn to dust
We build it up
And build it up
And build it up

And now it's solid
Solid as a rock
That's what this love is
Oh, that's what we've got, oh

Solid, yes it is
Solid as a rock
And nothing's changed it
The thrill is still hot, hot, hot, hot, hot, hot, hot, hot

Solid
Solid as a rock
You know it, well
You know it, baby
Solid
Solid as a rock
Solid
Don't leave me, baby
Solid as a rock
Solid
Solid as a rock
Solid
Solid as a rock
Good, good thing

Solid (solid, solid, solid, solid, solid)
As a rock","soul, Disco, 80s, funk, urban"
80,81,"""Angel""",Madonna,"18 ContributorsTranslationsPortuguêsItalianoAngel LyricsA synth-pop love song that according to Madonna, is about a girl who is saved by an angel and falls in love with him.
It was released as the third single from Like A Virgin. It peaked at #5 on the Billboard… Read More 
Why am I standing on a cloud
Every time you're around?
And my sadness disappears
Every time you are near

You must be an angel
I can see it in your eyes
Full of wonder and surprise
And just now, I realize

Ooh, you're an angel
Ooh, you're an angel
Ooh, you're an angel in disguise
I can see it in your eyes

Walking down a crowded avenue
Other faces seem like nothing next to you
And I can't hear the traffic rushing by
Just the poundin' of my heart and that's why

You must be an angel
I can see it in your eyes
Full of wonder and surprise
And just now, I realize

Ooh, you're an angel
Ooh, you're an angel
Ooh, you're an angel in disguise
I can see it in your eyes
Ooh, you're an angel
Ooh, you're an angel
Ooh, you're an angel in disguise
I can see it in your eyes

You're an angel
You're an angel, baby
You're an angel
You must be an angel

Now I believe that dreams come true
'Cause you came when I wished for you
This just can't be coincidence
The only way that this makes sense is that

Ooh, you're an angel
Ooh, you're an angel
Ooh, you're an angel in disguise
I can see it in your eyes
Ooh, you're an angel
Ooh, you're an angel
Ooh, you're an angel in disguise
I can see it in your eyes

You're an angel
You're an angel, baby
You're an angel
You must be an angel, baby

Clouds just disappear","pop, dance, female vocalists, 80s, electronic"
81,82,"""I'm on Fire""",Bruce Springsteen,"66 ContributorsTranslationsDeutschI’m on Fire Lyrics“I’m On Fire” was the fourth of seven singles from Born In The USA that reached the top 10 in the US. Overseas it reached the top 20 in eight countries including a #5 peak in the UK.
The song is one of… Read More 
Hey, little girl, is your daddy home?
Did he go away and leave you all alone?
I got a bad desire
Oh, oh, oh, I'm on fire

Tell me now, baby, is he good to you?
And can he do to you the things that I do?
Oh no, I can take you higher
Oh, oh, oh, I'm on fire

Sometimes it's like someone took a knife, baby, edgy and dull
And cut a six-inch valley through the middle of my skull

At night, I wake up with the sheets soakin' wet
And a freight train runnin' through the middle of my head
Only you can cool my desire
Oh, oh, oh, I'm on fire
Oh, oh, oh, I'm on fire
Oh, oh, oh, I'm on fire

Ooh-ooh, ooh
Ooh-ooh, ooh-ooh
Ooh-ooh-ooh, ooh-ooh
Ooh, ooh, ooh, ooh-ooh
Ooh-ooh-ooh, ooh-ooh","rock, classic rock, singer-songwriter, folk, 80s"
82,83,"""Method of Modern Love""",Daryl Hall & John Oates,"19 ContributorsMethod of Modern Love LyricsWritten nearly two decades prior to the era of social media, “Method of Modern Love” presciently explores the difficulty of a romance mediated by distance, technology, and the realities of contemporary life… Read More 
(Love, love, love)
M-E-T-H-O-D-O-F-L-O-V-E
M-E-T-H-O-D-O-F-L-O-V-E

In the moonlight
Under starlight
Songs old as the night are what I've been dreaming of
Everybody's hard as iron
Locked in a modern world
Dreams are made of a different stuff

I believe love will always be the same (Love)
The ways and means are the parts subject to change

M-E-T-H-O-D-O-F-L-O-V-E
It's the method of modern love
M-E-T-H-O-D-O-F-L-O-V-E
It's the method of modern love

I can call you
Got your number
Share my life with you a thousand miles away
If you hurt me
I haven't shown it
Time's too tight to fight
And we're never face to face

Style is timeless and fashion's only now (Love, love, love)
We got the ways, no one needs to show us how

M-E-T-H-O-D-O-F-L-O-V-E
It's the method of modern love
M-E-T-H-O-D-O-F-L-O-V-E
It's the method of modern love
(Love)

Ooh, ooh, ooh
Love, love, love
Ooh, ooh
Method of, method of
Love, love, love
Love
Method of, method of
Love, love, love
Love

M-E-T-H-O-D-O-F-L-O-V-E
(Love, love-love, love)
M-E-T-H-O-D-O-F-L-O-V-E
(Love, love)
It's a modern love
M-E-T-H-O-D-O-F-L-O-V-E
I know what you're dreaming of
M-E-T-H-O-D-O-F-L-O-V-E
What we got is a method of modern love
It's a method of
It's a method of modern love
We know what we do, or don't we (M-E-T-H-O-D-O-F-L-O-V-E)
We know what we do, or don't we (M-E-T-H-O-D-O-F-L-O-V-E)
In the moonlight
In the starlight
Songs old as the night
Are what I've been dreamin' of
(It's a method of) It's a method of modern love
Dreams are made of a different stuff (M-E-T-H-O-D-O-F-L-O-V-E)
And we're living in a method of modern love
At present tense, past, time behind (M-E-T-H-O-D-O-F-L-O-V-E)
And don't fall for the same old line
M-E-T-H-O-D-O-F-L-O-V-E
Don't you know that it's a method of modern love?
I've got the way we work (M-E-T-H-O-D-O-F-L-O-V-E)
I've got a way we run
I do believe that I'm inclined to look ahead and not behind
(M-E-T-H-O-D-O-F-L-O-V-E)
I got the method, baby, and it's right on time
And it's a method of modern love
(It's a method of modern love)
M-E-T-H-O-D-O-F-L-O-V-E
I know what you're dreaming of
M-E-T-H-O-D-O-F-L-O-V-E
Ooh
It's a method of modern love
M-E-T-H-O-D-O-F-L-O-V-E
Don't mess with imperfection
M-E-T-H-O-D-O-F-L-O-V-E","80s, pop, soft rock, classic rock, rock"
83,84,"""Lay Your Hands on Me""",Thompson Twins,"8 ContributorsLay Your Hands On Me LyricsThis old life seemed much too long
With little point in going on
I couldn't think of what to say
Words just vanished in a haze
I was feeling cold and tired
Yeah, kinda sad and uninspired
When it almost seemed too much
I see your face and sense the grace
And feel the magic in your touch
Oh, lay your hands
Lay your hands on me
Oh, lay your hands (woo hoo)
Oh, lay your hands
Oh, lay your hands on me
Oh, lay your hands
Back and forth across the sea
I have chased so many dreams
But I have never felt a grace
That I have felt in your embrace
I was tired and I was cold
Yeah, with a hunger in my soul
When it almost seemed too much
I see your face and sense the grace
And feel the magic of your touch

Oh, lay your hands
Oh, lay your hands on me
Lay your hands, woo hoo
Oh, lay your hands
Oh, lay your hands on me
Oh, lay your hands, oooh
You know make me feel so good
Yeah, like I never ever thought I would
You know you make me feel so strong
And now our laughter just goes on and on (and on)
So c'mon lay your hands on me
'Cause close to you
Is where I really wanna be
And if it ever gets too much
I see your face and sense the grace
And feel the magic in our touch
Oh, lay your hands
Lay your hands on me
Oh, lay your hands (Woo hoo)
Oh, lay your hands
Oh, lay your hands on me
Oh, lay your hands
Ooh, lay your hands
Oh, lay your hands
Oh, lay your hands on me
Oh, lay your hands (Woo hoo)
Oh, lay your hands
Oh, lay your hands on me
Oh, lay your hands
Oh, lay your hands on me
Oh, lay your hands","new wave, 80s, pop, synth pop, synthpop"
84,85,"""Who's Holding Donna Now""",DeBarge,"7 ContributorsWho’s Holding Donna Now? Lyrics
Sometimes a love won't let go
Hard as I try I know it shows
Everybody's telling me
You'll be over her eventually
But how am I supposed to feel so secure?

When I keep wonderin'
Who's holding Donna now?
And I keep wonderin'
Whose heart she's knocking around
There's nothing I wouldn't do
To be in his shoes somehow
And I keep wonderin'
Who's holding Donna now?
And I keep wonderin'
What magic can be found?
To turn me back to the one
Who's holding Donna now

The letter started with goodbye
I've read it half a million times
Tell me this is just a dream
When I wake up she'll be here next to me
Tell me it will be just the way it was, oh

Well, I keep wonderin'
Who's holding Donna now?
And I keep wonderin'
Whose heart she's knocking around
There's nothing I wouldn't do
To be in his shoes right now
And I keep wonderin'
Who's holding Donna now?
And I keep wonderin'
What magic can be found?
To turn me back to the one
Who's holding Donna now


Who's holding Donna now?
I keep wonderin'
Whose heart she's knocking around
There's nothing I wouldn't do
To be in his shoes right now
(Whoa, whoa, whoa)
Who's holding Donna now?
(Oh, Donna)
What magic can be found?
To make me the one
Who's holding Donna now
(I can't get Donna off my mind)
Who's holding Donna now?
I keep wonderin'
Whose heart she's knocking around
There's nothing I wouldn't do
To be in his shoes right now","80s, soul, motown, pop, Disco"
85,86,"""Lonely Ol' Night""",John Cougar Mellencamp,"11 ContributorsLonely Ol’ Night Lyrics
She calls me up and says, baby, it's a lonely old night
I don't know, I'm just so scared and lonely all at the same time
Nobody told us it was gonna work out this way
No, no, no, no, no
I guess they knew we'd work it out in our own way

It's a lonely old night
Can I put my arms around you?
It's a lonely old night
Custom made for two lonely people like me and you

Radio playing softly some singer's sad, sad song
He's singing about standing in the shadows of love
I guess he feels awfully alone
She says I know exactly what he means
Yeah, yeah, yeah, yeah, yeah
And it's a sad, sad, sad, sad feeling
When you're living on those in-betweens, but it's okay

It's a lonely old night
Can I put my arms around you?
It's a lonely old night
Custom made for two lonely people like me and you (Hey)


She calls me baby
She calls everybody baby
It's a lonely old night, but ain't they all?

It's a lonely old night
Can I put my arms around you?
It's a lonely old night
Custom made for two lonely people like me and you (Yeah)
It's a lonely old night
Can I put my arms around you?
It's a lonely old night
Custom made for two lonely people like me and you

Yeah, like me and you
Yeah, like me and you
Hey!","rock, classic rock, singer-songwriter, 80s, pop"
86,87,"""What About Love""",Heart,"13 ContributorsWhat About Love? Lyrics“What About Love?” was originally sung by a rock group in Canada called Toronto in 1982.
Heart’s version peaked at #10 on the Billboard Hot 100 and #3 on Billboard’s Mainstream Rock chart in 1985.
… Read More 
I've been lonely, I've been waiting for you
I'm pretending and that's all I can do
The love I'm sending ain't making it through to your heart
You've been hiding, never letting it show
Always trying to keep it under control
You got it down and you're well on your way to the top
But there's something that you forgot

What about love?
Don't you want someone to care about you?
What about love?
Don't let it slip away
What about love?
I only wanna share it with you
You might need it someday

I can't tell you what you're feeling inside
And I can't sell you what you don't want to buy
Something's missing, you gotta look back on your life
You know something here just ain't right

What about love?
Don't you want someone to care about you?
What about love?
Don't let it slip away
What about love?
I only wanna share it with you


What about love?
Don't you want someone to care about you?
What about love?
Don't let it slip away
But what about love?
I only wanna share it with you, oh

No
Oh, oh, what about love?
Love
Ooh
What about love?
Love, love, love
What about, what about love?
Ooh","classic rock, rock, hard rock, female vocalists, 80s"
87,88,"""California Girls""",David Lee Roth,"12 ContributorsCalifornia Girls Lyrics
Well East coast girls are hip
I really dig those styles they wear
And the Southern girls with the way they talk
They knock me out when I'm down there

The Mid-West farmer's daughters really make you feel alright
And the Northern girls with the way they kiss
They keep their boyfriends warm at night

I wish they all could be California
I wish they all could be California
I wish they all could be California girls

The West coast has the sunshine
And the girls all get so tanned
I dig a french bikini on Hawaii island
Dolls by a palm tree in the sand

I been all around this great big world
And I seen all kinds of girls
Yeah, but I couldn't wait to get back in the states
Back to the cutest girls in the world


I wish they all could be California
(Girls, girls, girls yeah I dig the)
I wish they all could be California
(Girls, girls, girls yeah I dig the)
I wish they all could be California
(Girls, girls, girls yeah I dig the)
I wish they all could be California
(Girls, girls, girls yeah I dig the)","hard rock, rock, 80s, classic rock, hair metal"
88,89,"""Fresh""",Kool & the Gang,"16 ContributorsFresh Lyrics
Conversation is going 'round
People talking 'bout the girl who's come to town
Lovely lady, pretty as can be
No one knows her name, she's just a mystery
I have seen her maybe once or twice
One thing I can say, ooh, she's very nice
She's a lady, one I really want to know
Somehow I've got to let my feelings show

She's fresh (fresh), exciting
She's so exciting to me
She's fresh (fresh), exciting
She's so inviting to me, yeah

I've been thinking about the way you walk
Baby, ooh, I like the way you talk
Tell you something I really can't hide
Heaven must have sent you to be by my side
Fresh and lovely (fresh), like a dream come true
I'll give anything to spend the night with you
What a feeling and I can't stop it, baby
Miss frisky lady, take me away

She's fresh (fresh), exciting
She's so exciting to me, yeah
She's fresh (fresh), exciting
She's so inviting to me, yeah

Fresh as a summer breeze (a summer breeze)
She'll take you by surprise
She means so much to me
I'll do whatever to make her mine, baby
Oh yeah
Ooh, la, la, la, la, la, la, ooh-wee
She's fresh
She's fresh, she's so fresh
She's fresh, she's so fresh

She's fresh (she's so fresh)
Fresh as a summer breeze
(she's so fresh)
(she's so fresh)
She's fresh (she's so fresh)
She means so much to me
(she's so fresh)
(she's so fresh)

She's fresh (she's so fresh)
I want to take her by the hand
(she's so fresh)
And pray she'll understand
(she's so fresh)
(she's so fresh)
She's fresh (she's so fresh)
Cause I love the way she walks
(she's so fresh)
And ooh baby I love the way she talks
(she's so fresh)
(she's so fresh)
She's fresh (she's so fresh)
I've got something and I hope she'll understand
(she's so fresh)
Miss frisky lady
(she's so fresh)
(she's so fresh)
She's fresh (she's so fresh)
(she's so fresh)
(she's so fresh)
(she's so fresh)

She's fresh (she's so fresh)
She's so fresh and I love that lady
(she's so fresh)
(she's so fresh)
(she's so fresh)
She's fresh (she's so fresh)
Oh how I love her so
(she's so fresh)
(she's so fresh)
(she's so fresh)
She's fresh (she's so fresh)
(she's so fresh)
(she's so fresh)
(she's so fresh)
She's fresh (she's so fresh)
(she's so fresh)
(she's so fresh)
(she's so fresh)","funk, soul, Disco, 70s, 80s"
89,90,"""Do What You Do""",Jermaine Jackson,"15 ContributorsDo What You Do LyricsI don't mind
Why don't you do what you do
When you did what you did to me?
Love was so good, it filled up all my needs
I was crazy for you
You were crazy for me
How could something so right go so wrong?
My love, sweet love
Why don't you say what you say
When you say what you said anymore?
Your eyes couldn't lie
So long, goodbye, close the door
I was crazy for you
You were crazy for me
How could something so right go so wrong?
My love, sweet love
Tell me something that I didn't do
Why did someone else have to pull you through?
Did they steal you away like a thief in the night?
Love like this must take flight

Why don't they play what they played
On the nights you danced with me?
Ooh, remember the one we made love to endlessly
I was crazy for you
You were crazy for me
And how could something so right go so wrong?
My love, sweet love, hoo
Hoo, hoo
Why don't you do what you do
When you did what you did to me? Oh
Do what you do when you did what you did to me, oh
Do what you do when you did what you did to me, oh
Do what you do when you did what you did to me
Do what you do when you did what you did to me, oh
Do what you do when you did what you did to me","soul, rnb, motown, 80s, pop"
90,91,"""Jungle Love""",The Time,"15 ContributorsJungle Love Lyrics
I, I've been watching you
I think I wanna know ya (Know ya)
Said I, I'm a little dangerous
Girl, I'd love to show ya (Show ya)

My jungle love, yeah (Oh-we-oh-we-oh)
I think I wanna know ya (Know ya)
Jungle love (Oh-we-oh-we-oh)
Girl, I'd love to show ya (Show ya)

You, you've got a pretty car
I think I wanna drive it (Drive it)
I ain't playin', said I, drive a little dangerous
Take you to my crib, rip you off
Huh! (Jungle love)
Look out!

Oh! (Oh-we-oh-we-oh)
I think I wanna know ya (Know ya)
Oh, jungle love, yeah (Oh-we-oh-we-oh)
Uhm, girl, I'd love to show ya (Show ya)

Come on, baby, where's your guts?
You wanna make love or what? (Oh-we-oh-we-oh)

I wanna take you to my cage
Lock you up and hide the key (Oh-we-oh-we-oh)
You, only get water, babe
'Cause if you're hungry, take a bite of me (Oh-we-oh-we-oh)

Oh, jungle love, yes (Oh-we-oh-we-oh)
Mmm, think I wanna know ya (Know ya)
Hey, jungle love, mmm (Oh-we-oh-we-oh)
Mmm, girl, I'd love to show ya (Show ya)
Yeah, yeah, yeah, jungle love, oh (Oh-we-oh-we-oh)
I think I wanna know ya (Know ya)
Jungle love (Oh-we-oh-we-oh)
Girl I, I think I wanna (Show ya)
I think I wanna file my nails

Hey, Jesse!
N-N-Now Jerome! Yes!
(Oh-we-oh-we-oh) Check it out!

(Oh-we-oh-we-oh)
(Oh-we-oh-we-oh)
(Oh-we-oh-we-oh)
(Oh-we-oh-we-oh)

Jungle love, yeah (Oh-we-oh-we-oh)
I think I wanna know ya (Know ya)
Oh, jungle love, yes (Oh-we-oh-we-oh)
Mmm, girl, I'd love to show ya (Show ya)
Eh, now jungle love, well (Oh-we-oh-we-oh)
Mmm, I think I wanna, think I wanna (Know ya)
Jellybean, uh! Woo! (Oh-we-oh-we-oh)
Yeah-eh-eh-aah!

Jesse!
Give me one of 'em sexy solos, right here
Break it down, uh!
Yeahs
Huh!
Whoa! Eh! Ha! Nuh!
Heh, get out of the way!
Move over!
Yeah!

Oh, jungle love, that's right
Can't nobody fuck with me, eh
I got a bearskin rug (Oh-we-oh-we-oh)
I got a fireplace, too (Oh-we-oh-we-oh)
And I'm all the way wild baby (Oh-we-oh-we-oh)
All the things I could do to you (Oh-we-oh-we-oh)

Woo!
Hey-eh-eh-eh-heh!
Jungle love, jungle love, jungle love
Yes! Yes!
Ha-ha!
Ah, that's it, that's it
Come on!
Huh-ha-ha-huh-ah!
Shit! Ha-ahh!","funk, 80s, pop, Minneapolis funk, prince"
91,92,"""Born in the U.S.A.""",Bruce Springsteen,"117 ContributorsTranslationsDeutschΕλληνικάBorn in the U.S.A. LyricsOne of Springsteen’s most iconic songs, “Born in the U.S.A.” is about the troubled return home of a Vietnam veteran. It’s original working title was “Vietnam Blues”.
On January 3, 1982, Bruce recorded the… Read More 
Born down in a dead man's town
The first kick I took was when I hit the ground
End up like a dog that's been beat too much
'Til you spend half your life just coverin' up, now
Born in the U.S.A.​
I was born in the U.S.A.​
I was born in the U.S.A.​
Born in the U.S.A. now
Got in a little hometown jam
So they put a rifle in my hand
Sent me off to a foreign land
To go and kill the yellow man
Born in the U.S.A.​
I was born in the U.S.A.​
I was born in the U.S.A.​
I was born in the U.S.A.​

Come back home to the refinery
Hirin' man says, ""Son, if it was up to me""
Went down to see my V.A. man
He said, ""Son, don't you understand?"" now

Oh, yeah
No, no
No, no, no

I had a brother at Khe Sanh
Fightin' off them Viet Cong
They're still there, he's all gone
He had a woman he loved in Saigon
I got a picture of him in her arms, now
Down in the shadow of the penitentiary
Out by the gas fires of the refinery
I'm ten years burnin' down the road
Nowhere to run, ain't got nowhere to go
Born in the U.S.A.​
I was born in the U.S.A. now
Born in the U.S.A
I'm a long gone Daddy in the U.S.A. now
Born in the U.S.A.​
Born in the U.S.A.​
Born in the U.S.A.​
I'm a cool rocking Daddy in the U.S.A. now","rock, classic rock, singer-songwriter, folk, 80s"
92,93,"""Private Dancer""",Tina Turner,"26 ContributorsPrivate Dancer LyricsPrivate Dancer was the fifth single from Tina Turner’s fifth album Private Dancer.
The song was first recorded by Dire Straits and was written by the band’s lead singer Mark Knopfler. It was supposed to… Read More 
Well, the men come in these places
And the men are all the same
You don't look at their faces
And you don't ask their names
You don't think of them as human
You don't think of them at all
You keep your mind on the money
Keeping your eyes on the wall

I'm your private dancer
A dancer for money
I'll do what you want me to do
I'm your private dancer
A dancer for money
And any old music will do

I wanna make a million dollars
I wanna live out by the sea
Have a husband and some children
Yeah, I guess I want a family
All the men come in these places
And the men are all the same
You don't look at their faces
And you don't ask their names

I'm your private dancer
A dancer for money
I'll do what you want me to do
I'm your private dancer
A dancer for money
And any old music will do
I'm your private dancer
A dancer for money
I'll do what you want me to do
Just a private dancer
A dancer for money
And any old music will do

Deutsche Marks or dollars
American Express will do nicely, thank you
Let me loosen up your collar
Tell me, do you wanna see me do the shimmy again?


I'm your private dancer
A dancer for money
Do what you want me to do
Just a private dancer
A dancer for money
And any old music will do

All the men come in these places
And the men are all the same
You don't look at their faces
And you don't ask their names
You don't think of them as human
You don't think of them at all
You keep your mind on the money
Keeping your eyes on the wall

I'm your private dancer
A dancer for money
I'll do what you want me to do
I'm your private dancer
A dancer for money
And any old music will do
I'm your private dancer
A dancer for money
I'll do what you want me to do
I'm your private dancer
A dancer for money
And any old music will do
I'm your private dancer, a dancer for money
I'm your private dancer, a dancer for money
I'm your private dancer, a dancer for money
Just a private dancer, a dancer for money","pop, soul, rock, female vocalists, 80s"
93,94,"""Who's Zoomin' Who?""",Aretha Franklin,"10 ContributorsWho’s Zoomin’ Who LyricsWho’s Zoomin' Who peaked at #7 on the Billboard Hot 100 and #2 on Billboard’s R&B chart.
It also topped Billboard’s dance music chart for a week in November of 1985 and also peaked at #10 on Billboard’s… Read More 
Ooh, boy
Oh, yeah yeah
Oh yeah

You walked in on the sly
Scoping for love
In the crowd I caught your eye
You can't hide your stuff

(You came to catch)
You thought I'd be naive and tame
(You met your match)
But I beat you at your own game, oh

(Who's zooming who?)
Take another look and tell me, baby
(Who's zooming who?)
(Who's zooming who?)
(Who's zooming who?)
Now the fish jumped off the hook, didn't I, baby?
(Who's zooming who?)
Yeah

(Who's zooming who?)
Take another look and tell me, baby
(Who's zooming who?)
(Who's zooming who?)
(Who's zooming who?)
The fish jumped off the hook, baby
(Who's zooming who?)
Yeah, yeah

Guess you believed the world
Played by your rules
Here stands an experienced girl
I ain't nobody's fool, bump you

(Don't speculate)
You thought you had me covered now, boy
(I've got your bait)
But you're bound to be my lover, oh

(Who's zooming who?)
Take another look and tell me, baby
(Who's zooming who?)
(Who's zooming who?)
(Who's zooming who?)
Now the fish jumped off the hook, didn't I, baby?
(Who's zooming who?)
Yeah

(Who's zooming who?)
Take another look and tell me, baby
(Who's zooming who?)
(Who's zooming who?)
(Who's zooming who?)
Now the fish jumped off the hook, didn't I, baby?
(Who's zooming who?)
Yeah

You think you're smooth
And you can pick and choose when the time is right
But just look behind, you'll be surprised to find
I'm gonna make you mine tonight, oh yeah

(Who's zooming who?)
Take another look and tell me, baby
(Who's zooming who?)
(Who's zooming who?)
(Who's zooming who?)
Now the fish jumped off the hook, didn't I, baby?
(Who's zooming who?)
Yeah
(Who's zooming who?)
Take another look and tell me, baby
(Who's zooming who?)
(Who's zooming who?)
(Who's zooming who?)
The fish jumped off the hook, baby
(Who's zooming who?)
Yeah, yeah

(Who's zooming who?)
Take another look and tell me, baby
(Who's zooming who?)
(Who's zooming who?)
(Who's zooming who?)
The fish jumped off the hook, baby
(Who's zooming who?)
Yeah, yeah","soul, jazz, female vocalists, blues, rhythm and blues"
