Unnamed: 0,No.,Title,Artist(s),lyrics,genres
48,49,"""Let the Music Play""",Shannon,"20 ContributorsLet the Music Play LyricsShannon’s Let the Music Play was produced by Chris Barbosa and Mark Liggett. Let the Music Play is on Shannon’s same name album, Let the Music Play.
Shannon’s Let the Music Play is sampled by Jordan Sparks’s… Read More 
We started dancing, and love put us into a groove
As soon as we started to move
The music played while our bodies displayed through the dance
Then love picked us out for romance
I thought it was clear, the plan was we would share
This feeling just between ourselves
But when the music changed, the plan was re-arranged
He went to dance with someone else

We started dancing, and love put us into a groove
But now he's with somebody new
What does love want me to do? Oh
Love said

Let the music play
He won't get away
Just keep the groove, and then
He'll come back to you again (Let it play)
Let the music play
He won't get away
This groove, he can't ignore
He won't leave you anymore (No, no, no)

He tried pretending a dance is just a dance, but I see
He's dancin' his way back to me
Guess he discovered we are truly lovers
Magic from the very start
'Cause love just kept me groovin', and he felt me movin'
Even though we danced apart

So we started dancing, and love put us into the groove
As soon as we started to move
As soon as we started to move
Love said

Let the music play
He won't get away
Just keep the groove, and then
He'll come back to you again (Let it play)
Let the music play
He won't get away
This groove, he can't ignore
He won't leave you anymore (No, no, no)

He tried pretending a dance is just a dance, but I see
He's dancin' his way back to me
He's dancin' his way back to me
Love said

Let the music play (Let the music play)
He won't get away
Just keep the groove, and then
He'll come back to you again
Let the music play (Let the music play)
He won't get away
This groove, he can't ignore
'Cause he won't leave you anymore
Let the music play (Yeah)
He won't get away","celtic, folk, dance, polish, freestyle"
49,50,"""To All the Girls I've Loved Before""",Julio Iglesias and Willie Nelson,"10 ContributorsTo All the Girls I’ve Loved Before Lyrics“To All the Girls I’ve Loved Before” was originally sung by Albert Hammond in 1975.
Julio Iglesias and Willie Nelson covered the song in 1984 for Iglesias' album 1100 Bel Air Place.
The song peaked at #5 on… Read More 
To all the girls I've loved before
Who travelled in and out my door
I'm glad they came along
I dedicate this song
To all the girls I've loved before

To all the girls I once caressed
And may I say I've held the best
For helping me to grow
I owe a lot I know
To all the girls I've loved before

The winds of change are always blowing
And every time I try to stay
The winds of change continue blowing
And they just carry me away

To all the girls who shared my life
Who now are someone else's wives
I'm glad they came along
I dedicate this song
To all the girls I've loved before

To all the girls who cared for me
Who filled my nights with ecstasy
They live within my heart
I'll always be a part
Of all the girls I've loved before

The winds of change are always blowing
And every time I try to stay
The winds of change continue blowing
And they just carry me away

To all the girls we've loved before
Who travelled in and out our doors
We're glad they came along
We dedicate this song
To all the girls we've loved before
To all the girls we've loved before
Who travelled in and out our doors
We're glad they came along
We dedicate this song
To all the girls we've loved before","80s, country, duets, male vocalists, latin pop"
50,51,"""Caribbean Queen (No More Love on the Run)""",Billy Ocean,"29 ContributorsCaribbean Queen (No More Love on the Run) Lyrics“Caribbean Queen (No More Love On The Run)” was Ocean’s first release for Jive Records, and became that label’s first US chart-topper. In other countries, it was given other titles such as “European Queen”… Read More 
She's simply awesome
Ooh

She dashed by me in painted on jeans
And all heads turned 'cause she was the dream
In the blink of an eye I knew her number and her name, yeah
She said I was the tiger she wanted to tame

Caribbean Queen
Now we're sharing the same dream
And our hearts they beat as one
No more love on the run

I lose my cool when she steps in the room
And I get so excited just from her perfume
Electric eyes that you can't ignore
And passion burns you like never before

I was in search of a good time
Just running my game
Love was the furthest
Furthest from my mind

Caribbean Queen (can't give her up)
Now we're sharing the same dream (don't wanna stop)
And our hearts they beat as one
No more love on the run
I love ya, I need ya

Caribbean Queen (can't give her up)
Now we're sharing the same dream (don't wanna stop)
And our hearts they beat as one
No more love on the run


Caribbean Queen
Now we're sharing the same dream
And our hearts they beat as one
No more love on the run

Caribbean Queen
Now we're sharing the same dream
And our hearts they beat as one
No more love on the run

She is the queen
My Caribbean Queen
I said she dashed by me in painted jeans...","pop, soul, 80s, Disco, rnb"
51,52,"""That's All""",Genesis,"38 ContributorsThat’s All Lyrics“That’s All” was the band’s first of many top ten songs in the US, peaking at #6 in early 1984. It also reached the top 40 in five countries overseas including the UK.
Its genesis (pun intended) was a rework… Read More 

Just as I thought it was going alright
I found out I'm wrong when I thought I was right
It's always the same, it's just a shame, that's all
I could say day and you'd say night
Tell me it's black when I know that it's white
Always the same, it's just a shame, and that's all

I could leave but I won't go
Though my heart might tell me so
I can't feel a thing from my head down to my toes
But why does it always seem to be
Me looking at you, you looking at me?
It's always the same, it's just a shame, that's all

Turning me on, turning me off
Making me feel like I want too much
Living with you's just a-putting me through it all of the time
Running around, staying out all night
Taking it all instead of taking one bite
Living with you's just a-putting me through it all of the time

But I could leave but I won't go
Well it'd be easier, I know
I can't feel a thing from my head down to my toes
But why does it always seem to be
Me looking at you, you looking at me?
It's always the same, it's just a shame, that's all

Truth is I love you more than I wanted to
There's no point in tryin' to pretend
There's been no one who makes me feel like you do
Say we'll be together 'til the end
(Choo-choo, hoo-hoo
Ooh-hoo
Hoo-hoo, hoo-hoo
Yeah)

But I could leave but I won't go,
It'd be easier, I know
I can't feel a thing from my head down to my toes
So why does it always seem to be
Me looking at you, you looking at me
It's always the same, it's just a shame, that's all

But I love you more than I wanted to
There's no point in trying to pretend
There's been no one who makes me feel like you do
Say we'll be together 'til the end

But just as I thought it was going alright
I found out I'm wrong when I thought I was right
It's always the same, it's just a shame, that's all
Well, I could say day and you'd say night
Tell me it's black when I know that it's white
It's always the same, it's just a shame, that's all
That's all

(Hoo, ah, ooh-hoo
Yeah, hey
Ooh-hoo-hoo-hoo, ooh-hoo-hoo-hoo
A-cheh-deh-foo, hoo-hoo, hoo-hoo
Ooh, doo, hoo-hoo, hoo-hoo, hoo, hoo)","Progressive rock, classic rock, rock, 80s, Progressive"
52,53,"""Running with the Night""",Lionel Richie,"14 ContributorsRunning with the Night LyricsRunning With the Night peaked at #7 on the Billboard Hot 100 and #6 on Billboard’s Adult Contemporary and R&B charts.
The heart of the city streets was beating
Lights from the neons turned the dark to day
We were too hot to think of sleeping
We had to get out before the magic got away

We were running with the night
Playing in the shadows
Just you and I 'til the morning light
We were running, oh
Running with the night

You were looking so good, girl, heads were turning
You and me on the town, ooh, we let it all hang out
The fire was in us, we were burning
We were gonna go all the way and we never had a doubt

We were running with the night
Playing in the shadows
Just you and I 'til the morning light
We were running, whoa, ah
Running with the night

We were so in love, you and me
On the boulevard wild and free
Giving all we got, we laid it down
Taking every shot, we took the town

We were running with the night
Playing in the shadows
Just you and I
Girl, it was so right, so right (We were running)
Running with the night

Just you and I

(Running with the night) We were running with the night
Playing in the shadows
Just you and I
Girl, it was so right
(We were running)
Girl, it was so right (Running with the night)
So right, so right","soul, pop, 80s, rnb, motown"
53,54,"""Sad Songs (Say So Much)""",Elton John,"16 ContributorsSad Songs (Say So Much) Lyrics
Guess there are times when we all need to share a little pain
And ironin' out the rough spots
Is the hardest part when memories remain
And it's times like these when we all need to hear the radio
'Cause from the lips of some old singer
We can share the troubles we already know

Turn 'em on, turn 'em on
Turn on those sad songs
When all hope is gone (Ah)
Why don't you tune in and turn them on?
They reach into your room, oh-oh-oh, oh
Just feel their gentle touch (Gentle touch)
When all hope is gone (Ooh)
Sad songs say so much

If someone else is sufferin' enough, oh, to write it down
When every single word makes sense
Then it's easier to have those songs around
The kick inside is in the line that finally gets to you
And it feels so good to hurt so bad
And suffer just enough to sing the blues

So turn 'em on, turn 'em on
Turn on those sad songs
When all hope is gone (Ah)
Why don't you tune in and turn them on?
They reach into your room, oh-oh-oh, oh
Just feel their gentle touch (Gentle touch)
When all hope is gone (Ooh)
You know sad songs say so much

Sad songs, they say
Sad songs, they say
Sad songs, they say (Ah)
Sad songs, they say so much

So turn 'em on (Turn 'em on), oh, turn 'em on (Turn 'em on)
Turn on those sad songs (Sad songs)
When all hope is gone (Ah)
Why don't you tune in and turn them on?
They reach into your room, oh-oh-oh, oh
Just feel their gentle touch (Gentle touch)
When all hope is gone (Ooh)
You know sad songs say so much

When all hope is gone
You know sad songs say so much (Ooh, la-la, la-la, ooh, la-la, la-la)
When every little bit of hope is gone
Sad songs say so much (Ooh, la-la, la-la, ooh, la-la, la-la)
When every little bit of hope is gone
Sad songs say so much (Ooh, la-la, la-la, ooh, la-la, la-la)
When all hope is gone
Sad songs say so much (Ooh, la-la, la-la, ooh, la-la, la-la)
When every little bit of hope is gone
Sad songs say so much (Ooh, la-la, la-la, ooh, la-la, la-la)
When everything you do is goin' wrong
Sad songs say so much (Ooh, la-la, la-la, ooh, la-la, la-la)
When every little—","pop, classic rock, singer-songwriter, rock, piano"
54,55,"""I Want a New Drug""",Huey Lewis and the News,"22 ContributorsI Want a New Drug LyricsFrom the 7xPlatinum album Sports, “I Want a New Drug” hit #1 on the US dance charts, and hit the top 40 on the pop charts in the US and several other countries.  Huey Lewis claims that the song was written in… Read More 
Oh-oh

I want a new drug
One that won't make me sick
One that won't make me crash my car
Or make me feel three feet thick
I want a new drug
One that won't hurt my head
One that won't make my mouth too dry
Or make my eyes too red

One that won't make me nervous
Wondering what to do
One that makes me feel like I feel when I'm with you
When I'm alone with you

I want a new drug
One that won't spill
One that don't cost too much
Or come in a pill
I want a new drug
One that won't go away
One that won't keep me up all night
One that won't make me sleep all day

One that won't make me nervous
Wondering what to do
One that makes me feel like I feel when I'm with you
When I'm alone with you

I'm alone with you, baby


I want a new drug
One that does what it should
One that won't make me feel too bad
One that won't make me feel too good
I want a new drug
One with no doubt
One that won't make me talk too much
Or make my face break out

One that won't make me nervous
Wondering what to do
One that makes me feel like I feel when I'm with you
I'm alone with you

I'm alone with you, yeah-yeah","80s, rock, classic rock, pop, Pop-Rock"
55,56,"""Islands in the Stream""",Kenny Rogers and Dolly Parton,"38 ContributorsIslands in the Stream Lyrics“Islands in the Stream” was a Bee Gees-authored mega hit named after an Ernest Hemingway novel and performed by country superstars Kenny Rogers and Dolly Parton. Rogers had originally given up on recording… Read More 
Baby, when I met you there was peace unknown
I set out to get you, with a finetooth comb
I was soft inside
There was something going on

You do something to me that I can't explain
Hold me closer and I feel no pain
Every beat of my heart
We got something going on

Tender love is blind
It requires a dedication
All this love we feel needs no conversation
We ride it together, ah-ah
Making love with each other, ah-ah

Islands in the stream
That is what we are
No one in between
How can we be wrong?
Sail away with me
To another world
And we rely on each other, ah-ah
From one lover to another, ah-ah

I can't live without you if the love was gone
Everything is nothing if you got no one
And you just walk in the night
Slowly losing sight of the real thing

But that won't happen to us and we got no doubt
Too deep in love and we got no way out
And the message is clear
This could be the year for the real thing

No more will you cry
Baby, I will hurt you never
We start and end as one
In love forever
We can ride it together, ah-ah
Making love with each other, ah-ah

Islands in the stream
That is what we are
No one in between
How can we be wrong?
Sail away with me
To another world
And we rely on each other, ah-ah
From one lover to another, ah-ah

Sail away
Oh, come sail away with me

Islands in the stream
That is what we are
No one in between
How can we be wrong?
Sail away with me
To another world
And we rely on each other, ah-ah
From one lover to another, ah-ah
Islands in the stream
That is what we are
No one in between
How can we be wrong?
Sail away with me
To another world
And we rely on each other, ah-ah
From one lover to another, ah-ah
Islands in the stream
That is what we are
No one in between","country, 80s, duets, Dolly Parton, pop"
56,57,"""Love Is a Battlefield""",Pat Benatar,"37 ContributorsTranslationsEspañolLove Is a Battlefield LyricsThe video was choreographed by Michael Peters, who appears briefly in the video. It was nominated for an MTV Video Music Award for Best Female Video and was viewable on the DVD for the movie 13 Going on 30.… Read More 
(We are young, we are young)
We are young (Heartache to heartache)
Heartache to heartache, we stand (We stand)
(No promises) No promises
(No demands) No demands
(Love is a battlefield) Love is a battlefield
(Woah-woah-woah-woah-woah-woah-woah-woah-woah)
We are strong
No one can tell us we're wrong
Searchin' our hearts for so long
Both of us knowing
Love is a battlefield

You're begging me to go
Then making me stay
Why do you hurt me so bad?
It would help me to know
Do I stand in your way
Or am I the best thing you've had?
Believe me, believe me
I can't tell you why
But I'm trapped by your love
And I'm chained to your side

We are young
Heartache to heartache, we stand (Ah-ah-ah-ah)
No promises, no demands
Love is a battlefield
(Ah-ah-ah, ah-ah)

We are strong
No one can tell us we're wrong
Searchin' our hearts for so long
Both of us knowing
Love is a battlefield

When I'm losing control
Will you turn me away
Or touch me deep inside?
And when all this gets old
Will it still feel the same?
There's no way this will die
But if we get much closer
I could lose control
And if your heart surrenders
You'll need me to hold

We are young
Heartache to heartache, we stand (Ah-ah-ah-ah)
No promises, no demands
Love is a battlefield
(Ah-ah-ah, ah-ah)

We are strong
No one can tell us we're wrong
Searchin' our hearts for so long
Both of us knowing
Love is a battlefield


We are young
Heartache to heartache, we stand (Ah-ah-ah-ah)
No promises, no demands
Love is a battlefield
(Ah-ah-ah, ah-ah)

We are strong
No one can tell us we're wrong
Searchin' our hearts for so long
Both of us knowing","rock, 80s, female vocalists, classic rock, pop"
57,58,"""Infatuation""",Rod Stewart,"6 ContributorsInfatuation Lyrics1984’s summer dance-rock hit “Infatuation” marked the reunion of Stewart and guitarist Jeff Beck since their late ‘60s heyday in the first incarnation of the groundbreaking Jeff Beck Group.
A year later, the… Read More 
Early in the morning, I can't sleep
I can't work and I can't eat
I've been drunk all day, can't concentrate
Maybe I'm making a big mistake
Caught me down like a killer shark
It's like a railroad running right through my heart
Jekyll and Hyde the way I behave
Feel like I'm running on an empty gauge

Oh no, not again
It hurts so good
I don't understand
Infatuation
Infatuation
Infatuation
Infatuation

Heartbeats silly like a big bass drum
Losing all equilibrium
It's so hard in the middle of the week
Maybe this woman's just all I need

Oh no, not again
It hurts so good
I don't understand
Infatuation
Infatuation
Infatuation
Infatuation
Fatuate me, baby

Spirits soar when I'm by her side
She put a little love in this heart of mine
Maybe I'm lucky, maybe I'm freed
Maybe this woman's just all I need

Oh no, not again
It hurts so good
I don't understand
Infatuation
Infatuation
Infatuation
Infatuation
Rev it up","classic rock, rock, soft rock, 70s, pop"
58,59,"""Almost Paradise""",Mike Reno and Ann Wilson,"10 ContributorsAlmost Paradise LyricsAlmost Paradise (also known as the love song from the movie Footloose) is a duet sung by Mike Reno of Lover Boy and Ann Wilson of Heart.
The song peaked at #7 on the Billboard Hot 100 and topped Billboard’s… Read More 
I thought that dreams belonged to other men
Cause each time I got close
They'd fall apart again
I feared my heart would beat in secrecy
I faced the nights alone
Oh, how could I have known
That all my life
I only needed you

Oh
Almost paradise
We're knocking on heaven's door
Almost paradise
How could we ask for more?
I swear that I can see
Forever in your eyes
Paradise

It seems like perfect
Love's so hard to find
I'd almost given up
You must've read my mind
And all these dreams
I saved for a rainy day
They're finally coming true

I'll share them all with you
Cause now we hold the
Future in our hands


And in your arms
Salvation's not so far away
It's getting closer
Closer every day

Paradise
Paradise","80s, eighties, love songs, memories, one hit wonder"
59,60,"""Legs""",ZZ Top,"20 ContributorsLegs Lyrics
She got legs
She knows how to use them
She never begs
She knows how to choose them

She holding leg
Wonder how to feel them
Would you get behind them
If you could only find them?

She's my baby
She's my baby
Yeah, it's alright
Oh, yeah

She's got hair
Down to her fanny
She's kinda jet set
Try undo her panties

Every time she's dancing
She knows what to do
Everybody wants to see
If she can use it

She is so fine
She's all mine
Girl, you got it right
Ooh


She got legs
She knows how to use them
She never begs
She knows how to choose them

She got a dime
All of the time
Stays out at night
Moving through time

Oh, I want her
Shit I got to have her
The girl is alright
She's alright, oh","blues rock, classic rock, hard rock, Southern Rock, rock"
60,61,"""State of Shock""",The Jacksons,"25 ContributorsState of Shock Lyrics
Ow!
Yeah, come on, baby
Ow

You gotta be mine
'Cause you're so fine
I like your style
It makes me wild
You take it to me good
You like it, know you should
You get me on my knees (Oh, baby)
Well, please, baby, please

Listen
She looks so great every time I see her face
She put me in a state (State of shock)

We're doin' it! Hee!
Ha!
Come on, baby (Ooh)
Come on, baby
Come on, baby
Woo, aaow (Ow!)

She put me on my knees
Please, baby, please
I know you like to tease
Please, baby, please
You take it to me good
Like you know you should
I love the way you walk
And talk, baby, talk

Listen
She looks so great every time I see her face
She put me in a state (State of shock)

She put me
Woo! (State of shock)
Yeah, come over here
No, come over here (Ooh)
Talk, talk to me (State of shock) (Aaow!)
(State of shock)
You put me in
You know I really love you, baby
(State of shock)
You know I really want you, mama

You got me paralyzed
You got me paralyzed
You got me catatonic
You got me catatonic, baby (State of shock)
You got me supersonic
You got me supersonic, baby
Deep fried
You know I'm deep fried

(State of shock) (Ooh)
Yeah, look what you've done to me (Woo-woo)
Look what you done to me (Woo-woo)
Look what you done to me (Woo-woo)
Yeah, I can hardly move
(State of shock)
You know, I need mouth to mouth resuscitation (Woo-woo)
Come on, baby (Woo-woo)
Woo! You know I really love you, baby (Woo-woo)
(State of shock)
Uh!
You know I really want you, mama (Woo! Woo!)
Yeah, baby
Yeah, baby (Woo! Woo!)
Just look at me, look at me
(State of shock)
You've got me in (Woo-woo)
You got me, you got me
You got me in a state of shock
You got me in
Look at that, look at me
Look at me, look at me
Look at me, oh, look at me","soul, pop, Disco, funk, motown"
61,62,"""Love Somebody""",Rick Springfield,"5 ContributorsLove Somebody LyricsI can see the path you're cutting
It cost me a little piece of my heart
I can see the doors you're shutting
'Cause they were open at the start
Baby, loving you has been hard on me
You're such a tough little sister
Just looking for Mr. Right
On the wrong side of town
You better love somebody
It's late
You better love somebody
Don't wait
You better love somebody
Don't tempt fate
You're gonna push it just a little too far
One night
Your eyes are wild, your skin's so white
You're undernourished and overfed
She's got the teeth, she knows how to bite
'Cause when you bit I bled
You got the perfect image
Of the perfect man
You're a tough little sister
But you'll settle for a mister tonight
But you're running out of time

You better love somebody
It's late
You better love somebody
Don't wait
You better love somebody
Don't tempt fate
You're gonna push it just a little too far
One night
I'm only saying what I feel
You think I'm wrong I know
You thought I was sleeping at the wheel
I thought that you were driving
You better love somebody
You better love somebody
You better love somebody
It's late
You better love somebody
Don't wait
You better love somebody
Don't tempt fate
You're gonna push it just a little too far
One night

One night - oh oh oh oh
One night - oh oh oh oh
One night - oh oh oh oh
One night - oh oh oh oh","80s, rock, classic rock, pop, Pop-Rock"
62,63,"""Miss Me Blind""",Culture Club,"14 ContributorsMiss Me Blind LyricsMiss me
I know you'll miss me
I know you'll miss me blind
I know you'll miss me
I know you'll miss me
I know you'll miss me blind
I know you'll miss me
I know you'll miss me
I know you'll miss me blind
Bet you got a good gun
Bet you know how
To have some fun and then
You turn it around on me because
I'm better than the rest of the men
I say you'll miss me
And you always do
I say you'll miss me
Now would I lie to you
Now there's no need to demand
Grab my golden hand
I'll teach you and you'll never be sure
If the way that you need
Is too much like greed
Decide if you are rich or you're poor

I know you'll miss me
I know you'll miss me
I know you'll miss me blind
I know you'll miss me
I know you'll miss me
I know you'll miss me blind
Bet you make the fool run
Bet you know how
To make it last forever
But you know I'm never really sure
If you're just kissing to be clever
I say you'll miss me
And you always do
I say you'll miss me
Now would I lie to you
Now there's no need to demand
Grab my golden hand
I'll teach you and you'll never be sure
If the way that you need
Is too much like greed
Decide if you are rich or you're poor
Because this love
That I have to give
Must be better than that kind
It can make you rich
It can make you poor
But i know that you'll miss me blind

I know you'll miss me
I know you'll miss me
I know you'll miss me blind
I know you'll miss me
I know you'll miss me
I know you'll miss me blind
Now there's no need to demand
Grab my golden hand
I'll teach you and you'll never be sure
If the way that you need
Is too much like greed
Decide if you are rich or you're poor
I know you'll miss me
I know you'll miss me
I know you'll miss me blind
I know you'll miss me
I know you'll miss me
I know you'll miss me blind
I know you'll miss me
I know you'll miss me
I know you'll miss me blind
I know you'll miss me
I know you'll miss me
I know you'll miss me blind
I know you'll miss me
I know you'll miss me
I know you'll miss me blind
I know you'll miss me
I know you'll miss me
I know you'll miss me blind","80s, new wave, pop, british, synth pop"
63,64,"""If This Is It""",Huey Lewis and the News,"12 ContributorsIf This Is It Lyrics

I've been phoning
A-Night and morning
I heard you say:
""Tell him I'm not home""
Now you're confessing
But I'm still guessing
I've been your fool
For so, so long

Girl, don't lie
Just to save my feelings
Girl, don't cry
And tell me nothing's wrong
Girl don't try
To make up phony reasons
I'd rather leave
Than never believe

If this is it
Please let me know
If this ain't love
You'd better let me go

If this is it
(Ooh-wap)
I want to know
If this ain't love, baby
Just say so

You've been thinking
And I've been drinking
We both know that it's
Just not right
Now you're pretending
That it's not ending
You'll say anything
To avoid a fight

Girl, don't lie
And tell me that you need me
Girl, don't cry
And tell me nothing's wrong
I'll be all right
A-One way or another
So let me go
Or make me want to stay

If this is it
Please let me know
(Ooh) If this ain't love
You'd better let me go
If this is it
I want to know
If this ain't love, baby
Just say so


(Ooh-wap) If this is it
(Ooh-woah) Please let me know
(Ooh) If this ain't love
You'd better let me go
If this is it
I want to know
If this ain't love, baby
Just say so
(If this is it
Please let me know)
I wanna know
(Ooh)
(If this is it)
If this is it
(Please let me know)
I gotta know
(Ooh)

(If this is it)
You better let me know
(Please let me know)
(Ooh)
Just say so
(If this is it
Please let me know
Ooh
If this is it
Please let me know
Ooh)","80s, rock, classic rock, pop, Pop-Rock"
64,65,"""You Might Think""",The Cars,"25 ContributorsYou Might Think Lyrics
You might think I'm crazy
To hang around with you
Maybe you think I'm lucky
To have something to do

But I think that you're wild
Inside me is some child

You might think I'm foolish
Or maybe it's untrue (You might think)
You might think I'm crazy (But all I want)
All I want is you

You might think it's hysterical
But I know when you're weak
You think you're in the movies
And everything's so deep

But I think that you're wild
When you flash that fragile smile

You might think it's foolish
What you put me through (You might think)
You might think I'm crazy (But all I want)
All I want is you

And it was hard, so hard to take
There's no escape without a scrape
But you kept it going till the sun fell down
You kept it going

Well, you might think I'm delirious
The way I run you down
But somewhere sometimes, when you're curious
I'll be back around

Oh, I think that you're wild
And so uniquely styled

You might think it's foolish
This chancy rendezvous (You might think)
You might think I'm crazy (But all I want)
But all I want is you

All I want is you
All I want is you","new wave, 80s, rock, classic rock, pop"
65,66,"""Lucky Star""",Madonna,"29 ContributorsTranslationsPortuguêsItalianoLucky Star LyricsReleased in 1983, this upbeat dance-pop tune was the fourth single from Madonna’s self-titled debut album. It was her first top 5 hit, charting at #4 on Billboard’s Hot 100.
Madonna originally wrote the song… Read More 
You must be my Lucky Star
'Cause you shine on me wherever you are
I just think of you, and I start to glow
And I need your light and baby, you know

Starlight, starbright
First star I see tonight
Starlight (Starbright)
Make everything all right
Starlight, starbright
First star I see tonight
Starlight (Starbright), yeah

You must be my Lucky Star
'Cause you make the darkness seem so far
And when I'm lost, you'll be my guide
I just turn around, and you're by my side

Starlight, starbright
First star I see tonight
Starlight (Starbright)
Make everything all right
Starlight, starbright
First star I see tonight
Starlight (Starbright), yeah

C'mon, shine your heavenly body tonight
'Cause I know you're gonna make everything all right
Mmm, c'mon, shine your heavenly body tonight
'Cause I know you're gonna make everything all right

You may be my Lucky Star, but I'm the luckiest by far
You may be my Lucky Star, but I'm the luckiest by far

Starlight, starbright
First star I see tonight
Starlight (Starbright)
Make everything all right
Starlight, starbright
First star I see tonight
Starlight (Starbright), yeah

C'mon, shine your heavenly body tonight
'Cause I know you're gonna make everything all right
Mmm, c'mon, shine your heavenly body tonight
'Cause I know you're gonna make everything all right

(You may be my Lucky Star, but I'm the luckiest by far)
(You may be my Lucky Star, but I'm the luckiest by far)
(You may be my Lucky Star, but I'm the luckiest by far)
You may be my Lucky Star
What you do to me, baby
(You may be my Lucky Star, but I'm the luckiest by far)
You know, I'm the luckiest by far

Starlight, starbright
First star I see tonight
Starlight (Starbright)
Make everything all right
Starlight, starbright
First star I see tonight
Starlight (Starbright), yeah

Starlight, starbright
You make everything all right
What you do to me, baby
You got to stay by my side tonight

(Starlight, starbright)
(Starlight, starbright)
(Starlight, starbright)
(Starlight, starbright)

Starlight, starbright, baby
Starlight, starbright, stay by my side tonight
What you do to me, baby
What you do, what you do to me, baby
You got to stay by my side tonight
You may be my Lucky Star","pop, dance, female vocalists, 80s, electronic"
66,67,"""Cover Me""",Bruce Springsteen,"20 ContributorsCover Me LyricsThe second of seven top 10 singles from Springsteen’s massively-successful Born In The USA, “Cover Me” was originally written by Bruce for Donna Summer, but after recording the demo he changed his mind.
It… Read More 
The times are tough now, just getting tougher
This old world is rough, it's just getting rougher
Cover me, come on baby, cover me
Well, I'm looking for a lover who will come on in and cover me

Now promise me, baby, you won't let them find us
Hold me in your arms, let's let our love blind us
Cover me, shut the door and cover me
Ah, looking for a lover who will come on in and cover me

Outside's the rain, the driving snow
I can hear the wild wind blowing
Turn out the light, bolt the door
I ain't going out there no more

This whole world is out there just trying to score
I've seen enough; I don't want to see any more
Cover me, come on in and cover me
I'm looking for a lover who will come on in and cover me


Outside's the rain, the driving snow
I can hear the wild wind blowing
Turn out the light, bolt the door
I ain't going out there no more

This whole world is out there just trying to score
I've seen enough, ain't gonna see any more
Cover me, wrap your arms around me, cover me
Well, I'm looking for a lover who will come on in and cover me

Ah, I'm looking for a lover who will come on in and cover me
Yeah, I'm looking for a lover who will come on in and cover me
Well, I'm looking for a lover who will come on in and cover me
Come on, baby
Come on, baby
Come on, baby
Come on, baby","rock, classic rock, singer-songwriter, folk, 80s"
67,68,"""Cum on Feel the Noize""",Quiet Riot,"38 ContributorsCum on Feel the Noize Lyrics“Cum On Feel the Noize” is the lead single from Quiet Riot’s album, Metal Health. It became their most popular song and biggest hit, reaching the top 5 in the US and top ten in Canada in late 1983.
It is a… Read More 
Come on, feel the noise
Girls, rock your boys
We'll get wild, wild, wild
Wild, wild, wild

So, you think I got an evil mind? I tell you, honey
I don't know why, I don't know why
So you think my singing's out of time? It makes me money
I don't know why, I don't know why
Anymore, oh, no

So come on, feel the noise
Girls, rock your boys
We'll get wild, wild, wild
Wild, wild, wild
Come on, feel the noise
Girls, rock your boys
We'll get wild, wild, wild
And rock!

So you say I got a funny face? I got no worries
And I don't know why, I don't know why
Oh, I gotta sing, it's some disgrace, I'm in no hurry
And I don't know why, I don't know why
Anymore, no, no, no

Come on, feel the noise
Girls, rock your boys
We'll get wild, wild, wild
Wild, wild, wild
Come on, feel the noise
Girls, rock your boys
We'll get wild, wild, wild, and rock
Come on!


Well, you think we are the lazy type, you should know better
I don't know why, I don't know why
So you say I got a dirty mind? I'm a mean go-getter
I don't know why, I don't know why
Anymore, oh, no

Come on, feel the noise
Girls, rock your boys
We'll get wild, wild, wild
Wild, wild, wild
Come on, feel the noise
Girls, rock your boys
We'll get wild, wild, wild
And rock!

(Come on!) Come on! (Feel it!)
(Come on!) Girls, rock your boys (Work it!)
(We'll get wild, wild, wild)
We're gonna get wild (Wild, wild, wild)
We're gonna get wild tonight (Come on, feel the noise)
Rock it tonight (Girls, rock your boys)
(We'll get wild, wild, wild)
Oh, yeah!

(Ah, ah-ah-ah-ah) Woo!
(Ah, ah, ah)
(Come on, feel the noise)
(Girls, rock your boys)
(We'll get wild, wild, wild)
(Ah, ah-ah-ah-ah)
(Ah, ah, ah)","heavy metal, hard rock, hair metal, rock, metal"
68,69,"""Breakdance""",Irene Cara,"5 ContributorsBreakdance LyricsBreakdancing’s origins are in the 1970s, but as legendary break dancer Crazy Legs notes, “the media got ahold of it in like ‘81, '82.” This album came out in 1983, hot on the heels of this new style. (The… Read More There was this new feeling coming out of the streets
Everybody's talkin' 'bout it wherever they meet
Down by the corner, keep getting the heat
Then my feet start moving to the rhythmic beat

Breakdancin'
Break out
Breakdancin'
Break out
They used to do The Locomotion, do The Jerk and The Twist
But there just ain't never been nothin' like this
Now poppin' and lockin' is the new way of talkin'
There's a work at the shop, spinnin' out on the floor

Hearts are pumpin', beat is thumpin'
Love the way you're lookin' tonight
Fevers risin' no surprisin'
We won't have the time to fight
(Dance, dance, dance, dance, out, out, out, out)","pop, 80s, female vocalists, Disco, dance"
