Unnamed: 0,No.,Title,Artist(s),lyrics,genres
51,52,"""Just a Dream""",Nelly,"73 ContributorsJust a Dream LyricsThis song is Nelly talking about the love of his life that left him. The “love” and relationship that they had together were really fake and just a dream–Like when you have a really good dream (possibly… Read More 
Uh, uh, uh (Hey)
I was thinking 'bout her (Uh), thinking 'bout me (Hey)
Thinking 'bout us (Us), what we gon' be? (Hey)
Open my eyes, yeah
It was only just a dream (Hey)
So I traveled back (Uh), down that road (Hey)
Will she come back? (Back) No one knows
I realize, yeah
It was only just a dream

I was at the top and now it's like I'm in the basement
Number one spot, now she found her a replacement
I swear now I can't take it
Knowing somebody's got my baby
And now you ain't around, baby, I can't think
I shoulda put it down, shoulda got that ring
'Cause I can still feel it in the air
See her pretty face, run my fingers through her hair
My lover, my life
My shawty, my wife
She left me, I'm tight
'Cause I knew that it just ain't right

Uh, uh, uh (Hey)
I was thinking 'bout her (Uh), thinking 'bout me (Hey)
Thinking 'bout us (Us), what we gon' be? (Hey)
Open my eyes, yeah
It was only just a dream (Hey)
So I travel back (Uh), down that road (Hey)
Will she come back? (Back) No one knows
I realize, yeah
It was only just a dream

When I be ridin', man, I swear I see her face at every turn
Tryna get my Usher on but I can't let it burn
And I just hope she know that she the only one I yearn for
More and more I miss her, when will I learn?
Didn't give her all my love, I guess now I got my payback
Now I'm in the club thinkin' all about my baby
Hey, she was so easy to love
But wait, I guess that love wasn't enough
I'm goin' through it every time that I'm alone
And now I'm missing, wishing she pick up the phone
But she made a decision that she wanted to move on
'Cause I was wrong

Uh, uh, uh (Hey)
I was thinking 'bout her (Uh), thinking 'bout me (Hey)
Thinking 'bout us (Us), what we gon' be? (Hey)
Open my eyes, yeah
It was only just a dream (Hey)
So I travel back (Uh), down that road (Hey)
Will she come back? (Back) No one knows
I realize, yeah
It was only just a dream (Uh, uh, hey)

If you ever loved somebody, put your hands up (Hands up)
If you ever loved somebody, put your hands up
And now they gone and you wishing you could give them everything (Everything, hey)
Said if you ever loved somebody, put your hands up (Hands up)
If you ever loved somebody, put your hands up (Hands up)
Now they gone and you wishing you could give them everything

Uh, uh, uh (Hey)
I was thinking 'bout her (Uh), thinking 'bout me (Hey)
Thinking 'bout us (Us), what we gon' be? (Hey)
Open my eyes, yeah
It was only just a dream (Hey)
So I travel back (Uh), down that road (Hey)
Will she come back? (Back) No one knows
I realize, yeah
It was only just a dream (Uh, uh, uh)
I was thinking 'bout her (Uh), thinking 'bout me (Hey)
Thinking 'bout us (Us), what we gon' be? (Hey)
Open my eyes, yeah
It was only just a dream (Hey)
So I travel back (Uh), down that road (Hey)
Will she come back? (Back) No one knows
I realize, yeah
It was only just a dream","Hip-Hop, rap, rnb, hip hop, Nelly"
52,53,"""Motivation""",Kelly Rowland featuring Lil Wayne,"52 ContributorsTranslationsPolskiMotivation LyricsKelly Rowland’s steamy breakthrough single, released in the hot summer of 2011, featuring Lil Wayne.
Go, go, go, go
(Turn the lights on)

Oh lover, don't you dare slow down
Go longer, you can last more rounds
Push harder, you're almost there now
So go lover, make momma proud
(Turn the lights on)

(And when we're done) I don't wanna feel my legs
(And when we're done) I just wanna feel your hands all over me, baby

But you can't stop there, music still playin' in the background
And you're almost there (You can do it, I believe in you, baby)
So close from here
Baby, I'mma be your motivation (Uh-huh, yeah)
Go, go, go, go
Motivation
Go, go, go, go

Uh, girl I turn that thing into a rainforest
Rain on my head, call that brainstorming
Yeah this is deep, oh, but I go deeper
M-make you lose yourself, and finders keepers
It go green light, go Weezy go
I like to taste that sugar, that Sweet and Low
But hold up wait, new position
I put her on my plate then I do the dishes
She my motivation, I'm her transportation
'Cause I let her ride, while I drive her crazy
Then I just keep going going, like I'm racing
When I'm done she hold me like a conversation
Weezy, baby

But you can't stop there, music still playin' in the background
And you're almost there (You can do it, I believe in you, baby)
So close from here

Oh lover, when you call my name
No other, can do that the same, no
I won't let you get up out that game, no
So go lover, go 'n make me rain

(And when we're done) I don't wanna feel my legs
(And when we're done) I just wanna feel your hands all over me, baby

You can't stop there, music still playin' in the background
And you're almost there
You can do it, I believe in you, baby
So close from here
Baby, I'mma be your motivation","rnb, pop, female vocalists, soul, Hip-Hop"
53,54,"""Stereo Love""",Edward Maya featuring Vika Jigulina,"1 ContributorTranslationsEnglishEspañolČeskyEdward Maya & Vika Jigulina - Stereo Love (Deutsche Übersetzung) Lyrics

Wann wirst du aufhören, mein Herz zu brechen?
Ich will nicht eine Weiterere sein
Bezahlen für die Dinge, die ich nie getan habe
Lass nicht los, lass nicht los, lass nicht los, meine Liebe

Kann ich an deine Seele gelangen?
Kannst du meinen Flow erreichen?
Können wir versprechen, dass wir nicht loslassen werden?
All die Dinge, die ich brauche
All die Dinge, die du brauchst
Du kannst es so echt wirken lassen

Denn du kannst es nicht leugnen, du hast mich umgehauen
Wenn ich deinen Körper berühre, glaube ich, dass ich die Kontrolle verliere
Denn du kannst es nicht leugnen, du hast mich umgehauen
Wenn ich dich sehe, Baby, will ich einfach nicht loslassen

Ich hasse es dich weinen zu sehen, dein Lächeln ist eine schöne Lüge
Ich hasse es dich weinen zu sehen, meine Liebe stirbt innerlich

Ich kann all diese Lügen korrigieren
Oh, Baby, Babe, ich renne, Liebe, ich renne zu dir
Du wirst mich nicht weinen sehen, ich verstecke mich im Inneren
Mein Herz schmerzt, aber ich lächle für dich

Kann ich an deine Seele gelangen?
Kannst du meinen Flow erreichen?
Können wir versprechen, dass wir nicht loslassen werden?
All die Dinge, die ich brauche
All die Dinge, die du brauchst
Du kannst es so echt wirken lassen

Denn du kannst es nicht leugnen, du hast mich umgehauen
Wenn ich deinen Körper berühre, glaube ich, dass ich die Kontrolle verliere
Denn du kannst es nicht leugnen, du hast mich umgehauen
Wenn ich dich sehe, Baby, will ich einfach nicht loslassen

Wann wirst du aufhören, mein Herz zu brechen?
Lass nicht los, lass nicht los, meine Liebe

Ich hasse es dich weinen zu sehen, dein Lächeln ist eine schöne Lüge
Ich hasse es dich weinen zu sehen, meine Liebe stirbt innerlich
Ich hasse es dich weinen zu sehen, meine Liebe stirbt innerlich
Ich habe dich nicht lächeln sehen, aber ich sterbe heute Abend

Ich kann all diese Lügen korrigieren
Oh, Baby, Babe, ich renne, Liebe, ich renne zu dir
Du wirst mich nicht weinen sehen, ich verstecke mich im Inneren
Mein Herz schmerzt, aber ich lächle für dich

Oh, Baby, ich werde versuchen, die Dinge richtig zu machen
Ich brauche dich mehr als Luft, wenn ich nicht bei dir bin
Frag mich bitte nicht warum, küss mich einfach dieses Mal
Mein einziger Traum ist über dich und mich","electronic, dance, eletronica, stereo love1"
54,55,"""Jar of Hearts""",Christina Perri,"93 ContributorsTranslationsDeutschEspañolJar of Hearts Lyrics“Jar of Hearts” is about the struggle to permanently end an abusive relationship. The abusive partner is metaphorically a serial killer who collects the hearts of his victims and keeps them as trophies.
The… Read More 
I know I can't take one more step towards you
'Cause all that's waiting is regret
And don't you know I'm not your ghost anymore?
You lost the love I love the most

I learned to live half-alive
And now you want me one more time

And who do you think you are
Runnin' 'round leaving scars
Collecting your jar of hearts
And tearing love apart?
You're gonna catch a cold
From the ice inside your soul
So don't come back for me
Who do you think you are?

I hear you're asking all around
If I am anywhere to be found
But I have grown too strong
To ever fall back in your arms

And I've learned to live half-alive
And now you want me one more time

And who do you think you are
Runnin' 'round leaving scars
Collecting your jar of hearts
And tearing love apart?
You're gonna catch a cold
From the ice inside your soul
So don't come back for me
Who do you think you are?

Dear, it took so long just to feel alright
Remember how to put back the light in my eyes
I wish I had missed the first time that we kissed
'Cause you broke all your promises
And now you're back
You don't get to get me back

And who do you think you are
Runnin' 'round leavin' scars
Collecting your jar of hearts
And tearing love apart?
You're gonna catch a cold
From the ice inside your soul
So don't come back for me
Don't come back at all
And who do you think you are
Runnin' 'round leaving scars
Collecting your jar of hearts
Tearing love apart?
You're gonna catch a cold
From the ice inside your soul
Don't come back for me
Don't come back at all

Who do you think you are?
Who do you think you are?
Who do you think you are?","pop, female vocalists, singer-songwriter, indie, rock"
55,56,"""Roll Up""",Wiz Khalifa,"65 ContributorsRoll Up LyricsRoll Up.
It’s Rolling Papers!
This song is about Wiz letting all the women know that if they ever need him, he’ll be a call away.
If you notice, Wiz is using the term “Roll Up” for both weed and his girl(if… Read More 
I roll up
I roll up
I roll up
Shawty I roll up
I roll up
I roll up

It's your anniversary isn't it
And your man ain't acting right
So you packin' your Damier luggage up, callin' my cell phone, try and catch a flight
You know one thing straight, I'll be there girl whenever you call me
When you at home that's your man, soon as you land you say that's all me
But shit ain't all G with him no more, you ain't entertained
Since I met you a couple months ago you ain't been the same
Not sayin' I'm the richest man alive but I'm in the game
As long as you keep it 100 I'mma spend this change
Whenever you need me
Whenever you want me
You know you can call me, I'll be there shortly
Don't care what your friends say, 'cause they don't know me
I can be your best friend, and you be my homie
I ain't gonna flex, I'm not gonna front
You know if I ball, then we all gonna stunt
Send her my way, she ain't gotta hold up
Whenever you call baby I roll up, I roll up, I roll up
Whenever you call baby I roll up, I roll up, I roll up
Whenever you call baby I roll up

I try to stay out your business
But on the real, you're so obvious
And if you keep fitting me in your plans and fuckin' up, your man's gonna catch onto us
That white sand surrounding us
He be handcuffing, he should work for them officers
If you rolling I got a spot where I can put you on this medical, and send you home doctored up
You wanna ride with me 'cause you say that he boring
Wake up you rollin' weed, cooking eggs in the morning
Ain't scared to spend this money I know I'll make more of it
First you was in the sky, now you say you in orbit

Whenever you need me
Whenever you want me
You know you can call me, I'll be there shortly
Don't care what your friends say, 'cause they don't know me
I can be your best friend, and you be my homie
I ain't gonna flex, I'm not gonna front
You know if I ball, then we all gonna stunt
Send her my way, she ain't gotta hold up
Whenever you call baby I roll up, I roll up, I roll up
Whenever you call baby I roll up, I roll up, I roll up
Whenever you call baby I roll up

No matter where I am
No matter where you are
I'll be there when it's over baby
'Cause I was there from the start
No matter if I'm near
Don't matter if you're far
All you do is pick the phone up lady
And I'll be there when you call

Whenever you need me
Whenever you want me
You know you can call me, I'll be there shortly
Don't care what your friends say, 'cause they don't know me
I can be your best friend, and you be my homie
I ain't gonna flex, I'm not gonna front
You know if I ball, then we all gonna stunt
Send her my way, she ain't gotta hold up
Whenever you call baby I roll up
Whenever you need me
Whenever you want me
You know you can call me, I'll be there shortly
Don't care what your friends say, 'cause they don't know me
I can be your best friend, and you be my homie
I ain't gonna flex, I'm not gonna front
You know if I ball, then we all gonna stunt
Send her my way, she ain't gotta hold up
Whenever you call baby I roll up, I roll up, I roll up
Whenever you call baby I roll up, I roll up, I roll up
Whenever you call baby I roll up

I roll up, I roll up
Whenever you call, baby, I roll up","Hip-Hop, rap, hip hop, underground hip-hop, pittsburgh"
56,57,"""Sexy and I Know It""",LMFAO,"68 ContributorsTranslationsРусский (Russian)PortuguêsSexy and I Know It LyricsIn this #1 hit from Sorry for Party Rocking, RedFoo shows displays self-confidence and self-awareness in his impressive physique (or at least, what he thinks is impressive physique).
This is his definition… Read More 
Yeah, yeah

When I walk on by, girls be lookin' like, ""Damn, he fly""
I pimp to the beat, walking down the street in my new LaFreak
Yeah, this is how I roll, animal print, pants outta control
It's Redfoo with the big afro and like Bruce Leroy, I got the glow, yeah

(Ah) Girl, look at that body
(Ah) Girl, look at that body
(Ah) Girl, look at that body
(Ah) I-I-I-I work out
(Ah) Girl, look at that body
(Ah) Girl, look at that body
(Ah) Girl, look at that body
(Ah) I-I-I-I work out

When I walk in the spot (Yeah), this is what I see (Okay)
Everybody stops and is staring at me
I got passion in my pants and I ain't afraid to show it
Show it, show it, show it

I'm sexy and I know it
I'm sexy and I know it

Yo, when I'm at the mall, security just can't fight 'em all
And when I'm at the beach, I'm in a speedo trying to tan my cheeks (What?)
This is how I roll, come on, ladies, it's time to go
We headed to the bar, baby, don't be nervous
No shoes, no shirt, and I still get service, watch

(Ah) Girl, look at that body
(Ah) Girl, look at that body
(Ah) Girl, look at that body
(Ah) I-I-I-I work out
(Ah) Girl, look at that body
(Ah) Girl, look at that body
(Ah) Girl, look at that body
I-I-I-I work out

When I walk in the spot (Yeah)
This is what I see (Okay)
Everybody stops and is staring at me
I got passion in my pants and I ain't afraid to show it
Show it, show it, show it

I'm sexy and I know it, ayy
I'm sexy and I know it
Check it out, check it out

Wiggle, wiggle, wiggle, wiggle, wiggle, yeah
Wiggle, wiggle, wiggle, wiggle, wiggle, yeah
Wiggle, wiggle, wiggle, wiggle, wiggle, yeah
Wiggle, wiggle, wiggle, wig—, yeah, yeah
Do the wiggle, man
I do the wiggle, man
Yeah, I'm sexy and I know it
Ayy, yeah

(Ah) Girl, look at that body
(Ah) Girl, look at that body
(Ah) Girl, look at that body
(Ah) I-I-I-I work out
(Ah) Girl, look at that body
(Ah) Girl, look at that body
(Ah) Girl, look at that body
(Ah) I-I-I-I work out

I'm sexy and I know it","electronic, Hip-Hop, electro, Crunk, hip hop"
57,58,"""Rocketeer""",Far East Movement featuring Ryan Tedder,"51 ContributorsRocketeer Lyrics
Here we go, come with me
There's a world out there that we should see
Take my hand, close your eyes
With you right here, I'm a rocketeer
Let's fly (Fly, fly, fly, fly)
Up, up here we go, go, up, up here we go, go
Let's fly (Fly, fly, fly, fly)
Up, up here we go, go, where we stop nobody knows, knows

Where we go we don't need roads (Roads)
And where we stop nobody knows (Knows)
To the stars if you really want it
Got got a jetpack with your name on it
Above the clouds in the atmosphere ('Phere)
Just say the words and we out of here (Outta here)
Hold my hand if you feeling scared (Scared)
We flying up up out of here

Here we go, come with me
There's a world out there that we should see
Take my hand, close your eyes
With you right here, I'm a rocketeer
Let's fly (Fly, fly, fly, fly)
Up, up here we go, go, up, up here we go, go
Let's fly (Fly, fly, fly, fly)
Up, up here we go, go, where we stop nobody knows, knows

Baby, we can stay fly like a G6
Shop the streets of Tokyo, get you fly kicks
Girl you always on my mind, got my head up in the sky
And I'm never looking down feeling priceless (Yeah)
Where we at, only few have known
Go on the next level, Super Mario
I hope this works out, cardio
'Til then let's fly, Geronimo

Here we go, come with me
There's a world out there that we should see
Take my hand, close your eyes
With you right here, I'm a rocketeer
Let's fly

Now I never been in space before
But I never seen a face like yours
You make me feel like I could touch the planets
You want the moon, girl, watch me grab it
See I ain't never seen a star this close
You got me stuck by the way you glow
I'm like, oh, oh, oh, oh
I'm like, oh, oh, oh, oh

Here we go, come with me
There's a world out there that we should see
Take my hand, close your eyes
With you right here, I'm a rocketeer
Let's fly (Fly, fly, fly, fly)
Up, up here we go, go, up, up here we go, go
Let's fly (Fly, fly, fly, fly)
Up, up here we go, go, where we stop nobody knows, knows","Hip-Hop, electronic, electro hop, rap, hip hop"
58,59,"""All of the Lights""",Kanye West,"297 ContributorsTranslationsEspañolРусский (Russian)PortuguêsFrançaisSvenskaAll of the Lights Lyrics“All of the Lights” is the 4th single from Kanye West’s 5th studio album, My Beautiful Dark Twisted Fantasy.
The song is about Kanye’s qualms living as a celebrity with personal problems in the public eye.… Read More 
All of the lights
Lights, lights
All of the lights
Turn up the lights in here, baby
Extra bright, I want y'all to see this
Turn up the lights in here, baby
You know what I need, want you to see everything
Want you to see all of the lights
Fast cars, shooting stars
All of the lights, all of the lights
Until it's Vegas everywhere we are (All of the lights)
If you want it, you can get it for the rest of your life
If you want it, you can get it for the rest of your life

Somethin' wrong, I hold my head
MJ gone, our nigga dead
I slapped my girl, she called the feds
I did that time and spent that bread
I'm heading home, I'm almost there
I'm on my way, heading up the stairs
To my surprise, a nigga replacing me
I had to take him to that ghetto university

(All of the lights), lights
Cop lights, flashlights, spotlights
Strobe lights, street lights (All of the lights, all of the lights)
Fast life, drug life, thug life
Rock life every night (All of the lights)
Turn up the lights in here, baby
Extra bright, I want y'all to see this
Turn up the lights in here, baby
You know what I need, want you to see everything
Want you to see all of the lights

Restraining order, can't see my daughter
Her mother, brother, grandmother hate me in that order
Public visitation, we met at Borders
Told her she take me back, I'll be more supportive
I made mistakes, I bumped my head
Them courts sucked me dry, I spent that bread
She need her daddy, baby, please
Can't let her grow up in that ghetto university

(All of the lights), lights
Cop lights, flashlights, spotlights
Strobe lights, street lights (All of the lights, all of the lights)
Fast life, drug life, thug life
Rock life every night (All of the lights)

Turn up the lights in here, baby
Extra bright, I want y'all to see this
Turn up the lights in here, baby
You know what I need, want you to see everything
Want you to see all of the lights
Gettin' mine, baby
Gotta let these niggas know, yeah
Gettin' right, babe
You should go and get your own
Gettin' mine, baby
Gotta let these niggas know, yeah
Gettin' right, babe
You should go and get your own
Unemployment line, credit card declined
Did I not mention I was about to lose my mind?
And also was about to do that line
'Kay, okay, you know we going all the way this time
We going all the way this time
We going all the way this time
We going all the way this time
We going all the way this time

Turn up the lights in here, baby
Extra bright, I want y'all to see this
Turn up the lights in here, baby
You know what I need, want you to see everything
Want you to see all of the lights
Woah, woah
(I tried to tell you, but all I could say was oh)
Woah, woah
(I tried to tell you, but all I could say was oh)
Woah, woah
(I tried to tell you, but all I could say was oh)
Woah, woah
(I tried to tell you, but all I could say)","Hip-Hop, rap, hip hop, rnb, Kanye West"
59,60,"""Hold It Against Me""",Britney Spears,"49 ContributorsTranslationsPortuguêsHold It Against Me Lyrics“Hold It Against Me” is the lead single from Britney’s seventh studio album, Femme Fatale.
It debuted at number one on the Billboard Hot 100, being her second single to do so. It had received positive… Read More 
Hey, over there
Please forgive me if I'm coming on too strong
Hate to stare, but you're winning
And they're playing my favorite song
So come here, a little closer
Wanna whisper in your ear
Make it clear, a little question
Wanna know just how you feel

If I said my heart was beating loud
If we could escape the crowd somehow
If I said I want your body now, would you hold it against me?
'Cause you feel like paradise, and I need a vacation tonight
So, if I said I want your body now, would you hold it against me?

Hey, you might think that I'm crazy
But you know I'm just your type
I might be a little hazy
But you just cannot deny
There's a spark in-between us
When we're dancing on the floor
I want more, wanna see it
So, I'm asking you tonight

If I said my heart was beating loud
If we could escape the crowd somehow
If I said I want your body now, would you hold it against me?
'Cause you feel like paradise, and I need a vacation tonight
So, if I said I want your body now, would you hold it against me?

If I said I want your body, would you hold it against me?

Give me something good
Don't wanna wait, I want it now (Na-na-na-now)
Drop it, like a hood
And show me how you work it out
Alright

If I said my heart was beating loud
If I said I want your body now, would you hold it against me?

If I said my heart was beating loud
If we could escape the crowd somehow
If I said I want your body now, would you hold it against me?
'Cause you feel like paradise, and I need a vacation tonight
So, if I said I want your body now, would you hold it against me?","pop, dance, female vocalists, Britney Spears, legend"
60,61,"""More""",Usher,"19 ContributorsMore Lyrics
Watch me as I dance under the spotlight
Listen to the people screaming out more, more
'Cause I create the feeling that keep them coming back
Yeah, I create the feeling that keep them coming back
So captivating when I get it on the floor

Know y'all been patiently waiting, I know you need me, I can feel it
I'm a beast, I'm an animal, I'm that monster in the mirror
The headliner, finisher, I'm the closer, winner
Best when under pressure with seconds left, I show up

If you really want more, scream it out louder
If you on the floor, bring out the fire
And light it up, take it up higher
Gonna push it to the limit, give it more
If you really want more, scream it out louder
If you on the floor, bring out the fire
And light it up, take it up higher
Gonna push it to the limit, give it more

Get up both your hands, I'm in the zone, s'aite
Put em in the air, if you more, and more
'Cause I can't wait to feel it
I go hard, can't stop
But if I stop, just know that I'ma bring it back
Never quitting, don't believe in that

Know y'all been patiently waiting, I know you need me, I can feel it
I'm a beast, I'm an animal, I'm that monster in the mirror
The headliner, finisher, I'm the closer, winner
Best when under pressure with seconds left, I show up

If you really want more, scream it out louder
If you on the floor, bring out the fire
And light it up, take it up higher
Gonna push it to the limit, give it more
If you really want more, scream it out louder
If you on the floor, bring out the fire
And light it up, take it up higher
Gonna push it to the limit, give it more

Oh, oh
Oh, gonna push it to the limit, give it more
Oh, oh
Oh, gonna push it to the limit, give it more

If you really want more, scream it out louder
If you on the floor, bring out the fire
And light it up, take it up higher
Gonna push it to the limit, give it more
If you really want more, scream it out louder
If you on the floor, bring out the fire
And light it up, take it up higher
Gonna push it to the limit, give it more

Oh, oh
Oh, gonna push it to the limit, give it more","rnb, Hip-Hop, pop, soul, rap"
61,62,"""What the Hell""",Avril Lavigne,"40 ContributorsTranslationsРусский (Russian)EspañolPortuguêsWhat the Hell LyricsWhat The Hell is the carrier single from Avril Lavigne’s fourth album, “Goodbye Lullaby” released March 2, 2011.
Lavigne simply described the song as “a broad message about personal freedom.”
You say that I'm messin' with your head
(Yeah, yeah, yeah, yeah)
All 'cause I was makin' out with your friend
(Yeah, yeah, yeah, yeah)
Love hurts, whether it's right or wrong
(Yeah, yeah, yeah, yeah)
I can't stop 'cause I'm havin' too much fun
(Yeah, yeah, yeah, yeah)

You're on your knees, begging, ""Please stay with me""
But, honestly, I just need to be a little crazy

All my life, I've been good, but now
I'm thinking, ""What the hell?""
All I want is to mess around
And I don't really care about
If you love me, if you hate me
You can't save me, baby, baby
All my life, I've been good, but now
Woah, what the hell?

What?
What?
What? What the hell?

So, what if I go out on a million dates?
(Yeah, yeah, yeah, yeah)
You never call or listen to me anyway
(Yeah, yeah, yeah, yeah)
I'd rather rage than sit around and wait all day
(Yeah, yeah, yeah, yeah)
Don't get me wrong, I just need some time to play
Eeh, yeah

You're on your knees (Yeah), begging, ""Please (Please) stay with me"" (La-la)
But, honestly (Yeah), I just need to be a little crazy (Crazy)

All my life, I've been good, but now
I'm thinking, ""What the hell?""
All I want is to mess around
And I don't really care about
If you love me, if you hate me
You can't save me, baby, baby
All my life, I've been good, but now
Woah, what the hell?

La-la-la, la-la-la, la-la
Ooh-woah, ooh-woah
La-la-la, la-la-la, la-la
Ooh-woah, ooh-woah
You say that I'm messin' with your head (La-la-la, la-la-la, la-la)
Boy, I like messin' in your bed (La-la-la, la-la-la, la-la)
Yeah, I am messin' with your head
When I'm messin' with you in bed

All my life, I've been good, but now
I'm thinking, ""What the hell?"" (What the hell?)
All I want is to mess around
And I don't really care about (I don't care about)
All my life, I've been good, but now
I'm thinking, ""What the hell?""
All I want is to mess around
And I don't really care about (If you love me)
If you love me (No), if you hate me (No)
You can't save me, baby, baby (If you love me)
All my life, I've been good, but now
Woah, what the hell?

La, la, la-la-la-la-la-la-la
La, la-la-la-la-la-la-la","pop rock, pop, rock, female vocalists, Canadian"
62,63,"""Written in the Stars""",Tinie Tempah featuring Eric Turner,"60 ContributorsTranslationsDeutschWritten in the Stars Lyrics‘Written in the Stars’ means something is intended to happen or meant to be.
Tinie Tempah wrote this song, which can be found on the “Disc Overy” album, about his passion for and struggle to get his name known.
Oh, written in the stars
A million miles away
A message to the main, (oh)
Seasons come and go
But I will never change
And I'm on my way (Let's go!)

Yeah, you're listenin' now
They say they ain't heard nothin' like this in a while
That's why they play my song on so many different dials
'Cause I got more fuckin' hits than a disciplined child
So when they see me everybody brrrap, brrraps
Man, I'm like a young gun, fully black Barack
I cried teardrops over the Massive Attack
I only make hits like I work with a racquet and bat
Look at my jacket and hat, so damn berserk
So down to earth, I'm bringin' gravity back
Adopted by the major, I want my family back
People work hard just to get all their salary taxed
Look, I'm just a writer from the ghetto like Malorie Blackman
(Where the hell's all the sanity at?), Damn
I used to be the kid that no one cared about
That's why you have to keep screamin' 'til they hear you out

Oh, written in the stars
A million miles away, a message to the main, oh (Yeah)
Seasons come and go, but I will never change (Won't change)
And I'm on my way

Oh, oh, oh, oh (Oh)
Oh, oh, oh, oh (Oh)
Oh, oh, oh, oh (Oh)
Oh, oh, oh, oh (Oh)
Oh, oh, oh, oh (Oh)
Oh, oh, oh, oh (Oh)
Oh, oh, oh, oh (Oh)
Oh, oh, oh, oh (Oh)

Yeah, I needed a change, when we ate, we never tipped
Because we needed the change, I needed a break
For a sec, I even gave up believing and praying
I even done illegal stuff and was leaded astray
They say that money is the root to the evilest ways
But have you ever been so hungry, it keeps you awake?
Mate, now my hunger would leave them amazed, great
It feels like a long time coming, fam
Since the day I thought of that cunning plan
One day I had a dream, I tried to chase it
But I wasn't going nowhere, running man
I knew that maybe someday I would understand
Tryna change a tenner to a hundred grand
Everyone's a kid that no one cares about
You just gotta keep screaming 'til they hear you out

Oh, written in the stars
A million miles away, a message to the main, oh (Yeah)
Seasons come and go, but I will never change (Won't change)
And I'm on my way

Oh, oh, oh, oh (Oh)
Oh, oh, oh, oh (Oh)
Oh, oh, oh, oh (Oh)
Oh, oh, oh, oh (Oh)
Oh, oh, oh, oh (iSHI)
Oh, oh, oh, oh (Eric Turner)
Oh, oh, oh, oh (Let's go)

Oh, written in the stars
A million miles away (So far away), a message to the main, oh (Yeah)
Seasons come and go (Come and go), but I will never change (Won't change)
And I'm on my way","Grime, Hip-Hop, rap, british, dubstep"
