Unnamed: 0,No.,Title,Artist(s),lyrics,genres
51,52,"""Nonstop""",Drake,"288 ContributorsTranslationsSvenskaEspañolPortuguêsNonstop LyricsOn “Nonstop,” Drake flexes his abilities as a rapper and the business moves being made behind the scenes of his music. The song audibly has a distinct Memphis influence, as displayed by Drake’s flow… Read More 
(Tay Keith, fuck these niggas up)

Look, I just flipped a switch (Flipped, flipped)
I don't know nobody else that's doin' this
Bodies start to drop, ayy (Hit the floor)
Now they wanna know me since I hit the top, ayy
This a Rollie, not a stopwatch, shit don't ever stop
This the flow that got the block hot, shit got super hot, ayy
Give me my respect (Give me my respect)
I just took it left like I'm ambidex'
Bitch, I move through London with the Eurostep (Two)
Got a sneaker deal and I ain't break a sweat
Catch me 'cause I'm gone (Outta there, I’m gone)
How I go from 6 to 23 like I'm LeBron?
Servin' up a pack (Servin' up a pack)
Niggas pullin' gimmicks 'cause they scared to rap, ayy
Funny how they shook, ayy, got these niggas shook
Pullin' back the curtain by myself, take a look, ayy
I'm a bar spitta, I’m a hard hitta
Yeah, I’m light-skinned, but I'm still a dark nigga
I'm a wig splitta, I'm a tall figure
I'm an unforgivin' wild-ass dog nigga
Somethin' wrong with 'em, got 'em all bitter
I'm a bill printer, I'm a gravedigger
Yeah, I am what I am
I don't have no time for no misunderstandings again

My head is spinnin', from smokin' the chicken, the bass is kickin'
My head is spinnin', from smokin' the chicken, the bass is kickin'
My head is spinnin', from smokin' the chicken, the bass is kickin'
My head is spinnin'
This a Rollie, not a stopwatch, shit don't ever stop
From smokin' the chicken, the bass is kickin'
My head is spinnin', from smokin' the chicken, the bass is kickin'
My head is spinnin', from smokin' the chicken, the bass is kickin'
My head is spinnin', from smokin' the chicken, the bass is kickin'
My head is–

Future took the business and ran it for me
I let Ollie take the owl, told him brand it for me
I get 2 million a pop and that’s standard for me
Like I went blind, dog, you gotta hand it to me
(Gotta gimme that shit, dog)
Prayed, then I prayed again (Amen, Lord)
Had a moment but it came and went
(They don't love you no more)
You don’t wanna play with him (Nah, nah, nah)
They’ll be mournin' you like 8 a.m. (R.I.P.)
Pinky ring 'til I get a wedding ring (Woah, yeah)
Love my brothers, cut 'em in on anything (Big slice)
And you know it's King Slime Drizzy, damn (Woo, yeah)
She just said I'm bae, I hit the thizzle dance (Mac Dre shit)
Either hand is the upper hand (Oh, yeah, shit)
Got a bubba on my other hand (Woah, yeah, shit, yeah)
This shit ain't no hundred bands (Nah, nah, nah, nah)
Palace look like Buckingham
Bills so big, I call 'em Williams, for real
Reasons to go crazy, got a trillion, for real
They been tryin' me but I'm resilient, for real
I can't go in public like civilian, for real
And I hardly take offense
Money for revenge, man, that’s hardly an expense
Al Haymon checks off of all of my events
I like all the profit, man, I hardly do percents (I don't do that shit)
A big part of me resents
Niggas that I knew from when I started in this shit
They see what I got and, man, it's hard to be content
Fuck what they got goin' on, I gotta represent (Ayy)

My head is spinnin', from smokin' the chicken, the bass is kickin'
My head is spinnin', from smokin' the chicken, the bass is kickin'
My head is spinnin', from smokin' the chicken, the bass is kickin'
My head is spinnin'
This a Rollie, not a stopwatch, shit don't ever stop
From smokin' the chicken, the bass is kickin'
My head is spinnin', from smokin' the chicken, the bass is kickin'
My head is spinnin', from smokin' the chicken, the bass is kickin'
My head is spinnin'
This the flow that got the block hot, shit got super hot","Hip-Hop, rap, rnb, hip hop, Canadian"
52,53,"""Heaven""",Kane Brown,"15 ContributorsHeaven Lyrics
Hmm

This is perfect
Come kiss me one more time
I couldn't dream this up
Even if I tried
You and me in this moment
Feels like magic, don't it?
I'm right where I wanna be

Everybody's talkin' about heaven like they just can't wait to go
Sayin' how it's gonna be so good, so beautiful
Lyin' next to you, in this bed with you, I ain't convinced
'Cause, I don't know how, I don't know how Heaven, Heaven
Could be better than this

I swear you're an angel
Sent to this world
What did I do right to deserve you, girl?
I could stay here forever
I'd be fine if we never
Had to even leave this room

Everybody's talkin' 'bout heaven like they just can't wait to go
Sayin' how it's gonna be so good, so beautiful
Lyin' next to you, in this bed with you, I ain't convinced
'Cause, I don't know how, I don't know how Heaven, Heaven
Could be better than this
Could be better than this

Everybody's talkin' 'bout heaven like they just can't wait to go
Sayin' how it's gonna be so good, so beautiful
Lyin' next to you, in this bed with you, I ain't convinced
'Cause, I don't know how, I don't know how Heaven, Heaven
Could be better than this (Heaven)
Could be better than this (Heaven, Heaven)

I swear this is perfect
Come kiss me one more time","country, country pop, bro-country, contemporary country, electropop"
53,54,"""Bodak Yellow""",Cardi B,"427 ContributorsTranslationsEspañolFrançaisNederlandsBodak Yellow LyricsOn “Bodak Yellow,” Cardi brings up her past as a stripper and how she has cemented her legitimacy in the rap game with her peerless work ethic. It’s the first single she released with Atlantic Records since… Read More 
(KSR)
It's Cardi, ayy
Said I'm the shit, they can't fuck with me if they wanted to
I don't gotta dance

Said, ""Lil' bitch, you can't fuck with me if you wanted to""
These expensive, these is red bottoms, these is bloody shoes
Hit the store, I can get 'em both, I don't wanna choose
And I'm quick, cut a nigga off, so don't get comfortable, look
I don't dance now, I make money moves (Ayy, ayy)
Say I don't gotta dance, I make money move
If I see you and I don't speak, that means I don't fuck with you
I'm a boss, you a worker, bitch, I make bloody moves

Now she say she gon' do what to who? Let's find out and see
Cardi B, you know where I'm at, you know where I be
You in the club just to party, I'm there, I get paid a fee
I be in and out them banks so much, I know they're tired of me
Honestly, don't give a fuck 'bout who ain't fond of me
Dropped two mixtapes in six months
What bitch working as hard as me?
I don't bother with these hoes, don't let these hoes bother me
They see pictures, they say, ""Goals,"" bitch, I'm who they tryna be
Look, I might just chill in some BAPE
I might just chill with your boo, I might just feel on your babe
My pussy feel like a lake
He wanna swim with his face, I'm like, ""Okay""
I'll let him get what he want, he buy me Yves Saint Laurent
And the new whip, when I go fast as a horse
I got the trunk in the front (Vroom, vroom)
I'm the hottest in the street, know you prolly heard of me
Got a bag and fixed my teeth, hope you hoes know it ain't cheap
And I pay my mama bills, I ain't got no time to chill
Think these hoes be mad at me, their baby father run a bill

Said, ""Lil' bitch, you can't fuck with me if you wanted to""
These expensive, these is red bottoms, these is bloody shoes
Hit the store, I can get 'em both, I don't wanna choose
And I'm quick, cut a nigga off, so don't get comfortable, look
I don't dance now, I make money moves
Say I don't gotta dance, I make money moves
If I see you and I don't speak, that means I don't fuck with you
I'm a boss, you a worker, bitch, I make bloody moves

If you a pussy, you get popped, you a goofy, you a opp
Don't you come around my way, you can't hang around my block
And I just checked my accounts, turns out, I'm rich, I'm rich, I'm rich
I put my hand above my hip, I bet you dip, he dip, she dip
I say I get the money and go, this shit is hot like a stove
My pussy glitter is gold, tell that lil' bitch play her role
I just arrove in a Rolls, I just came up in a Wraith
I need to fill up the tank, no, I need to fill up the safe
I need to let all these hoes know that none of their niggas is safe
I go to dinner and steak, only the real can relate
I used to live in the P's, now it's a crib with a gate
Rollie got charms, look like Frosted Flakes
Had to let these bitches know, just in case these hoes forgot
I just run and check the mail, another check from Mona Scott

Said, ""Lil' bitch, you can't fuck with me if you wanted to""
These expensive, these is red bottoms, these is bloody shoes
Hit the store, I can get 'em both, I don't wanna choose
And I'm quick, cut a nigga off, so don't get comfortable, look
I don't dance now, I make money moves
Say I don't gotta dance, I make money move
If I see you and I don't speak, that means I don't fuck with you
I'm a boss, you a worker, bitch, I make bloody moves","Hip-Hop, rap, trap, hip hop, trap rap"
54,55,"""Freaky Friday""",Lil Dicky featuring Chris Brown,"235 ContributorsFreaky Friday Lyrics“Freaky Friday” is a song that involves a crossover between Lil Dicky and Chris Brown.
The first verse is Lil Dicky speaking as Chris Brown and the second verse is Chris Brown living as Lil Dicky. Both… Read More 
Lil Dicky, ooh, oh
(Mustard on the beat, ho)

I woke up Chris Breezy
Oh my god, I'm the man (Oh, shit)
I'm so fly and I can dance (Woah, woah, shit)
There's tattoos on my neck (Oh, oh)
I just FaceTimed Kanye (Brr-brr)
I told him I'm his biggest fan, yeah (Yeah)
Got all these hoes in my DM (Yeah, I do)
Hol' up, holy shit, I got a kid (Oh)
Oh, I can sing so well
Wonder if I can say the n-word (Wait for real?)
Wait, can I really say the n-word?
What up, my nigga? (Woo) What up, my nigga?
Big ups, my nigga, we up, my nigga
You pussy-ass nigga, man, fuck y'all niggas
'Cause I'm that nigga, nigga, nigga, nigga
I'm that nigga (Oh)

I woke up in Chris Brown's body (Oh yeah)
Somehow this shit turned into Freaky Friday (Oh)
But we got no choice but to turn this bitch sideways (Oh yeah, oh yeah)
I can't believe that it's Freaky Friday (Oh yeah, yeah)
Yeah, it's Freaky Friday (Oh yeah, yeah)
I'm in Chris Brown's body
I drive his Ferrari and I'm light-skinned Black

(Ring, ring) What the fuck?
I woke up and I'm Lil Dicky (Lil Dicky?)
Ah (What the fuck?), this shit is real weak
How his dick stayin' perched up on his balls like that?
Walkin' down the street and ain't nobody know my name (Woah)
Ain't no paparazzi flashin' pictures, this is great (Woah)
Ain't nobody judging 'cause I'm Black or my controversial past
I'ma go and see a movie and relax (Woo, let's go)
Ayy, I'm a Blood, but I can finally wear blue (Cool)
Why's his mama callin' all the time? Leave me the fuck alone, bitch (Ha)
Wait, if I'm in Dicky's body, Breezy is who? (Huh)
Hope my daughter's in school
Fuck, if I was Chris Brown, where would I be? What would I do? (Oh)

I woke up in Chris Brown's body (Oh yeah)
Somehow this shit turned into Freaky Friday (Oh, oh)
But we got no choice but to turn this bitch sideways (Oh yeah, oh yeah)
I can't believe that it's Freaky Friday (Oh yeah, yeah)
Yeah, it's Freaky Friday (Oh yeah, yeah)
I'm in Chris Brown's body
I look at my soft dick with delight, it's my dream dick

If I was Lil Dicky in my body, where would I be? (Hmm)
I'm tryna find myself like an introspective monk (Where am I?)
I'm ballin' on the court, oh my god, I can dunk (Ah)
Snap a flick of my junk
My dick is trending on Twitter? Fuck
Now I'm at the club, I talked my way into gettin' in (Ayy)
I look up in the VIP, my goodness, there I am (Hey)
I signal to him to let me in, but he won't let me in
I don't know who that is
Wait, who the fuck he think he is? (Hey)
Took a glass bottle, shatter it on the bouncer's head (Woo)
Walked up to that motherfucker
Wait, think it through for a sec
If you hurt me, then you only hurtin' yourself
But wait, I love myself
That was the key, now we're switchin' back (Oh)

I woke up in Chris Brown's body (Oh yeah)
Somehow this shit turned into Freaky Friday (Oh, Freaky Friday)
But we got no choice but to turn this bitch sideways (No; I can't believe; oh yeah, oh yeah)
I can't believe that it's Freaky Friday (Oh yeah, yeah)

Wait, what the fuck?
And now I'm in Ed Sheeran's body
It's way less cool than being Chris Brown was
What the fuck? Again?
I'm DJ Khaled! Why am I yellin'?
Huh, I'm Kendall Jenner, I got a vagina
I'm gonna explore that right now (Woo, woo)
Holy shit, I got a vagina (Uh), I'm gonna learn
I'm gonna understand the inner workings of a woman",
55,56,"""Gummo""",6ix9ine,"338 ContributorsGUMMO Lyrics“GUMMO” was the track that introduced Tekashi 6ix9ine to a mainstream rap audience for the first time and “changed  life”.
The song’s title is meant to draw a comparison between the way the characters… Read More 
Niggas iffy, uh, blicky got the stiffy, uh
Got the blicky, uh, drum, it hold fifty, uh
(Let me put some hot sauce on that thing, real quick)
Scum Gang!
(I'll see y'all later, SuWoop)

Pop these niggas like a wheelie, nigga, you a silly nigga
In the hood with them Billy niggas and them Hoover niggas
You run up and they shootin' niggas, we ain't hoopin', nigga
Yo, KB, you a loser, nigga, up that Uzi, nigga
On the stoop, crills in my drawers, your girl on my phone
She wanna fuck, but keep her clothes on, I only want the jaw
Man, that's really all I use her for, then kick her out the door
I don't want her, you can keep the whore, she fiendin' for some more
In New York, my niggas don't Milly Rock, my niggas money bop
Blow a case, a nigga throwin' shots, I run 'em off they block
Quarter milli' in the stash box, I grinded for my spot
Niggas talkin' 'bout that cash, but my bag worth a lot
I don't fuck with no old hoes, only new hoes
Put my dick in her backbone, I pass her to my bro
I don't love her, that's a sad ho, she a bad ho
I'ma fuck her, then I dash home, to the cash, ho

I'm on some rob a nigga shit, take a nigga bitch
Do the dash in the whip, count the cash in the whip
I pull up with a stick, I let that shit hit
Shoutout ****, but I fucked that nigga bitch

Niggas iffy, uh, blicky got the stiffy, uh
Got the blicky, uh, drum it hold fifty, uh
Move milli', all my niggas on fifty, uh
Talk down (Pew, pew, pew), you silly, uh (Fah-fah-fah-fah)
Hit a stain, fifty bands, all hunnids
Spinnin' through ya block, like a pop shove-it
Shoot at me, I'm shootin' back, I'm gettin' buckets
I ain't wanna take his life, but nigga, fuck it

I'm on some rob a nigga shit, take a nigga bitch
Do the dash in the whip, count the cash in the whip
I pull up with a stick, I let that shit hit
Shoutout ****, but I fucked that nigga bitch
I'm on some rob a nigga shit, take a nigga bitch
Do the dash in the whip, count the cash in the whip
I pull up with a stick, I let that shit hit
Shoutout ****, but I fucked that nigga bitch

Scum Gang!","Hip-Hop, rap, trap, hip hop, Reggaeton"
56,57,"""Plug Walk""",Rich the Kid,"136 ContributorsPlug Walk LyricsRich The Kid posted a snippet of “Plug Walk” on Twitter on January 17, 2018, eventually premiering the track on January 20, 2018. The song was released a day earlier than its expected release date of February… Read More 
Ayy, ayy (TheLabCook)

Plug walk (Plug walk, plug, plug)
I don't even understand how the fuck my plug talk
(Huh? What? What?)
Pick him up in a space coupe, I don't let my plug walk
(Skrrt, pull up in a space coupe)
New freak, had to cut my other lil' bitch off (Ooh, ooh, lil' bitch)
50K, you could come and book a nigga for a plug walk

You can't reach me (What?)
Space coupe like E.T. (E.T.)
It's the plug tryna call me (Skrrt, skrrt)
I was up trappin' early in the mornin' (Plug)
Ooh, on the wave like a durag (Durag)
Pussy nigga callin' for his boo back (Pussy)
Plug walk, Gucci on my shoe racks (Gucci)
Walk up in the house, where the stove at?
'Til I ran into the plug ('Til I ran into) 'til I ran into the mud (To the mud)
I done ran into some racks, I done ran into your girl ('to your girl)
Why the plug show me love? (Show me love)
I done came up from a dub (Huh?)

Plug walk (Plug walk, plug, plug)
I don't even understand how the fuck my plug talk
(Huh? What? What?)
Pick him up in a space coupe, I don't let my plug walk
(Skrrt, pull up in a space coupe)
New freak, had to cut my other lil' bitch off (Ooh, ooh, lil' bitch)
50K, you could come and book a nigga for a plug walk

Big ol' Bentley, it's a spaceship (Woah)
Call me on my phone, I don't say shit (What?)
I make money when I talk (When I talk)
I'm a boss, take a loss (I'm a what?)
I could introduce you to the plug (To the plug)
Bitch, this ain't no Henny in my cup (Lil' bitch)
Stayed down, now the racks up (Racks up)
She gon' let me fuck, ass up (Ass up)
Plug, I stuck kis in the Louis V (Louis V)
Fuck 12, I'm a G, ain't no stoppin' me (Ain't no stoppin' me)
And my wrist is on overseas (Drip)
Rich nigga, you can't talk to me (Rich)

Ayy, plug walk (Plug walk, plug, plug)
I don't even understand how the fuck my plug talk
(Huh? What? What?)
Pick him up in a space coupe, I don't let my plug walk
(Skrrt, pull up in a space coupe)
New freak, had to cut my other lil' bitch off (Ooh, ooh, lil' bitch)
50K, you could come and book a nigga for a plug walk","rap, Hip-Hop, trap, hip hop, cloud rap"
57,58,"""Wait""",Maroon 5,"73 ContributorsTranslationsPortuguêsWait Lyrics“Wait” is the third song on Maroon 5’s album Red Pill Blues. It’s an upbeat pop song in which frontman Adam Levine asks a girl to stay and hear him out while she is leaving. He loves this girl, but knows he… Read More 
Dirty looks from your mother
Never seen you in a dress that color, no
It's a special occasion
Not invited, but I'm glad I made it, oh

Let me apologize
I'll make up, make up, make up, make up for all those times (All those times)
Your love, I don't wanna lose
I'm beggin', beggin', beggin', beggin', I'm beggin' you

Wait, can you turn around, can you turn around?
Just wait, can we work this out, can we work this out?
Just wait, can you come here, please? 'Cause I wanna be with you
Wait, can you turn around, can you turn around?
Just wait, can we work this out, can we work this out?
Just wait, could you come here, please? 'Cause I wanna be with you

Can we talk for a moment?
Got these feelings that I'm tired of holdin' on
Wasn't tryna get wasted
I needed more than three or four to say this, oh

Let me apologize, yeah
I'll make up, make up, make up, make up for all those times (All those times)
Your love, I don't wanna lose (Lose)
I'm beggin', beggin', beggin', beggin', I'm begging you

Wait, can you turn around, can you turn around? (No)
Just wait, can we work this out, can we work this out? (Just wait)
Just wait, can you come here, please? 'Cause I wanna be with you
Wait, can you turn around, can you turn around?
Just wait, can we work this out, can we work this out? (Just wait)
Just wait, could you come here, please? (Yeah) 'Cause I wanna be with you

You say I'm just another bad guy
You say I've done a lot of things I can't undo
Before you tell me for the last time, yeah
I'm beggin', beggin', beggin', beggin', beggin' you

Wait, can you turn around, can you turn around?
Just wait, can we work this out, can we work this out? (Can we work this out)
Just wait, can you come here, please? 'Cause I wanna be with you (I wanna be with you)
Wait, can you turn around, can you turn around? (Yea)
Just wait, can we work this out, can we work this out?
Just wait, could you come here, please? 'Cause I wanna be with you","pop rock, rock, pop, alternative, alternative rock"
58,59,"""Be Careful""",Cardi B,"188 ContributorsTranslationsEspañolFrançaisBe Careful Lyrics“Be Careful” serves as a public warning to Cardi’s partner that she will not stick around if he continues to sleep around with other women. It’s the third single from Invasion of Privacy, following after… Read More 
Yeah
Care for me, care for me, care for me, uh
Yeah, look

I wanna get married, like the Currys, Steph and Ayesha shit
But we more like Belly, Tommy and Keisha shit
Gave you TLC, you wanna creep and shit
Poured out my whole heart to a piece of shit
Man, I thought you woulda learned your lesson
'Bout likin' pictures, not returnin' texts
I guess it's fine, man, I get the message
You still stutter after certain questions
You keep in contact with certain exes
Do you, though? Trust me, nigga, it's cool, though
Said that you was workin', but you out here chasin' culo
And putas, chillin' poolside, livin' two lives
I coulda did what you did to me to you a few times
But if I did decide to slide, find a nigga
Fuck him, suck his dick, you would've been pissed
But that's not my M.O., I'm not that type of bitch
And karma for you is gon' be who you end up with
You make me sick, nigga

The only man, baby, I adore
I gave you everything, what's mine is yours
I want you to live your life of course
But I hope you get what you dyin' for

Be careful with me (Mmm)
Do you know what you doin'?
Whose feelings that you're hurtin' and bruisin'?
You gon' gain the whole world
But is it worth the girl that you losin'?
Be careful with me
Yeah, it's not a threat, it's a warnin'
Be careful with me
Yeah, my heart is like a package with a fragile label on it
Be careful with me

Care for me, care for me
Always said that you'd be there for me, there for me
Boy, you better treat me carefully, carefully, look

I was here before all of this
Guess you actin' out now, you got an audience
Tell me where your mind is, drop a pin, what's the coordinates?
You might have a fortune, but you lose me, you still gon' be misfortunate, nigga
Tell me, this lust got you this fucked up in the head
You want some random bitch up in your bed?
She don't even know your middle name, watch her 'cause she might steal your chain
You don't want someone who loves you instead? I guess not though
It's blatant disrespect, you nothin' like the nigga I met
Talk to me crazy and you quick to forget
You even got me trippin', you got me lookin' in the mirror different
Thinkin' I'm flawed because you inconsistent
Between a rock and a hard place, the mud and the dirt
It's gon' hurt me to hate you, but lovin' you's worse
It all stopped so abrupt, you started switchin' it up
Teach me to be like you so I can not give a fuck
Free to mess with someone else, I wish these feelings could melt
'Cause you don't care about a thing except your mothafuckin' self
You make me sick, nigga

The only man, baby, I adore
I gave you everything, what's mine is yours
I want you to live your life of course
But I hope you get what you dyin' for

Be careful with me (Mmm)
Do you know what you doin'?
Whose feelings that you're hurtin' and bruisin'?
You gon' gain the whole world
But is it worth the girl that you losin'?
Be careful with me (Mmm)
Yeah, it's not a threat, it's a warnin'
Be careful with me
Yeah, my heart is like a package with a fragile label on it
Be careful with me","Hip-Hop, rap, trap, hip hop, trap rap"
59,60,"""Wolves""",Selena Gomez and Marshmello,"5 ContributorsTranslationsEnglishPortuguêsFrançaisالعربيةEspañolSelena Gomez & Marshmello - Wolves (Türkçe Çeviri) Lyrics
Gözlerinde koyu bir mavilik
Biri aşk için, ve biri kaybetmek için
Hoş bir şekilde fark ediyorum aslında gerçek ağır basıyor
Su yada şarap, bana seçim yaptırma

Yaz gecesi yaptığımız şekilde hissetmek istiyorum, yaz gecesi
Bu hisle sarhoş oldum, gökyüzündeki yıldızlarla yalnız şekilde

Vahşi ormanın içinde koşuyordum
Kurtlarla birlikte koşuyordum
Senin için, senin için
Karanlık geçitin aşağısında
Ayın karanlık yüzünü gördüm
Aşkın her ilginçliğine baktım
Öfkeyi daha da kolaylaştırıyorum
Hepsi senin için, evet, hepsi senin için
Vahşi ormanın içinde koşuyordum
Kurtlarla birlikte koşuyordum
Senin için, senin için,senin için

Senin için
Senin için

Parmak uçların tenimi çiziyor
Bu yerde hiç bulunmadım
Körlük, bir ben takip ediyorum
Bu duvarları yık ve içeri gel

Yaz gecesi yaptığımız şekilde hissetmek istiyorum, yaz gecesi
Bu hisle sarhoş oldum, gökyüzündeki yıldızlarla yalnızım şekilde

Vahşi ormanın içinde koşuyordum
Kurtlarla birlikte koşuyordum
Senin için, senin için
Karanlık geçitin aşağısında
Ayın karanlık yüzünü gördüm
Aşkın her ilginçliğine baktım
Öfkeyi daha da kolaylaştırıyorum
Hepsi senin için, evet, hepsi senin için
Vahşi ormanın içinde koşuyordum
Kurtlarla birlikte koşuyordum
Senin için, senin için,senin için

Senin için
Senin için

Vahşi ormanın içinde koşuyordum
Kurtlarla birlikte koşuyordum
Senin için, senin için
Karanlık geçitin aşağısında
Ayın karanlık yüzünü gördüm
Aşkın her ilginçliğine baktım
Öfkeyi daha da kolaylaştırıyorum
Hepsi senin için, evet, hepsi senin için
Vahşi ormanın içinde koşuyordum
Kurtlarla birlikte koşuyordum
Senin için, senin için,senin için",
60,61,"""Bartier Cardi""",Cardi B featuring 21 Savage,"2 ContributorsTranslationsEnglishEspañolCardi B - Bartier Cardi (ft. 21 Savage) (Traduction Française) Lyrics
Bardi dans une 'Rari, diamants sur tout mon corps
(30, tu es un idiot pour celui-ci)
Brillants sur tout mon corps
Bardi, met cette petite salope sous MDMA, Bardi !
Salope sous MDMA
21, diamants sur tout mon corps
J'ai baisé cette salope sous MDMA (KSR)
Demande lui si je suis là-dessus

Ta meuf veut faire la fête avec Cardi
Cartier Bardi dans une 'Rari (21)
Diamants sur tout mon corps (Cardi)
Brillants sur tout mon corps (mon corps)
Cardi a mis ta meuf sous MDMA
Salope, tu n'es pas une gangster, tu es nulle
Bentley sur l'allée, j'enlève le toit (21)
Je deviens folle, folle
J'ai achеté la chaîne en chèque, 
Cardi prеnd ton mec, t'es fâchée, uh
Cardi devient riche, ils sont fâchés, ouais (d'où?)
Cardi met sa chatte sur Offset (t'as dis quoi ?)
Cartier, Cardi le cerveau sur Offset (21)
Cardi prend ton mec, t'es fâchée, uh
Cardi devient riche, ils sont fâchés, ouais (21)
Cardi met sa chatte sur Offset (Cardi)
Cartier, Cardi le cerveau sur Offset (qui est Cardi ?)

Qui a provoqué ce fils de pute ? (Cardi)
Qui est sortie ta meuf à la fête ? (Cardi)
J'ai pris ta meuf et je suis partie (Cardi)
Qui est aussi cool qu'un martien ? (Cardi)
Qui est si parfaite n'importe où ? (Cardi)
Qui a mis de la drogue dans la voiture ? (Cardi)
Ces diamants vont frapper comme une chienne sur une salope
Salope, tu veux être Cardi
Red Bottoms MJ, moonwalk sur une salope
Moonwalk à travers ta clique
Moonwalk dans le 6
Collante avec le coup de pied, pierres lunaires sur cette chienne
Je viens du putain de Bronx (Bronx)
Je garde des escarpins dans le coffre (coffre)
Salope, si tu es mauvaise alors saute (saute)
Je pourrais laisser ta meuf dans le trou (ton dos)

Ta meuf veut faire la fête avec Cardi
Cartier Bardi dans une 'Rari (21)
Diamants sur tout mon corps (Cardi)
Brillants sur tout mon corps (mon corps)
Cardi a mis ta meuf sous MDMA
Salope, tu n'es pas une gangster, tu es nulle
Bentley sur l'allée, j'enlève le toit (21)
Je deviens folle, folle
J'ai acheté la chaîne en chèque, 
Cardi prend ton mec, t'es fâchée, uh
Cardi devient riche, ils sont fâchés, ouais (d'où?)
Cardi met sa chatte sur Offset (t'as dis quoi ?)
Cartier, Cardi le cerveau sur Offset (21)
Cardi prend ton mec, t'es fâchée, uh
Cardi devient riche, ils sont fâchés, ouais (21)
Cardi met sa chatte sur Offset (Cardi)
Cartier, Cardi le cerveau sur Offset

Ta meuf veut faire la fête avec Savage (21)
Saint Laurent Savage dans une Aston (ouais)
Voitures et vêtements de luxe (21)
Je ne mange pas de chatte, je jeûne (on God)
Je suis un Blood, mon frère un Crips
Salope, je ruisselle, pute, tu tombes
Dis à la serveuse, je tombes pas
J'aime de la sauce chaude sur mon poulet (on God)
J'ai enlevé je préservatif et j'ai mis la sauce chaude sur ses seins (21)
Je suis dans la Bentley, elle continue de sucer comme si les vitres étaient teintées (21)
Toutes ces VVSs, mec, mon sperme vaut des millions (on God)
Cette chienne est tellement mauvaise, j'ai pris de la MDMA avant de la baiser (21, 21)

Ta meuf veut faire la fête avec Cardi
Cartier Bardi dans une 'Rari (21)
Diamants sur tout mon corps (Cardi)
Brillants sur tout mon corps (mon corps)
Cardi a mis ta meuf sous MDMA
Salope, tu n'es pas une gangster, tu es nulle
Bentley sur l'allée, j'enlève le toit (21)
Je deviens folle, folle
J'ai acheté la chaîne en chèque, 
Cardi prend ton mec, t'es fâchée, uh
Cardi devient riche, ils sont fâchés, ouais (d'où?)
Cardi met sa chatte sur Offset (t'as dis quoi ?)
Cartier, Cardi le cerveau sur Offset (21)
Cardi prend ton mec, t'es fâchée, uh
Cardi devient riche, ils sont fâchés, ouais (21)
Cardi met sa chatte sur Offset (Cardi)
Cartier, Cardi le cerveau sur Offset (qui est Cardi ?)

J'ai marché sur cette chienne en Givenchy (cash)
J'ai balancé un chèque pour du Givenchy (cash)
Sors le coupé et ces mesures
J'ai dépensé un sac à Fendi, j'ai dépensé un sac en une minute
Tu connais qui qui ruisselle comme ça ?
Tu connais qui qui construit comme ça ?
Je dépense comme un mec
J'arrive pour éclater ton groupe, brrrt, t'éclater (woo)
Ils disent que tu es basique, j'ai couvert la Rollie avec des diamants
J'ai couvert la Patek et le bracelet
J'ai vu ta chienne et elle était nue
Diamants sur le gâteau quand je cuisine
Je change de voie dans la Range
J'ai échangé la bite pour l'esprit
J'ai échangé ta chienne pour ta petite amie
J'ai échangé le piège pour la célébrité
Diamants Cardi Cartier sur leurs cadres, salope

Ta meuf veut faire la fête avec Cardi
Cartier Bardi dans une 'Rari (21)
Diamants sur tout mon corps (Cardi)
Brillants sur tout mon corps (mon corps)
Cardi a mis ta meuf sous MDMA
Salope, tu n'es pas une gangster, tu es nulle
Bentley sur l'allée, j'enlève le toit (21)
Je deviens folle, folle
J'ai acheté la chaîne en chèque, 
Cardi prend ton mec, t'es fâchée, uh
Cardi devient riche, ils sont fâchés, ouais (d'où?)
Cardi met sa chatte sur Offset (t'as dis quoi ?)
Cartier, Cardi le cerveau sur Offset (21)
Cardi prend ton mec, t'es fâchée, uh
Cardi devient riche, ils sont fâchés, ouais (21)
Cardi met sa chatte sur Offset (Cardi)
Cartier, Cardi le cerveau sur Offset (qui est Cardi ?)",
