Unnamed: 0,No.,Title,Artist(s),lyrics,genres
78,79,"""Swimming Pools (Drank)""",Kendrick Lamar,"506 ContributorsTranslationsFrançaisPortuguêsPolskiPolskiEspañolSvenskaItalianoРусский (Russian)Swimming Pools (Drank) Lyrics“Swimming Pools (Drank),” the lead single from good kid, m.A.A.d city, addresses the psychological connection between peer pressure and alcoholism. What sounds like a club anthem is actually an introspective… Read More 
Pour up (Drank), head shot (Drank)
Sit down (Drank), stand up (Drank)
Pass out (Drank), wake up (Drank)
Faded (Drank), faded (Drank)

Now, I done grew up round some people livin' their life in bottles
Granddaddy had the golden flask, backstroke every day in Chicago
Some people like the way it feel, some people wanna kill their sorrow
Some people wanna fit in with the popular, that was my problem
I was in a dark room, loud tunes, lookin' to make a vow soon
That I'ma get fucked up, fillin' up my cup, I see the crowd mood
Changin' by the minute and the record on repeat
Took a sip, then another sip, then somebody said to me
""Nigga, why you babysittin' only two or three shots?
I'ma show you how to turn it up a notch
First, you get a swimming pool full of liquor, then you dive in it
Pool full of liquor, then you dive in it
I wave a few bottles, then I watch 'em all flock
All the girls wanna play Baywatch
I got a swimming pool full of liquor and they dive in it
Po-pool full of liquor, I'ma dive in it""

Pour up (Drank), head shot (Drank)
Sit down (Drank), stand up (Drank)
Pass out (Drank), wake up (Drank)
Faded (Drank), faded (Drank)
Okay, now open your mind up and listen me, Kendrick
I am your conscience, if you do not hear me, then you will be history, Kendrick
I know that you're nauseous right now and I'm hopin' to lead you to victory, Kendrick
If I take another one down, I'ma drown in some poison, abusin' my limit
I think that I'm feelin' the vibe, I see the love in her eyes
I see the feelin', the freedom is granted as soon as the damage of vodka arrived
This how you capitalize, this is parental advised, and apparently, I'm over-influenced
By what you are doin', I thought I was doin' the most 'til someone said to me
""Nigga, why you babysittin' only two or three shots?
I'ma show you how to turn it up a notch
First, you get a swimming pool full of liquor, then you dive in it
Pool full of liquor, then you dive in it
I wave a few bottles, then I watch 'em all flock
All the girls wanna play Baywatch
I got a swimming pool full of liquor and they dive in it
Po-pool full of liquor, I'ma dive in it""

Pour up (Drank), head shot (Drank)
Sit down (Drank), stand up (Drank)
Pass out (Drank), wake up (Drank)
Faded (Drank), faded (Drank)

I ride, you ride, bang
One chopper, one hundred shots, bang
Hop out, do you bang?
Two chopper, two hundred shots, bang
I ride, you ride, bang
One chopper, one hundred shots, bang
Hop out, do you bang?
Two chopper, two hundred shots, bang
Nigga, why you babysittin' only two or three shots?
I'ma show you how to turn it up a notch
First, you get a swimming pool full of liquor, then you dive in it
Pool full of liquor, then you dive in it
I wave a few bottles, then I watch 'em all flock
All the girls wanna play Baywatch
I got a swimming pool full of liquor and they dive in it
Po-pool full of liquor, I'ma dive in it

Pour up (Drank), head shot (Drank)
Sit down (Drank), stand up (Drank)
Pass out (Drank), wake up (Drank)
Faded (Drank), faded (Drank)
Sherane
Sherane (Pool full of— and we-and we dive in it, in-in it)
Sherane, Sherane
(Wat-watch 'em all flock) Aw, man
(Girls wanna play, play, play) Sherane
Where is she takin' me? (I got)
Where is she takin' me? (Po-pool full of liquor, I'ma dive in—)

All I— all I— all I—
All I have in life is my new appetite for failure
And I got hunger pain that grow insane, tell me, do that sound familiar?
If it do, then you're like me, makin' excuse that your relief
Is in the bottom of a bottle and the greenest indo leaf
As the window open, I release everything that corrode inside of me
I see you jokin', why you laugh? Don't you feel bad? I probably sleep
And never ever wake up, never ever wake up, never ever wake up
In God I trust, but just when I thought I had enough
They stomped the homie out over a bitch?
K-Dot, you good, blood?
Now we can drop— yeah, we can drop you back off
That nigga's straight, man, that nigga ain't trippin'
We gon' do the same ol' shit
I'ma pop a few shots, they gon' ru— they run opposite way
Fall right in ****'s lap
And he gon' tear they ass up, simple as that
And I hope that bitch that set him up out there, we gon' pop that bitch too
Wait hold up, ayy, I see somebody
*Car door opens and gunshots are fired*
Aha, got them niggas
K-Dot, you good? ****, you good?
Yeah, blood, I'm good, Dave, you good? Dave?
Dave, say somethin'
Dave?
These bitch-ass niggas killed my brother","Hip-Hop, rap, west coast, hip hop, compton"
79,80,"""Sure Be Cool If You Did""",Blake Shelton,"15 ContributorsSure Be Cool If You Did LyricsThere’s a noticeable hip hop feel to this chart-topper. The hand claps and high-hat are reminiscent of popular hip-hop drum machines.
It follows a couple who hook up at a bar and then… maybe hook up in bed.
… Read More 

I was gonna keep it real like chill like only have a drink or two
But it turned into a party when I started talking to you
Now you're standing in the neon looking like a high I wanna be on
Baby it's your call, no pressure at all

You don’t have to throw back your pretty pink lemonade shooter and lean a little closer
You don’t have to keep on smiling that smile that’s driving me wild and when the night is almost over
Meet me in the middle of a moonlit Chevy bench seat and do a little bit of country song, hanging on
You don’t have to keep me fallin’ like this
But it’d sure be cool if you did

You can’t shoot me down cause you already knocked me dead
Got me falling apart with my heart talking out of my head
Let your mind take a little back road
Just as far as you wanna go
Baby I’ll do whatever you wanna do

You don't have to throw back your pretty pink lemonade shooter
And lean a little closer
You don't have to keep on smiling that smile that's driving me wild
And when the night is almost over
Meet me in the middle of a moonlit Chevy bench seat
And do a little bit of country song, hanging on
You don't have to keep me falling like this
But it'd sure be cool if you did

Have a night that you'll never forget
And now you're standing in the neon
Looking like a high I wanna be on

You don't have to throw back your pretty pink lemonade shooter
And lean a little closer
You don't have to keep on smiling that smile that's driving me wild
And when the night is almost over
Meet me in the middle of a moonlit Chevy bench seat
And do a little bit of country song, hanging on
You don't have to keep me falling like this
But it'd sure be cool if you did","country, modern country, Blake Shelton, male country, male vocalists"
80,81,"""#Beautiful""",Mariah Carey featuring Miguel,"42 Contributors#Beautiful Lyrics“#Beautiful” is the lead single of Mariah Carey’s 14th studio album Me. I Am Mariah… The Elusive Chanteuse.

The song was written and produced by Carey, Miguel, Nathan Perez, Mac Robinson, Brooke Davis and… Read More 
Ah, ah, you’re beautiful (Yeah)
(Oh) Ah, ah, you’re beautiful

Hop on the back of my bike
Let the good wind blow through your hair
With an ass like that and a smile so bright
Oh, you're killin' me, you know it ain't fair, yeah
Ride on through the middle of the night
Let the moonlight kiss your skin
When you dance like that, your jeans, so tight
Oh, you're killin' me, baby, do it again, yeah

You're beautiful
And your mind is fuckin' beautiful
And I can't pretend
That doesn't mean a thing to me, to me, yeah
You're beautiful
Good Lord, you're fuckin' beautiful
And I can't pretend
That doesn't mean a thing to me, to me, yeah, yeah
I like when you run red lights
Don't stop 'til you thrill me, oh, how you thrill me
Always in control, how you do it, I don't know
But I don't care, take me anywhere

'Cause it's beautiful
Oh, you make me feel undressable
And I can't pretend
That doesn't mean a thing to me, to me, oh yeah
You're beautiful
And your mind is fuckin' beautiful
And I can’t pretend
That doesn’t mean a thing to me, to me, yes
You’re beautiful
Good Lord, you’re fuckin' beautiful (So beautiful)
And I can’t pretend
That doesn’t mean a thing to me, to me, yeah, yeah

Ah, ah, you’re beautiful
Ah, ah, you’re beautiful
You don’t know what you’re doin', darlin'
Ah, ah, you’re beautiful
Hop on back my bike, darlin'
Oh-oh, I'll take you
Ah, ah, you’re beautiful
Don’t you worry, darlin'
Ah, ah, you’re beautiful","miguel, Mariah Carey"
81,82,"""Troublemaker""",Olly Murs featuring Flo Rida,"41 ContributorsTroublemaker LyricsThis uptempo pop track was a massive success debuting atop the UK Singles Chart eventually going Platinum 6 countries.
It features a collaboration with Flo Rida, the two not having met before working on the… Read More 
You're a troublemaker, you're a troublemaker
Huh, you ain't nothing but a troublemaker, girl

You had me hooked again from the minute you sat down
The way you bite your lip got my head spinning around
After a drink or two, I was putty in your hands
I don't know if I have the strength to stand (Oh-oh)

Trouble-troublemaker, yeah, that's your middle name (Oh-oh)
I know you're no good, but you're stuck in my brain
And I wanna know

Why does it feel so good but hurt so bad? (Woah)
My mind keeps saying, ""Run as fast as you can""
I say I'm done, but then you pull me back (Woah)
I swear you're giving me a heart attack
Troublemaker

It's like you're always there in the corners of my mind
I see a silhouette every time I close my eyes
There must be poison in those finger tips of yours
'Cause I keep comin' back again for more (Oh-oh)

Trouble-troublemaker, yeah, that's your middle name (Oh-oh)
I know you're no good, but you're stuck in my brain
And I wanna know

Why does it feel so good but hurt so bad? (Woah)
My mind keeps saying, ""Run as fast as you can""
I say I'm done, but then you pull me back (Woah)
I swear you're giving me a heart attack
Troublemaker
Why does it feel so good but hurt so bad? (Woah; hurt so bad, yeah)
My mind keeps saying, ""Run as fast as you can"" (You troublemaker)
I say I'm done, but then you pull me back (Woah)
I swear you're giving me a heart attack
Troublemaker

Yeah, now maybe I'm insane
'Cause I keep doing the same damn thing
Thinking one day we gon' change
But you know just how to work that back
And make me forget my name
What the hell you do, I won't remember
I'll be gone until November
And you'll show up again next summer, yeah
Typical, middle name is Prada
Fit you like a glove, girl, I'm sick of the drama
You're a troublemaker
But damn, girl, it's like I love the trouble
And I can't even explain why

Yeah, why does it feel so good but hurt so bad? (Woah, woah)
My mind keeps saying, ""Run as fast as you can"" (Yeah, yeah, yeah; troublemaker)
I say I'm done, but then you pull me back (Whoa)
I swear you're giving me a heart attack
Troublemaker
Why does it feel so good but hurt so bad? (Oh, woah; and I can't even explain why)
My mind keeps saying, ""Run as fast as you can"" (Troublemaker)
I say I'm done, but then you pull me back (Woah)
I swear you're giving me a heart attack
Troublemaker","pop, british, male vocalists, indie, X factor"
82,83,"""Body Party""",Ciara,"70 ContributorsBody Party Lyrics“Body Party” premiered on March 4, 2013, via Billboard.com and was released as a digital download on March 8, 2013, as the lead single of her fifth album Ciara.
The song was produced by Mike WiLL Made It. He… Read More 
Oh, oh, oh, oh (EarDrummers)
Yeah, right there (Mike WiLL Made-It)
No, right there
I'm just having fun
I hope you're having fun too
Listen to this

My body is your party, baby
Nobody's invited but you, baby

I can do it slow, now
Tell me what you want
Baby, put your phone down
You should turn it off (Turn it off)
'Cause tonight it's going down (Down)
Tell your boys it's going down (Down)
We in the zone now (Now), don't stop (Don't stop)
Oh-ooh

You can't keep your hands off me (Hands off me)
Touch me right there, rock my body
I can't keep my hands off you (Hands off you)
Your body is my party
I'm doing this little dance for you (You, you, you, you)
You got me so excited
Now it's just me on you
Your body's my party, let's get it started, oh

Boy, you should know that
Your love is always on my mind
I'm not gonna fight it
I want it all the time
Boy, you should know that
Your love is always on my mind
And I can't deny it
I want you, I'm on you

I can't lie, I won't lie, It's amazing (So amazing)
My faces, the places you're taking me (Take me)

Baby, take your time now
There's no need to rush (No need to rush)
We can go another round
If that's what you want (What, what you want)
'Cause tonight it's going down (Down)
Yeah, you know it's going down (Down, down)
We in the zone now (Now), don't stop
(Ooh-oh)

You can't keep your hands off me
Touch me right there, rock my body
I can't keep my hands off you
Your body is my party
I'm doing this little dance for you
You got me so excited
Now it's just me on you
Your body's my party, let's get it started, oh

Boy, you should know that (Boy, it's your love)
Your love is always on my mind (Mind)
I'm not gonna fight it (I'm not gon' fight it)
I want it all the time
Boy, you should know that
Your love is always on my mind
And I can't deny it
I want you, I'm on you

The things I wanna do to you
My body's calling you
I'm having so much fun with you
Now it's just me on you
Your body's my party, let's get it started
Oh","rnb, pop, Hip-Hop, female vocalists, dance"
83,84,"""Adorn""",Miguel,"56 ContributorsTranslationsDeutschAdorn LyricsAt the start he says “this is your subconscious speaking”, the album is based on dreams, which he believes represent unrestrained desires.
The women he sees are visions in his﻿ mind with qualities he finds… Read More 
She's art dealer chic
Would you be my friend, my freak?
Uh, she's art dealer chic (Yeah)
Would you be my friend, my freak?

These lips (Would you be my f—)
Can't wait to taste your skin (My friend, my freak)
Baby, no, oh, no (Would you be my friend, my freak?)
And these eyes, yeah
I can't wait to see your grin (Art dealer chic)
Ooh, ooh, baby

Just let my love
Just let my love adorn you (Art dealer chic)
Please, baby (Would you be my friend, my freak?)
Yeah, you gotta know, you gotta know
You know that I adore you (Art dealer chic)
Yeah, baby (Would you be my friend, my freak?)

Baby these fists (Art dealer chic)
Will always protect you (My friend, my freak)
Lady (Would you be my friend, my freak?)
And this mind
Will never neglect you (Art dealer chic)
Yeah baby  (Would you be my), ooh, ooh
And if they try to break us down (Ooh-ooh)
Don't let that affect us
No, baby

You just gotta let my love
Let my love, let my love adorn you (Art dealer chic)
Ahh, le-le-le-let it dress you down
You gotta know, you gotta know
Know that I adore you (Art dealer chic)
Just that, baby
Oh, let my love adorn you, baby
Don't you ever, don't you let nobody tell you different, baby
I'll always adore you
You gotta know now
You gotta know na-nah-now, yeah
(Would you be my friend, my freak?)

Oh, yeah, uh
The same way that the stars adorn the skies, yeah
(Every night, babe)
Now look up sugar (Every night, babe)
Now hey, hey, hey
The same way that my whole world's in your eyes (When I look in your eyes babe)
Ooh, and it's time now (And you know it's time babe)

Just let, let my love
Do you, baby
Hey, le-le-le-let it dress you down
You got to know baby, oh you gotta know
That I adorn you, yeah
Oh, love ain't never looked so good on you

Oh, put it on, baby
Let my love adorn
You","rnb, soul, r&b, Hip-Hop, hip hop"
84,85,"""Hall of Fame""",The Script featuring will.i.am,"115 ContributorsHall of Fame LyricsThis is a song about achieving your goals, do whatever you can to do what you want, dedicated for all the people that inspired The Script.
This is the third track and first single off the album #3, The… Read More 
Yeah, you can be the greatest, you can be the best
You can be the King Kong bangin' on your chest
You can beat the world, you can beat the war
You can talk to God, go bangin' on his door
You can throw your hands up, you can beat the clock (Yeah)
You can move a mountain, you can break rocks
You can be a master, don't wait for luck
Dedicate yourself and you gon' find yourself

Standin' in the Hall of Fame (Yeah)
And the world's gonna know your name (Yeah)
'Cause you burn with the brightest flame (Yeah)
And the world's gonna know your name (Yeah)
And you'll be on the walls of the Hall of Fame

You can go the distance, you can run the mile
You can walk straight through hell with a smile
You can be the hero, you can get the gold
Breakin' all the records they thought never could be broke, yeah
Do it for your people, do it for your pride
How are you ever gonna know if you never even try?
Do it for your country, do it for your name
'Cause there's gon' be a day, when you're

Standin' in the Hall of Fame (Yeah)
And the world's gonna know your name (Yeah)
'Cause you burn with the brightest flame (Yeah)
And the world's gonna know your name (Yeah)
And you'll be on the walls of the Hall of Fame

Be a champion
Be a champion
Be a champion
Be a champion
And you'll be on the walls of the Hall of Fame

Be students, be teachers
Be politicians, be preachers
Yeah
Be believers, be leaders
Be astronauts, be champions
Be truth-seekers
Be students, be teachers
Be politicians, be preachers
Yeah
Be believers, be leaders
Be astronauts, be champions

Standin' in the Hall of Fame (Yeah)
And the world's gonna know your name (Yeah)
'Cause you burn with the brightest flame (Yeah)
And the world's gonna know your name (Yeah)
And you'll be on the walls of the Hall of Fame

You can be the greatest, you can be the best
(Be a champion)
You can be the King Kong bangin' on your chest
(You can be a champion)
You can beat the world, you can beat the war
(Be a champion)
You can talk to God, go bangin' on his door
(You can be a champion)
You can throw your hands up, you can beat the clock
(You can be a champion)
You can move a mountain, you can break rocks
(You can be a champion)
You can be a master, don't wait for luck
(You can be a champion)
Dedicate yourself and you gon' find yourself
(You can be a champion)
Standing in the Hall of Fame…","pop rock, rock, irish, pop, acoustic"
85,86,"""Let Me Love You (Until You Learn to Love Yourself)""",Ne-Yo,"34 ContributorsLet Me Love You (Until You Learn To Love Yourself) Lyrics“Let Me Love You (Until You Learn to Love Yourself)” is a song by American singer and songwriter Ne-Yo, released as the second lead single from his fifth studio album, R.E.D.
The song was a massive hit in… Read More 
Much as you blame yourself, you can't be blamed for the way that you feel
Had no example of a love that was even remotely real
How can you understand something that you never had?
Ooh, baby, if you let me, I can help you out with all of that

Girl, let me love you and I will love you
Until you learn to love yourself
Girl, let me love you and all your trouble
Don't be afraid, girl, let me help
Girl, let me love you and I will love you
Until you learn to love yourself
Girl, let me love you
A heart of numbness gets brought to life
I'll take you there

Girl, let me love you
Girl, let me love you, baby, oh
Girl, let me love you
Girl, let me love you, baby
Girl, let me love you
Let me love you, let me love you, oh

I can see the pain behind your eyes
It's been there for quite a while
I just wanna be the one to remind you what it is to smile, yeah
I would like to show you what true love can really do

Girl, let me love you and I will love you
Until you learn to love yourself
Girl, let me love you and all your trouble
Don't be afraid, girl, let me help
Girl, let me love you and I will love you
Until you learn to love yourself
Girl, let me love you
A heart of numbness gets brought to life
I'll take you there, Oh-hey

Girl, let me love you, baby
Girl, let me love you
Let me love you
Girl, let me love you, baby
Girl, let me love you
Girl, let me love you
Let me love you
Girl, let me love you

For every heart that beats, for every heart that beats
For every heart that beats, for every heart that beats
Heart that beats, heart that beats
Heart that beats, heart that beats

Girl, let me love you and I will love you
Until you learn to love yourself
Girl, let me love you and all your trouble
Don't be afraid, girl, let me help
Girl, let me love you and I will love you
Until you learn to love yourself
Girl, let me love you
A heart of numbness gets brought to life
I'll take you there

Girl, let me love you
Girl, let me love you, baby, love you, baby
Girl, let me love you
Let me love you, babe, love you babe, ooh-ooh-ah","rnb, soul, Hip-Hop, pop, Ne-Yo"
86,87,"""U.O.E.N.O.""",Rocko featuring Future and Rick Ross,"167 ContributorsU.O.E.N.O LyricsRocko single featuring Future & Rick Ross – a song about not knowing. This is the song that contains the infamous Rick Ross “date rape” lyric.

U.O.E.N.O it
Po high-class niggas
This shit sound crazy
Fly shit on me
You know what I’m sayin’?

This a thousand dollar pair of shoes and U.O.E.N.O it
This a thousand dollar cup of lean and U.O.E.N.O it
This a half a million dollar car, U.O.E.N.O it
I came up from bottom, U.O.E.N.O it
My niggas all ride with me on, U.O.E.N.O it
Got killers with me right now, U.O.E.N.O it
This a million dollar watch nigga, U.O.E.N.O it
Got a million dollar crib nigga, U.O.E.N.O it

Ay that monster truck, sit tall as fuck, it’s so big can’t even tow it
Don't like snakes keep my grass cut, so low can't even mow it
Sip Dom Peri', little high glow, no no we don’t do Moet
If it ain't P.J., no Rose from me hostess don’t even pour it
Specks on Tom Ford, button-down Michael Kors
Always on like the refrigerator, I’m plugged in, ho, you know it
A.P. and that Piguet, wear the Breitling when I’m bored
Got a Masterpiece and a 41-millimeter, and you ain’t even know it
Keep the .45 in my pocket: ain’t gon' show it 'til I have to pop it
Then you gon know it, damn who shot you, they don’t even know it
Hawks game fuckin' floor it, TV seat front row it
Rocko Da Don CEO it, ain’t gotta rap and you know it

This a thousand dollar pair of shoes and U.O.E.N.O it
This a thousand dollar cup of lean and U.O.E.N.O it
This a half a million dollar car, U.O.E.N.O it
I came up from bottom, U.O.E.N.O it
My niggas all ride with me on, U.O.E.N.O it
Got killers with me right now, U.O.E.N.O it
This a million dollar watch nigga, U.O.E.N.O it
Got a million dollar crib nigga, U.O.E.N.O it

That nigga sold you that re-rock, you ain't even know it
I'd die over these Reeboks, you ain't even know it
Put Molly all in her champagne, she ain’t even know it
I took her home and I enjoyed that, she ain't even know it
Got a hundred acres I live on, you ain't even know it
Got a hundred rounds in this AR, you ain't even know it
Got a bag of bitches I play with, on cloud 9 in my spaceship
Zoned out but he stay fresh from Zone 1 through Zone 6
Bricks all in my blood, birds all in my dreams
Boats all in my yard, lemon pepper my wings
I’m 'bout to get you fuck niggas wacked, you ain't even know it
Your main nigga bout to turn his back, you ain't even know it
This a thousand dollar pair of shoes and U.O.E.N.O it
This a thousand dollar cup of lean and U.O.E.N.O it
This a half a million dollar car, U.O.E.N.O it
I came up from bottom, U.O.E.N.O it
My niggas all ride with me on, U.O.E.N.O it
Got killers with me right now, U.O.E.N.O it
This a million dollar watch nigga, U.O.E.N.O it
Got a million dollar crib nigga, U.O.E.N.O it

I’m turned up every day, you don’t even know it
Got your bitch with me right now, you don’t even know it
We turn up in the club, you don’t even know it
Got a hundred bottles comin', you don’t even know it
We came up from nothin', you don’t even know it
Drive a half a million dollar car, you don’t even know it
This a thousand dollar pair of shoes, you don't even know it
Got a bitch that speak no English, she don't even know it

This a thousand dollar pair of shoes and U.O.E.N.O it
This a thousand dollar cup of lean and U.O.E.N.O it
This a half a million dollar car, U.O.E.N.O it
I came up from bottom, U.O.E.N.O it
My niggas all ride with me on, U.O.E.N.O it
Got killers with me right now, U.O.E.N.O it
This a million dollar watch nigga, U.O.E.N.O it
Got a million dollar crib nigga, U.O.E.N.O it",
87,88,"""Next to Me""",Emeli Sandé,"38 ContributorsNext to Me Lyrics“Next to Me” is a choir-backed, soulful track that sees Emeli Sandé insists on her man’s loyalty. It was the third single of her debut album Our Version of Events, and one of the most popular, doing extremely… Read More 
You won't find him drinking under tables
Rolling dice or staying out till three
You won't ever find him be unfaithful
You will find him, you'll find him next to me
You won't find him tryna chase the devil
For money, fame, for power out of greed
You won't ever find him where the rest go
You will find him, you'll find him next to me

Next to me, ooh-ooh
Next to me, ooh-ooh
Next to me, ooh-ooh
You will find him, you'll find him next to me

When the money's spent and all my friends have vanished
And I can't seem to find no help or love for free
I know there's no need for me to panic
'Cause I'll find him, I'll find him next to me
When the skies are grey and all the doors are closing
And the rising pressure makes it hard to breathe
When all I need's a hand to stop the tears from falling
I will find him, I'll find him next to me

Next to me, ooh-ooh
Next to me, ooh-ooh
Next to me, ooh-ooh
I will find him, I'll find him next to me

When the end has come and buildings falling down fast
When we've spoilt the land and dried up all the sea
When everyone has lost their heads around us
You will find him, you'll find him next to me

Next to me, ooh-ooh
Next to me, ooh-ooh
Next to me, ooh-ooh
You will find him, you'll find him next to me
Next to me, ooh-ooh
Next to me, ooh-ooh
Next to me, ooh-ooh
You will find him, you'll find him next to me","soul, british, female vocalists, rnb, r'n'b"
88,89,"""Mama's Broken Heart""",Miranda Lambert,"35 ContributorsMama’s Broken Heart LyricsDealing with a terrible breakup, Miranda debates revenge and crying, switching between violent rage and emotional failing. In the end, her mother’s hard words help bring Miranda back.
I cut my bangs with some rusty kitchen scissors
I screamed his name 'til the neighbors called the cops
I numbed the pain at the expense of my liver
Don't know what I did next, all I know I couldn't stop

Word got around to the barflies and the Baptists
My mama's phone started ringin' off the hook
I can hear her now, sayin' she ain't gonna have it
Don't matter how you feel, it only matters how you look

Go and fix your make up, girl, it's just a break up
Run and hide your crazy and start actin' like a lady
'Cause I raised you better, gotta keep it together
Even when you fall apart
But this ain't my mama's broken heart

I wish I could be just a little less dramatic
Like a Kennedy when Camelot went down in flames
Leave it to me to be holding the matches
When the fire trucks show up and there's nobody else to blame

Can't get revenge and keep a spotless reputation (Ah)
Sometimes revenge's just a choice you gotta make (Ah)
My mama came from a softer generation
Where you get a grip and bite your lip just to save a little face

Go and fix your make up, girl, it's just a break up
Run and hide your crazy and start actin' like a lady
'Cause I raised you better, gotta keep it together
Even when you fall apart
But this ain't my mama's broken heart

Powder your nose, paint your toes
Line your lips and keep 'em closed
Cross your legs, dot your eyes
And never let 'em see you cry

Go and fix your make up, well, it's just a break up
Run and hide your crazy and start actin' like a lady
'Cause I raised you better, gotta keep it together
Even when you fall apart
But this ain't my mama's broken heart","country, female vocalists, singer-songwriter, american, Miranda Lambert"
89,90,"""It Goes Like This""",Thomas Rhett,"8 ContributorsIt Goes Like This Lyrics
Hey, girl, you make me wanna write a song
Sit you down, I'll sing it to you all night long
I've had a melody in my head
Since she walked in here and knocked me dead
Yeah, girl, you make me wanna write a song

And it goes like, ooh, what I wouldn't do
To write my name on your heart, get you wrapped in my arms
Baby, all around you
And it goes like, hey, girl, I'm blown away
But, yeah, it starts with a smile and it ends with an all-night-long slow kiss
Yeah, it goes like this

Hey, girl, you make me wanna drive you home
Get you outta here and get you all alone
I don't know what it is about you, baby
But I'm all messed up and it might sound crazy
But you make me wanna write a song

And it goes like, ooh, what I wouldn't do
To write my name on your heart, get you wrapped in my arms
Baby, all around you
And it goes like, hey, girl, I'm blown away
But, yeah, it starts with a smile and it ends with an all-night-long slow kiss
Yeah, it goes like this

Lookin' at you lookin' at me that way (Lookin' at me that way)
Makes me wanna grab my old guitar and play

Somethin' like, ooh, what I wouldn't do
To write my name on your heart, get you wrapped in my arms
Baby, all around you
And it goes like, hey, girl, I'm blown away
But, yeah, it starts with a smile and it ends with an all-night-long slow kiss
Yeah, it goes like this

And it goes like, ooh
And it goes like, hey
And it ends with a kiss
Yeah, it goes like this","country, male vocalists, contemporary country, american, pop country"
90,91,"""Bugatti""",Ace Hood featuring Future and Rick Ross,"147 ContributorsBugatti LyricsFirst single of Ace Hood’s 3rd studio album Trials & Tribulations, featuring Ricky Rozay & Future. By far the most successful Ace Hood single of his career.

The song was remixed which included an all-star… Read More 
We the motherfuckin' best, nigga (Mike WiLL Made-It)
Ace Hood
Super, Future (Ear Drummers)

I come lookin' for you with Haitians
I stay smokin' on good Jamaican
I fuck bitches from different races
You get money, they started hatin' (Turn up)

I woke up in a new Bugatti (Yeah, yeah, yeah)
I woke up in a new Bugatti (Woah, skrrt)
I woke up in a new Bugatti (Woah, turn up)
I woke up in a new Bugatti (Woah)
I woke up in a new Bugatti (Woo, woo, woo)

Okay, niggas be hatin', I'm rich as a bitch
One hundred K, I spent that on my wrist
Two hundred dollars, spent that on your bitch
Do me a model, put that on my list
Oh, there he go in that foreign again
Killin' the scene, bring the coroner in
Murder she wrote, swallow or choke
Hit her and go home, won't call her again
Woke up early this mornin', crib as big as a college
Smoke me a pound of the loudest
Whippin' some shit with no mileage (Skrrt)
Diamonds cost me a fortune
Them horses all in them Porsches (Woah)
You pussies can't hardly afford it (Yeah)
Forty-two hundred my mortgage (Yeah)
Ballin' on niggas like Kobe (Yeah)
Fuck all you haters, you bore me (Woo)
Only the real get a piece of the plate
Reppin' my city, I'm runnin' my state
Give me a pistol, then run with the K's
Niggas want beef, then I visit your place (Bang)

I come lookin' for you with Haitians
I stay smokin' on good Jamaican
I fuck bitches from different races
You get money, they started hatin' (Turn up)

I woke up in a new Bugatti (Yeah, yeah, yeah)
I woke up in a new Bugatti (Woah, skrrt)
I woke up in a new Bugatti (Woah, turn up)
I woke up in a new Bugatti (Woah)
I woke up in a new Bugatti (Woo, woo, woo)

Yeah, and I'm at it again
There go that flow bringin' tragedy in
Copped me a chain, your salary spent
Niggas is sweet, bring them cavities in
Countin' money, hourly trend
Rollin' them skinny like Olsen twins
Niggas is squares, coppin' a Benz
Neck full of gold, Olympian shit
Neimans, I'm blowin' the check on they gear
Fall on some pussy, then hop on the Lear
Strapped with them choppers in back of the rear
Sak pase', them killers is here
Woke up early this mornin', mind is tellin' me money
Paper (Yeah), mula (Yeah), pockets is fat as a tumor
Millionaire nigga, no rumor, livin' my life off of tuna
Wanted with me, I deliver the beef
Real niggas only enjoyin' the feast
Pull up a seat, bon appétit
No Louboutins when red on your sneaks (Bang)

I come lookin' for you with Haitians
I stay smokin' on good Jamaican
I fuck bitches from different races
You get money, they started hatin' (Turn up)

I woke up in a new Bugatti (Yeah, yeah, yeah)
I woke up in a new Bugatti (Woah, skrrt)
I woke up in a new Bugatti (Woah, turn up)
I woke up in a new Bugatti (M-Maybach Music, woah)
I woke up in a new Bugatti (Woo, woo, woo)

Mastermind, nigga
Photographs of dope boys (I see 'em) is all they takin'
Finger prints on the Rolls Royce (Woo) is why they hatin'
Push a button on these broke boys (Skrrt), that's detonation
Walk a road to riches bare feet (Me)
I watch mama struggle, now she livin' carefree (On me)
That's why I hustle for half a key, that's twelve G's (G)
I'm tryin' to bubble every summer a new LP (Woo)
You gotta love me, I got shooters out the D-League (Woah)
Signin' bonus, hit that man that's from thirty feet (Woo)
Left in a puddle, finger prints is on a hundred mill' (Mill')
And what it is?
Ricky Rozay and Ace Hood, we hella Trill
Yeah

I come lookin' for you with Haitians (What you know 'bout this?)
I stay smokin' on good Jamaican (We The Best)
I fuck bitches from different races (M-Maybach Music, hundred deals)
You get money, they started hatin' (Woah, turn up)

I woke up in a new Bugatti (Yeah, yeah, yeah)
I woke up in a new Bugatti (Skrrt)
I woke up in a new Bugatti (Turn up)
I woke up in a new Bugatti
I woke up in a new Bugatti (Woo, woo, woo)",
