Unnamed: 0,No.,Title,Artist(s),lyrics,genres
51,52,"""Gata Only""",FloyyMenor and Cris MJ,"7 ContributorsTranslationsEspañolالعربيةTürkçePortuguêsDeutschFloyyMenor & Cris Mj - Gata Only (English Translation) Lyrics
Ayy

Baby, I feel you far away, tell me where you are
I want to fuck you, I'm gonna take you away
Let yourself go, turn off the cellphone
'Cause if you're with me, nothing will happen to you
Just let yourself go
Baby, watch out for the play
I want it with you and you want it with me (Brr)
Tell me if it happens

Ba-ba-baby, go on, get ready for me, follow me
You are like for me and I am for you
Girl, you're alone, send me your location
Move your ass to the rhythm of the TikTok
That girl ran away with me and nobody noticed at home
Because with me that baby had a grеat time tonight
Girl, put the cellphonе on airplane mode
You're my crazy girl and I'm your crazy guy
You make yourself for me and I'll go all in

Baby, I feel you far away, tell me where you are (Ah-ah)
I want to fuck you, I'm gonna take you away
Let yourself go, turn off the cellphone
'Cause if you're with me, nothing will happen to you
Just let yourself go
Baby, watch out for the play
I want it with you and you want it with me (Mj)
(Tell me if it happens)

Ba-ba-baby, go on, get ready for me, follow me
You are like for me, I'm your Brad Pitt
Girl, you're only, send me your location
Move it, dance to the rhythm of the TikTok
That girl ran away with me
The one who fucks her is me
I stole her when we were young

Another night giving you (Eh), giving you (Eh)
Touching you (Eh), heating you up
Climaxing on top of you (Okay)
Moaning in my ear (Ha)
And I keep making her fall in love, giving her presents, buying stuff all day long
Whatever you want, baby girl
Now we're drifting apart, I'm not seeing you, the days go by
Being alone is what you prefer
Come and give me a chance to grind on you
To get you all wet down there
Another night giving you, giving you
Touching you, heating you up

Baby, go on, get ready for me, follow me
You are like for me, I'm your Brad Pitt
Girl, you're only, send me your location
Move it, dance to the rhythm of the TikTok
That girl ran away with me
The one who fucks her is me
I stole her when we were young

Ayy
(Ah-ah-ah-ah-ah-ah-ah)
You already know who, you already know who we are (Ayy)
(Ah-ah-ah-ah-ah-ah-ah-ah-ah) FloyyMenor
Cris Mj ""El Más Que Suena""
(Ah-ah-ah, ah-ah-ah)
FloyyMenor
We're killing it, brr, ha
(Baby, I feel you far away, tell me where you are)
(I want to fuck you, I'm gonna take you away)
(Let yourself go, turn off the cellphone)
('Cause if you're with me, nothing will happen to you)
You and me in La Serena
On the Avenida del Mar
(I want it with you and you want it with me)
(Tell me if it happens)
Tra, tra, tra, tra, tra, tra, tra, tra
Haha
Mwah
Just so you know",reggaeton chileno
52,53,"""Hot to Go!""",Chappell Roan,"67 ContributorsTranslationsTürkçeDeutschFrançaisCatalàEspañolPortuguêsItalianoРусский (Russian)ČeskyFilipinoHOT TO GO! Lyrics
Five, six
Five, six, seven, eight

I could be the one, or your new addiction
It's all in my head, but I want non-fiction
I don't want the world, but I'll take this city
Who can blame a girl? Call me hot, not pretty

Baby, do you like this beat?
I made it so you'd dance with me
It's like a hundred ninety-nine degrees
When you're doin' it with me, doin' it with me

H-O-T-T-O-G-O
Snap and clap and touch your toes
Raise your hands, now body roll
Dance it out, you're hot to go
H-O-T-T-O-G-O
Snap and clap and touch your toes
Raise your hands, now body roll
H-O-T-T-O-G-O

H-O-T-T-O-G-O
You can take me hot to go
H-O-T-T-O-G-O
You can take me hot to go

Well, I woke up alone starin' at my cеilin'
I try not to care, but it hurts my feelings
You don't have to stare, comе here, get with it
No one's touched me there in a damn hot minute

And baby, don't you like this beat?
I made it so you'd sleep with me
It's like a hundred ninety-nine degrees
When you're doin' it with me, doin' it with me

H-O-T-T-O-G-O
Snap and clap and touch your toes
Raise your hands, now body roll
Dance it out, you're hot to go
H-O-T-T-O-G-O
Snap and clap and touch your toes
Raise your hands, now body roll
H-O-T-T-O-G-O

H-O-T-T-O-G-O
You can take me hot to go
H-O-T-T-O-G-O
You can take me hot to go

What's it take to get your number?
What's it take to bring you home?
Hurry up, it's time for supper
Order up, I'm hot to go
What's it take to get your number?
Hurry up, it's gettin' cold
Hurry up, it's time for supper
Order up, I'm hot to go

H-O-T-T-O-G-O
You can take me hot to go (Oh, yeah)
H-O-T-T-O-G-O
You can take me hot to go (Hot to go)
H-O-T-T-O-G-O
You can take me hot to go (Oh, yeah)
H-O-T-T-O-G-O
You can take me hot to go

Whew, it's hot in here
Is anyone else hot?
Woo, you comin' home with me?
Okay, it's hot
I'll call the cab","pop, indie pop, synthpop, electropop, my top songs"
53,54,"""All I Want for Christmas Is You""",Mariah Carey,"185 ContributorsTranslationsEspañolTürkçeDeutschFrançais한국어 (Korean)PortuguêsNorskไทย (Thai)ItalianoAll I Want for Christmas Is You Lyrics“All I Want for Christmas Is You” is a holiday classic, and an uptempo love song. Its narrator declares she doesn’t care about Christmas presents or lights; the best holiday present she can have is to be with… Read More 
I don't want a lot for Christmas
There is just one thing I need
I don't care about the presents
Underneath the Christmas tree
I just want you for my own
More than you could ever know
Make my wish come true
All I want for Christmas is you, yeah

I don't want a lot for Christmas
There is just one thing I need (And I)
Don't care about the presents
Underneath the Christmas tree
I don't need to hang my stocking
There upon the fireplace (Ah)
Santa Claus won't make me happy
With a toy on Christmas Day

I just want you for my own (Ooh)
More than you could ever know (Ooh)
Make my wish come true
All I want for Christmas is you
You, baby

Oh, I won't ask for much this Christmas
I won't even wish for snow (And I)
I'm just gonna keep on waiting
Underneath the mistletoe
I won't make a list and send it
To the North Pole for Saint Nick (Ah)
I won't even stay awake to
Hear those magic reindeer click

'Cause I just want you here tonight (Ooh)
Holding on to me so tight (Ooh)
What more can I do?
Oh baby, all I want for Christmas is you
You, baby

Oh, all the lights are shining
So brightly everywhere (So brightly, baby)
And the sound of children's
Laughter fills the air (Oh, oh yeah)
And everyone is singing (Oh yeah)
I hear those sleigh bells ringing (Oh)
Santa, won't you bring me the one I really need? (Yeah, oh, oh)
Won't you please bring my baby to me?

Oh, I don't want a lot for Christmas
This is all I'm asking for (Ah)
I just wanna see my baby
Standing right outside my door

Oh, I just want you for my own (Ooh)
More than you could ever know (Ooh)
Make my wish come true
Oh baby, all I want for Christmas is you

You, baby
All I want for Christmas is you, baby (You)
All I want for Christmas is you, baby (Ah, oh, ah, oh)
All I want for Christmas is you, baby (You)
All I want for Christmas is you, baby (All I really want, baby, ooh)
All I want for Christmas is you, baby (All I want, all I really want is you)","pop, rnb, female vocalists, soul, Mariah Carey"
54,55,"""Get It Sexyy""",Sexyy Red,"52 ContributorsTranslationsРусский (Russian)Get It Sexyy Lyrics
(Tay Keith, fuck these niggas up)
Baow, baow, baow, baow
Grraow, baow, baow, baow
Yeah, yeah, yeah, yeah, yeah, yeah
(It's Sexyy!)

Slim thick, caramel skin
5'5"", this bitch a ten (Yeah)
Hair done, bills paid
Catch me slidin' in a Benz (Vyoom)
I ain't lookin' for no man
Ain't recruitin' no new friends
Louis bag filled with bands
Go on, Sexyy, do your dance

Get it, Sexyy (Uh, uh), get it, Sexyy (Uh, uh)
Get it, Sexyy (Uh, uh), get it, Sexyy (Uh, uh)

Boy, you know this ass super fat (I ain't lyin', though)
Fuck me good, I'm throwin' that shit back (I'm his favorite ho)
He wanna kiss me all over my tats (Uh, uh, uh, uh, I might let him, though)
I'm so fuckin' sexy, they attack (All these niggas on go)
Feeling myself 'cause I know that I'm that (Yeah, bitch, I'm cold)
Ridin' through St. Louis in a Scat (And I can't go slow)
Bust down middle part, and I got it black (I'm a big fine ho)
Walkin' through the club lookin' like a snack (But you knew that though)

Get it, Sexyy (Uh, uh), get it, Sexyy (Uh, uh)
Get it, Sexyy (Uh, uh), get it, Sexyy (Uh, uh)
(Uh, uh, uh, uh)
(Uh, uh, uh, uh) Whoop, whoop, whoop, whoop, whoop

Big Sexyy blood, love the hoes
Bounce that ass, touch them toes (Uh-huh)
Booty shorts, coochie swoll
Thong all up my booty hole
Niggas cheaters, they on go
Trust a nigga, that's a no
He can eat my coochie, though
Awesome Jawsome got me throwed
Little miss Sexyy walking down the street (Beep beep)
I don't know what to do 'cause the niggas after me (Yeah, yeah)
I'm so fuckin' sexy, yeah, my skin is glistening (Woo, woo, woo-woo)
Diamonds hittin' hard, niggas wanna join my team (Woo, woo, bling)

Get it, Sexyy (Uh, uh), get it, Sexyy (Uh, uh)
Get it, Sexyy (Uh, uh), get it, Sexyy (Uh, uh)

Slim thick, caramel skin
5'5"", this bitch a ten (Yeah)
Hair done, bills paid
Catch me slidin' in a Benz (Vyoom)
I ain't lookin' for no man
Ain't recruitin' no new friends
Louis bag filled with bands
Go on, Sexyy, do your dance

(Uh, uh, uh, uh) Get it, Sexyy
(Uh, uh) Get it, Sexyy (Uh, uh)
(Uh, uh, uh, uh) Get it, Sexyy
(Uh, uh) Get it, Sexyy (Uh, uh)","trap, Trap Queen, rap, Missouri, Hip-Hop"
55,56,"""Made for Me""",Muni Long,"29 ContributorsTranslationsDeutschEspañolMade For Me Lyrics“Made For Me” is a piano-led, R&B ballad, serving as the lead single from her fourth studio album (and seventh release overall), Revenge.
It became Muni Long’s second hit to reach the top 20 on the US… Read More 
Mm
Oh

The smell of your perfume
I thought I was immune
Lookin' around this room
Can't help but see the traces of you
This moment is surreal
I can't put into words how I feel

Twin
Where have you been?

Nobody knows me like you do (Nobody)
Nobody gon' love me quite like you (Nobody, yeah)
Can't even deny it, every time I try it
One look in my eyes, you know I'm lyin', lyin'
Body to body, skin to skin (I'm never gon' love like this)
I'm never gon' love like this again (Again, yeah)
You were made for me (Just for me)
Said you were made for me (Only for me, yeah, yeah)
Think you were made for me
Oh yeah, you were made for me

It ain't every day
That I get in my feelings this way
I knew it was rare
'Cause before you, I never did care
Don't know what I would do
If I had to go on without you

Twin, mm
Mm, where have you been?

Nobody knows me like you do (Nobody)
Nobody gon' love me quite like you (Nobody, yeah)
Can't even deny it, every time I try it
One look in my eyes, you know I'm lyin', lyin'
Body to body, skin to skin (I'm never gon' love like this)
I'm never gon' love like this again (Again, yeah)
You were made for me (Just for me)
Said you were made for me (Only for me, yeah, yeah)
Think you were made for me
Oh yeah, you were made for me

Made for me
Made for me
Made for me
Just for me, mm","rnb, soul, rap, pop, indie rnb"
56,57,"""Vampire""",Olivia Rodrigo,"223 ContributorsTranslationsEspañolFrançaisDeutschPortuguêsShqip简体中文 (Simplified Chinese)日本語 (Japanese)ItalianoTürkçe한국어 (Korean)Русский (Russian)PolskiУкраїнськаالعربيةSvenskaBahasa IndonesiaفارسیNederlandsČeskyhrvatskiБеларускаяsrpskiCatalàvampire Lyrics“vampire” doubles as the lead single from Olivia Rodrigo’s sophomore album, GUTS, as well as her comeback single following the release of her debut album, SOUR, in 2021. A small number of lyrics for the track… Read More 
Hate to give the satisfaction asking how you're doing now
How's the castle built off people you pretend to care about?
Just what you wanted
Look at you, cool guy, you got it
I see the parties and the diamonds sometimes when I close my eyes
Six months of torture you sold as some forbidden paradise
I loved you truly
You gotta laugh at the stupidity

'Cause I've made some real big mistakes
But you make the worst one look fine
I should've known it was strange
You only come out at night
I used to think I was smart
But you made me look so naive
The way you sold me for parts
As you sunk your teeth into me, oh
Bloodsucker, fame fucker
Bleedin' me dry like a goddamn vampire
And every girl I ever talked to told me you were bad, bad news
You called them crazy, God, I hate the way I called 'em crazy too
You're so convincing
How do you lie without flinching? (How do you lie? How do you lie? How do you lie?)
Oh, what a mesmerizing, paralyzing, fucked up little thrill
Can't figure out just how you do it and God knows I never will
Went for me and not her
'Cause girls your age know better

I've made some real big mistakes
But you make the worst one look fine
I should've known it was strange
You only come out at night
I used to think I was smart
But you made me look so naive
The way you sold me for parts
As you sunk your teeth into me, oh
Bloodsucker, fame fucker
Bleedin' me dry like a goddamn vampire
(Ah)
You said it was true love, but wouldn't that be hard?
You can't love anyone 'cause that would mean you had a heart
I tried to help you out, now I know that I can't
'Cause how you think's the kind of thing I'll never understand

I've made some real big mistakes
But you make the worst one look fine
I should've known it was strange
You only come out at night
I used to think I was smart
But you made me look so naive
The way you sold me for parts
As you sunk your teeth into me, oh
Bloodsucker, fame fucker
Bleedin' me dry like a goddamn vampire","pop, pop rock, indie pop, rock, female vocalists"
57,58,"""Whatever She Wants""",Bryson Tiller,"29 ContributorsTranslationsDeutschWhatever She Wants Lyrics
Nah, we just gettin' started
It's Slum Tiller, Volume 2, nigga
My boy Tylian snapped on this shit
We got this motherfucker goin' crazy and we don't even know-
Can't see yo' at, peace, nigga, you know what time it is
Uh

I'ma take her bougie ass to Rodeo and then let her pick up whatever she want
CC, Gucci, hit Bottega, whatever she want
She piss me off, somehow she still get whatever she want
Talking 'bout her nails, I'm finna nail her ass at home
Hit it in the shower, made her tell me where she want (Huh)
Like I'm singin' Mase, I made her tell me what she want (Huh, huh)
(Huh-huh, huh-huh-huh, wow)

She on a power trip again
I know pussy power got me buyin' shit again
Friends ain't jackin' me, you must be lyin' to your friends
They know I'm a beast, I wake the giants up again (Huh-huh, huh-huh-huh)
Shinin' once again
Ran it up, I told lil' mama, ""Slide in my DMs"" (Huh, uh)
Now I'm right back in, oh
Locked in
Shawty got that dress on so the block is hot again
Thick so when I hit it sound like Flocka adlibs (Baow-baow, baow-baow-baow)
Got her ass again
Then she got to trippin' over nothin' yet again
Got a nigga feelin' like a sucker yet again
Close off my emotion then I rush to let her in
Hurry up and let her in (Huh)

I'ma take her bougie ass to Rodeo and then let her pick up whatever she want
CC, Gucci, hit Bottega, whatever she want
She piss me off, somehow she still get whatever she want
Talking 'bout her nails, I'm finna nail her ass at home
Hit it in the shower, made her tell me where she want (Want)
Like I'm singin' Mase, I made her tell me what she want (Huh-huh, huh-huh, huh-huh)

(Oh-oh, oh-oh, oh-oh, oh, I)
I'm already knowin' (I)
She spoiled as a motherfucker
Whatever

Huh
Spoil her ass again
Take her to the dealership, the Porsche got a twin, huh
Patek got a beam, huh, hold it to the lens
Put the ice I bought you on and show it to your friends, huh
Shop until we lean, huh
Bae, let's make it even (Ayy)
She don't hold a damn thing, she spicy like Tajin (Hot, hot, hot, hot, hot)
Ha, yeah, she spicy like Tajin, ayy, look, bae, don't make no sense

I'm finna take her bougie ass to Rodeo and then let her pick up whatever she want
CC, Gucci, hit Bottega, whatever she want
She piss me off, somehow she still get whatever she want (Uh-huh)
Talking 'bout her nails, I'm finna nail her ass at home
Hit it in the shower, made her tell me where she want (Huh)
Like I'm singin' Mase, I made her tell me what she want (Huh-huh, huh-huh, huh-huh)","rnb, Hip-Hop, trap, rap, soul"
58,59,"""Rockin' Around the Christmas Tree""",Brenda Lee,"44 ContributorsRockin’ Around the Christmas Tree Lyrics
Rockin' around the Christmas tree
At the Christmas party hop
Mistletoe hung where you can see
Every couple tries to stop
Rockin' around the Christmas tree
Let the Christmas spirit ring
Later, we'll have some pumpkin pie
And we'll do some caroling

You will get a sentimental feeling
When you hear
Voices singing, ""Let's be jolly
Deck the halls with boughs of holly""

Rockin' around the Christmas tree
Have a happy holiday
Everyone's dancin' merrily
In the new old-fashioned way


You will get a sentimental feeling
When you hear
Voices singing, ""Let's be jolly
Deck the halls with boughs of holly""

Rockin' around the Christmas tree
Have a happy holiday
Everyone's dancin' merrily
In the new old-fashioned way","oldies, 60s, country, female vocalists, rockabilly"
59,60,"""Pretty Little Poison""",Warren Zeiders,"11 ContributorsPretty Little Poison Lyrics
Every night, 'round about this time
It's like she knows I'm lonely
Rolls up when the wine is gone
Like a record on repeat
Leanin' on old memories
And talkin' 'bout what used to be
She'll probably be the death of me
But damn if it ain't sweet

She's my pretty little poison
My heartache in the night
With a kiss on her lips just like cyanide
Yeah, she came with a warnin'
But I didn't mind
I'll go out on that high every time
She's my pretty little poison
My pretty littlе poison

Shadows dancin' down the hall
Whispers that she wants mе
Try my best not to fall
When she falls into me
We all need some kind of fix
For me, she's the one I'll pick
Nothin' else will do the trick
She's all I need

She's my pretty little poison
My heartache in the night
With a kiss on her lips just like cyanide
Yeah, she came with a warnin'
But I didn't mind
I'll go out on that high every time
She's my pretty little poison
My pretty little poison

For some, I guess it's alcohol
I don't want none at all
I just want you
No, I just want you

My pretty little poison
My heartache in the night
With a kiss on her lips just like cyanide
Yeah, she came with a warnin'
But I didn't mind
I'll go out on that high every time
She's my pretty little poison
My pretty little poison
She's my pretty little poison","country, USA, country rock, american, contemporary country"
60,61,"""First Person Shooter""",Drake featuring J. Cole,"370 ContributorsTranslationsEspañolDeutschPortuguêsРусский (Russian)First Person Shooter LyricsOn the two-part track “First Person Shooter,” Drake reunites with his “Jodeci Freestyle” collaborator, J. Cole, for a hype track in which both artists discuss their current status in the rap industry.
Drake… Read More 

(Pew, pew-pew)
First-person shooter mode, we turnin' your song to a funeral
To them niggas that say they wan' off us, you better be talkin' 'bout workin' in cubicles
Yeah, them boys had it locked, but I knew the code
Lot of niggas debatin' my número
Not the three, not the two, I'm the U-N-O
Yeah
Numero U-N-O
Me and Drizzy, this shit like the Super Bowl
Man, this shit damn near big as the

Big as the what? (Ah)
Big as the what? (Mm)
Big as the what? (Ayy)
Big as the Super Bowl

But the difference is it's just two guys playin' shit that they did in the studio
Niggas usually send they verses back to me and they be terrible, just like a two-year-old
I love a dinner with some fine women when they start debatin' about who the GOAT
I'm like go'n 'head, say it then, who the GOAT?
Who the GOAT? Who the GOAT? Who the GOAT?
Who you bitches really rootin' for?
Like a kid that act bad from January to November, nigga, it's just you and Cole

Big as the what? (Ah)
Big as the what? (Mm)
Big as the what? (Ayy)
Big as the Super Bowl
Niggas so thirsty to put me in beef
Dissectin' my words and start lookin' too deep
I look at the tweets and start suckin' my teeth
I'm lettin' it rock 'cause I love the mystique
I still wanna get me a song with YB
Can't trust everything that you saw on IG
Just know if I diss you, I'd make sure you know that I hit you like I'm on your caller ID
I'm namin' the album The Fall Off, it's pretty ironic 'cause it ain't no fall off for me
Still in this bitch gettin' bigger, they waitin' on the kid to come drop like a father to be
Love when they argue the hardest MC
Is it K-Dot? Is it Aubrey? Or me?
We the big three like we started a league, but right now, I feel like Muhammad Ali
Huh, yeah, yeah, huh-huh, yeah, Muhammad Ali
The one that they call when they shit ain't connectin' no more, feel like I got a job in IT
Rhymin' with me is the biggest mistake
The Spider-Man meme is me lookin' at Drake
It's like we recruited your homies to be demon deacons, we got 'em attending your wake
Hate how the game got away from the bars, man, this shit like a prison escape
Everybody steppers, well, fuck it, then everybody breakfast and I'm 'bout to clear up my plate (Huh, huh, huh)
When I show up, it's motion picture blockbuster
The GOAT with the golden pen, the top toucher
The spot rusher, sprayed his whole shit up, the crop duster
Not Russia, but apply pressure
To your cranium, Cole's automatic when aimin' 'em
With The Boy in the status, a stadium
Nigga


Ayy, I'm 'bout to, I'm 'bout to
I'm 'bout to, yeah
Yeah

I'm 'bout to click out on this shit
I'm 'bout to click, woah
I'm 'bout to click out on this shit
I'm 'bout to click, woah
I'm down to click out on you hoes and make a crime scene
I click the trigger on the stick like a high beam
Man, I was Bentley wheel whippin' when I was nineteen
She call my number, leave her hangin', she got dry-cleaned
She got a Android, her messages is lime green
I search one name, and end up seein' twenty tings
Nadine, Christine, Justine, Kathleen, Charlene, Pauline, Claudine
Man, I pack 'em in this phone like some sardines
And they send me naked pictures, it's the small things
You niggas still takin' pictures on a Gulfstream
My youngins richer than you rappers and they all stream
I really hate that you been sellin' them some false dreams
Man, if your pub was up for sale, I buy the whole thing
Will they ever give me flowers? Well, of course not
They don't wanna have that talk, 'cause it's a sore spot
They know The Boy, the one they gotta boycott
I told Jimmy Jam I use a Grammy as a door stop
Girl gave me some head because I need it
And if I fuck with you, then after, I might eat it, what?
Niggas talkin' 'bout when this gon' be repeated
What the fuck, bro? I'm one away from Michael
Nigga, beat it, nigga, beat it, what?

Beat it, what? Beat it, what? Beat it, what? Beat it, what?
Beat it, what? Beat it, what? Beat it, what? Beat it, what?
Beat it, what? Beat it, what? Beat it, ayy, beat it, what?
Don't even pay me back on none them favors, I don't need it",rap
61,62,"""Die with a Smile""",Lady Gaga and Bruno Mars,"192 ContributorsTranslationsTürkçeEspañolPortuguêsDeutschFrançaisItalianoالعربيةΕλληνικάTiếng ViệtBahasa IndonesiaفارسیNederlands简体中文 (Simplified Chinese)ไทย (Thai)Русский (Russian)PolskiМакедонски日本語 (Japanese)עברית (Hebrew)УкраїнськаsrpskiČeskyසිංහලहिन्दी (Hindi)DanskDie With A Smile Lyrics“Die With A Smile” was the comeback single by Lady Gaga and Bruno Mars, who both had not released music in two to three years. The song was surprise announced a day before the release on August 15, and… Read More 
(Ooh, ooh)

I, I just woke up from a dream
Where you and I had to say goodbye
And I don't know what it all means
But since I survived, I realized

Wherever you go, that's where I'll follow
Nobody's promised tomorrow
So I'ma love you every night like it's the last night
Like it's the last night

If the world was ending
I'd wanna be next to you
If the party was over
And our time on Earth was through
I'd wanna hold you just for a while
And die with a smile
If the world was ending
I'd wanna be next to you

(Ooh, ooh)

Ooh, lost, lost in the words that we scream
I don't even wanna do this anymore
'Cause you already know what you mean to me
And our love's the only war worth fighting for

Wherever you go, that's where I'll follow
Nobody's promised tomorrow
So I'ma love you every night like it's the last night
Like it's the last night

If the world was ending
I'd wanna be next to you
If the party was over
And our time on Earth was through
I'd wanna hold you just for a while
And die with a smile
If the world was ending
I'd wanna be next to you

Right next to you
Next to you
Right next to you
Oh-oh

If the world was ending
I'd wanna be next to you
If the party was over
And our time on Earth was through
I'd wanna hold you just for a while
And die with a smile
If the world was ending
I'd wanna be next to you
If the world was ending
I'd wanna be next to you

(Ooh, ooh)
I'd wanna be next to you",art pop; pop
62,63,"""I Like the Way You Kiss Me""",Artemas,"58 ContributorsTranslationsPolskiTürkçePortuguêsРусский (Russian)NorskEspañolDeutschi like the way you kiss me Lyrics
I like the way you kiss me
I like the way you, uh

I like the way you kiss me, I can tell you miss me
I can tell it hits, hits, hits, hits
Not tryna be romantic, I'll hit it from the back
Just so you don't get attached ('Tached, 'tached, 'tached)
I like the way you kiss me, I can tell you miss me
I can tell it hits, hits, hits, hits
Not tryna be romantic, I'll hit it from the back
Just so you don't get attached ('Tached, 'tached, 'tached)

You bite my lip just for the taste
You're on your knees, I'm on the case
You take the heat and with such grace
You say we'rе done, but here you stay
Said you'rе scared I'll let you down (I'll let you down)
Stick around and you'll find out (And you'll find out)
But don't you wanna make me proud? (Don't you wanna make me proud?)
'Cause I'm so proud, baby, I'm so proud of you

I like the way you kiss me, I can tell you miss me
I can tell it hits, hits, hits, hits
Not tryna be romantic, I'll hit it from the back
Just so you don't get attached ('Tached, 'tached, 'tached)
I like the way you kiss me, I can tell you miss me
I can tell it hits, hits, hits, hits
Not tryna be romantic, I'll hit it from the back
Just so you don't get attached ('Tached, 'tached, 'tached)

Do I stress you out? Can I help you out?
Does it turn you on when I turn you 'round?
Can we make a scene? (Scene) Can you make it loud? (Loud)
'Cause I'm so proud, baby, I'm so proud of you

(So proud of you)
(Mm, so proud of you)

I like the way you kiss me, I can tell you miss me
I can tell it hits, hits, hits, hits
Not tryna be romantic, I'll hit it from the back
Just so you don't get attached ('Tached, 'tached, 'tached)
I like the way you kiss me, I can tell you miss me
I can tell it hits, hits, hits, hits
Not tryna be romantic, I'll hit it from the back
Just so you don't get attached ('Tached, 'tached, 'tached)

I like the way you kiss me
I like the way you, uh","pop, british, rnb, indie, singer-songwriter"
63,64,"""Need a Favor""",Jelly Roll,"16 ContributorsNeed a Favor Lyrics
I only talk to God when I need a favor
And I only pray when I ain't got a prayer
So who the hell am I, who the hell am I to expect a savior, oh
If I only talk to God when I need a favor?
But, God, I need a favor

I know amazin' grace, but I ain't been livin' them words
Swear I spend most Sundays
Drunk off my ass than I have at church
Hard cover King James
Only been savin' dust on the nightstand
And I don't know what to say
By the time I fold my hands

I only talk to God when I need a favor
And I only pray when I ain't got a prayer
So who the hell am I, who the hell am I to expect a savior, oh
If I only talk to God when I need a favor?
But, God, I need a favor

Amen, amen

Yeah, I owe you more than one
And beggars can't be choosers
But I'll pay for all I've done
Just pleasе don't let me lose hеr

I only talk to God when I need a favor
And I only pray when I ain't got a prayer
So who the hell am I, who the hell am I to expect a savior, oh
If I only talk to God when I need a favor?
But, God, I need a favor

Amen, amen
Amen, amen

Hangin' in there just barely
Throwin' up prayers like Hail Marys
If You're still there, Lord, spare me
Oh, my God, oh, my God, Hail Mary
Hangin' in there just barely
Throwin' up prayers like Hail Marys
If You're still there, Lord, spare me
Oh, my God, oh, my God, Hail Mary

I only talk to God when I need a favor
And I only pray when I ain't got a prayer
So tell me, who the hell am I to expect a savior
When I only talk to God if I need a favor?
And, God, I need a favor

Amen
God, I need a favor
Woah
Amen","rap, Hip-Hop, country rap, country, jelly roll"
64,65,"""Save Me""",Jelly Roll featuring Lainey Wilson,"8 ContributorsSave Me (Remix) Lyrics
Somebody save me, me from myself
I've spent so long livin' in hell
They say my lifestyle is bad for my health
It's the only thing that seems to help

All of this drinkin' and smokin' is hopeless
But feel like it's all that I need
Somethin' inside of me's broken, I hold on
To anything that sets me free

I'm a lost cause
Baby, don't waste your time on me
I'm so damaged beyond repair
Life has shattered my hopes and my dreams
I'm a lost cause
Baby, don't waste your time on me
I'm so damaged beyond repair
Lifе has shattered my hopes and my drеams

(Ooh)
(Ooh)
(Ooh)

What if the night sky was missin' the moon?
There were no shootin' stars to use wishin' on you
And all of my sorrows, I'd just wash them down
It's the only peace I've ever found

All of this drinkin' and smokin' is hopeless
But feel like it's all that I need
Somethin' inside of me's broken, I hold on
To anything that sets me free

I'm a lost cause
Baby, don't waste your time on me
I'm so damaged beyond repair
Life has shattered my hopes and my dreams
I'm a lost cause
Baby, don't waste your time on me (No, don't waste your time on me)
I'm so damaged beyond repair (I'm so damaged beyond repair)
Life has shattered my hopes and my dreams (Life has shattered my hopes and my dreams)

Oh (Ooh)
(Ooh)
(Ooh)",country hip hop; country
