Unnamed: 0,No.,Title,Artist(s),lyrics,genres
79,80,"""Thugz Mansion""",2Pac,"2 ContributorsC U When U Get There (Thugz Mansion Remix) LyricsThis is basically the same song as the original except they use Colio’s hook and beat. There is also a version where they use a verse from Colio’s original.
Here’s Tupac’s original song.

and Colio’s
Shit, tired of gettin shot at
Tired of gettin chased by the police and arrested
Niggas need a spot where WE can kick it
A spot where WE belong, that's just for us
Niggas ain't gotta get all dressed up and be Hollywood
Y'knahmean? Where do niggas go when we die?
Ain't no heaven for a thug nigga
That's why we go to thug mansion
That's the only place where thugs get in free and you gotta be a G
... at thug mansion

A place to spend my quiet nights, time to unwind
So much pressure in this life of mine, I cry at times
I once contemplated suicide, and woulda tried
But when I held that 9, all I could see was my momma's eyes
No one knows my struggle, they only see the trouble
Not knowin it's hard to carry on when no one loves you
Picture me inside the misery of poverty
No man alive has ever witnessed struggles I survived
Prayin hard for better days, promise to hold on
Me and my dawgs ain't have a choice but to roll on
We found a family spot to kick it
Where we can drink liquor and no one bickers over trick shit
A spot where we can smoke in peace, and even though we G's
We still visualize places, that we can roll in peace
And in my mind's eye I see this place, the players go in fast
I got a spot for us all, so we can ball, at thug's mansion

[Hook}
I'll see you when you get there
If you ever get there
See you when you get there
I'll see you when you get there
If you ever get there
See you when you get there

Will I survive all the fights and the darkness?
Trouble sparks, they tell me home is where the heart is, dear departed
I shed tattooed tears and couldn't sleep good
For multiple years, witness peers catch gunshots
Nobody cares, seen the politicians ban us
They'd rather see us locked in chains, please explain
Why they can't stand us, is there a way for me to change?
Or am I just a victim of things I did to maintain?
I need a place to rest my head
With the little bit of homeboys that remains, cause all the rest dead
Is there a spot for us to roll, if you find it
I'll be right behind ya, show me and I'll go
How can I be peaceful? I'm coming from the bottom
Watch my daddy scream, ""Peace,"" while the other man shot him
I need a house that's full of love when I need to escape
The deadly places slingin drugs, in thug's mansion


Dear momma don't cry, your baby boy's doin good
Tell the homies I'm in heaven and they ain't got hoods
Seen a show with Marvin Gaye last night, it had me shook
Drippin peppermint Schnapps, with Jackie Wilson, and Sam Cooke
Then some lady named Billie Holiday sang
Sittin there kickin it with Malcolm, 'til the day came
Little Latasha sho' grown
Tell the lady in the liquorstore that she's forgiven, so come home
Maybe in time you'll understand only God can save us
When Miles Davis cuttin lose with the band
Just think of all the people that you knew in the past
That passed on, they in heaven, found peace at last
Picture a place that they exist, together
There has to be a place better than this, in heaven
So right before I sleep, dear God, what I'm askin
Remember this face, save me a place, in thug's mansion","rap, Hip-Hop, Gangsta Rap, West Coast Rap, hip hop"
80,81,"""Clocks""",Coldplay,"106 ContributorsTranslationsفارسیFrançaisEspañolClocks LyricsContinuing the existential themes of A Rush of Blood to the Head, “Clocks” opens with a haunting piano melody into Chris Martin’s falsetto vocals.
The song concerns the paradox facing humanity: an obsession… Read More 

The lights go out, and I can't be saved
Tides that I tried to swim against
Have brought me down upon my knees
Oh, I beg, I beg and plead, singin'
Come out of things unsaid
Shoot an apple off my head, and a
Trouble that can't be named
A tiger's waitin' to be tamed, singin'

You are
You are


Confusion that never stops
Closin' walls and tickin' clocks, gonna
Come back and take you home
I could not stop, that you now know, singin'
Come out upon my seas
Cursed missed opportunities, am I
A part of the cure?
Or am I part of the disease? Singin'

You are
You are
You are
You are

You are
You are

And nothin' else compares
Oh, nothin' else compares
And nothin' else compares


You are
You are

Home, home, where I wanted to go
Home, home, where I wanted to go
Home (You are) home, where I wanted to go
Home (You are) home, where I wanted to go","rock, alternative, britpop, alternative rock, indie"
81,82,"""Put That Woman First""",Jaheim,"12 ContributorsPut That Woman First LyricsThis is a ode to the importance of a woman in a relationship and the fact that she is meant to be loved and treated with respect too. This jam is one of the 2000’s popular love ballads which made Jaheim… Read More 
Ooooh, ooh, whoo, whoo, ooh (Yeah)

If they gleam in the sun
While they spin and they fit on my truck then (​​I could remember)
And if it came in the sack
No stems no seeds in the bag girl (I could remember)
And if they drip from my wrist and they look like they shine like new then
{​​I could remember}​​
But ohhh, girl
I forgot to be your lover
If it wasn't for the 9 to 5
Double-up overtime then (​​I could remember)
If it wasn't for the Sunday All-Star Weekend games, girl (I could remember)
And if it wasn't for the dough
Gettin' 50 G's a show, girl, ya know that (I could remember)
But silly me, silly me
Ohhhh
Tell me how could I ever forget to be your lover
Now I realize that you need love too (Oh, yeah)
Spend my life makin' love to you
Oh, girl
Oh, I forgot to be your lover

When she starts bringin' up old dirt
And the fights keep getting worse (Oh, brother)
Findin' numbers in her purse
Better put that woman first (Yeah)
And you know she ain't wearin' her ring (Oh, no)
When she starts playin' little games
Comin' in late from work
You better put that woman first

If it wasn't for the make up on my shirt
Still I'd be chasin' skirts then (​​I could remember)
And if it wasn't for that fight last night
You smashin' out my headlights then (​​I could remember)
If it wasn't for parole
Steady duckin' my P O girl you know (​​I could remember)
But silly me, silly me, babe
Tell me how could I ever forget to be your lover
Now I realize that you need love too
Spend my life makin' love to you
Oh, girl
Oh, I forgot to be your lover

When she starts bringin' up old dirt (Bringin' up old shhhh)
And the fights keep getting worse
(Oh...oh...oh...oh...)
Findin' numbers in her purse (I'm tellin' you, brother)
Better put that woman first (You better put your woman first)
And you know she ain't wearin' her ring (Oh, yeah)
When she starts playin' little games (I'm-I'm-I'm-I'm tellin' you, brother)
Comin' in late from work
You better put that woman first (Put that woman first)

{​​So many times}​​ Actin like it wasn't really nothin'
{​​So many ways}​​ Kept to myself, always runnin'
{​​So many games}​​ All that I sin
{​​So many words}​​ I need you to stay
{​​Always came first}​​ Even though sometimes fallin'
Second
{​​Came down to love}​​ You know I had to win the last race
{​​Spend some time}​​ Put in some work
{​​And for better or worse}​​ Always put that woman first

When she starts bringin' up old dirt
And the fights keep getting worse (Gettin' worse)
Findin' numbers in her purse (In her purse)
Better put that woman first (Put that woman first)
And you know she ain't wearin' her ring (Ooh, yeah)
When she starts playin' little games (Her little games)
Comin' in late from work (I'mma say it again)
You better put that woman first (Put that woman, put that woman first)
When she starts bringin' up old dirt
And the fights keep getting worse (She's gonna leave you)
Findin' numbers in her purse
Better put that woman first (Yeah, yeah, yeah)
And you know she ain't wearin' her ring (Yeah, yeah, yeah, yeah)
When she starts playin' little games (Yeah, yeah)
Comin' in late from work
You better put that woman first","rnb, soul, Jaheim, r&b, r and b"
82,83,"""Rain on Me""",Ashanti,"17 ContributorsRain on Me Lyrics“Rain on Me” peaked at #7 on the Billboard Hot 100 and #2 on Billboard’s R&B chart in 2003.
The song’s lyrics talk about domestic violence. It was also nominated for a Grammy for “Best Female R&B Vocal… Read More 
(Drum)
(Gong)
Hahaha!

I'm looking in the mirror at this woman, down and out
She's internally dying and knew this was not what love's about
I don't wanna be this woman the second time around
'Cause I'm waking up, screaming, no longer believing that I'm gonna be around, yeah

Over and over I tried (You know)
And over and over you lied (Oh-oh-oh)
And over and over I cried (Over, yeah)
Over and over I tried (yeah, yeah, yeah)
And over and over you lied (You lied)
And over and over I cried, yeah
I don't know why (ooh-ooh-ooh-ooh)

Rain on me
Lord, won't you take this pain from me?
I don't wanna live, I don't wanna breathe
'Til you just just rain on me
Lord, won't you take this pain from me?
I don't wanna live, I don't wanna breathe, babe

See, I don't wanna hug my pillow late at night no more
I'm tossing and turning and thinking 'bout burning down these walls
I don't wanna fuel this fire no more, no more, no more
See, I made up my mind 'cause I've wasted my time
Ain't nothing here to keep me warm

Over and over I tried (You know)
And over and over you lied (Oh, yeah)
And over and over I cried (Over and over, know why)
Over and over I tried (yeah, yeah, yeah)
And over and over you lied (Yeah, yeah, yeah)
And over and over I cried, yeah
I cried, I cried, I cried, I cried, I cried (Ooh-ooh-ooh-ooh)

Rain on me
Lord, won't you take this pain from me?
I don't wanna live, I don't wanna breathe
'Til you just just rain on me
Lord, won't you take this pain from me?
I don't wanna live, I don't wanna breathe, babe

I'm so tired of the rain in my life
And I'm so tired of the strain and now you're gonna lie
'Cause sometimes, I can't sleep at night and
This here, it just don't seem right and
Sometimes, I just wonder why I
Almost let my life go by
Sometimes, I can't sleep at night and
This here, it just don't seem right and
Sometimes, I just wonder why I
Almost let my life go by

Rain on me
Lord, won't you take this pain from me?
I don't wanna live, I don't wanna breathe
'Til you just just rain on me
Lord, won't you take this pain from me?
Said I don't wanna live, I don't wanna live
Rain on me
Lord, won't you take this pain from me?
I don't wanna live, I don't wanna breathe
'Til you just just rain on me
Lord, won't you take this pain from me?
And I don't wanna live, I don't wanna live","rnb, female vocalists, soul, pop, Hip-Hop"
83,84,"""19 Somethin'""",Mark Wills,"10 Contributors19 Somethin’ Lyrics19 Somethin' is about Mark Wills looking back on his childhood in the 1970s and 1980s, and wishing in his adulthood that he could go back to his childhood. It was released on his Greatest Hits album, and… Read More 
Woo
Oh yeah

I saw Star Wars at least eight times
Had the Pac-Man pattern memorized
And I've seen the stuff they put inside
Stretch Armstrong, yeah
Oh, I was Roger Staubach in my backyard
Had a shoebox full of baseball cards
And a couple of Evel Knievel scars on my arm
Well, I was a kid when Elvis died
And my mama cried

It was 1970-something
In the world that I grew up in
Farrah Fawcett hair-do days
Bell-bottoms and eight-track tapes
Lookin' back now I can see me
And oh, man, did I look cheesy
But I wouldn't trade those days for nothin'
Oh, it was 1970-something, yeah

It was the dawning of a new decade
We got our first microwave
And Dad broke down and finally shaved them old sideburns off
I took the stickers off of my Rubik's Cube
Watched MTV all afternoon
My first love was Daisy Duke in them cut-off jeans
A space shuttle fell out of the sky
And the whole world cried

It was 1980-something
In the world that I grew up in
Skating rinks and black Trans Ams
Big hair and parachute pants
And lookin' back now I can see me
And oh, man, did I look cheesy
I wouldn't trade those days for nothin'
Oh, it was 1980-something

Now I got a mortgage and an SUV
But all this responsibility
Makes me wish (Wish) sometimes (Sometimes)

It was 1980-something
In the world that I grew up in
Skating rinks and black Trans Ams
Big hair and parachute pants
And lookin' back now I can see me
And oh, man, did I look cheesy
I wouldn't trade those days for nothin'
Oh, it was 1980-something

1970-something
Aw, it was 19-something","country, modern country, mark wills, My Playlist, All"
84,85,"""Can't Stop, Won't Stop""",Young Gunz,"16 ContributorsCan’t Stop, Won’t Stop Lyrics“Can’t Stop, Won’t Stop” was nominated for a 2004 Grammy award  for the Best Rap Performance by a Duo or Group.
The song became the biggest hit from the State Property collective, a group of Philadelphia… Read More 
Six figure, woo
Uh, Young Gunnaz (Young Gunnaz)
Chris and Neef (That's right)
Yeah, uh, this official State P. representers

Can't stop, won't stop, Roc-A-Fella Records
'Cause we, we get down, baby, we get down, baby
The girls, the girls, they love us
'Cause we stay fresh to death, we the best, nothing less

They don't make us or break us
When they make up to break up (No)
See the Jacob, fix they lil' make-up (Uh)
That's them Young Gunnaz, Chris and Lil' Neefy
Wishin' they was the one what Chris got Lil' Kee Kee (That's right)
Home base, yes, I'm cool back dere (Uh huh)
Keep ya mouth shut, we might do that dere
Yep, it's only right, that the whole block stares
Hop out the Benz, with blue and white Airs
Smooth, let's go and get left field
Mami feelin' my baguettes, so my whole neck glow
Say ""I'm young, but I can sex though""
Now could it be I'm the one ladies check fo'? Yes, ho
Got grown women my momma age, fuck me all kinda ways
Suck and swallow everything, way before them rhyming days
Naw, it ain't 'bout the age, it's all in da stroke
Bitches thought I was a joke, 'til they got my jammies, HEY!

Can't stop, won't stop, Roc-A-Fella Records
'Cause we, we get down, baby, we get down, baby
The girls, the girls, they love us
'Cause we stay fresh to death, we the best, nothing less

Yep, it's only right we don't feed 'em no cash
We ain't bling 'em and pass 'em, when we see 'em we pass 'em
Yep, I know they hate 'cause we seein that cash
And seein' right pass 'em, and I don't wanna access 'em
No, no, don't make me the bad one
Then negotiate, when the man wit' the badge come
You know the rules, when a nigga was yappin'
Ain't no rappin', when we see 'em we clappin'
Plastic bag 'em, then we findin' a ditch (Yeah)
Toss the Magnum, then we findin' his bitch (Yeah)
Then take a step over the shit we left over
Now I gotta go and tell my niggas what happen
Niggas better believe, we the youngest in charge (Yeah)
Ain't takin a deal, man, I run wit' a charge (Yeah)
Chris and Neef, we runnin' this rap shit
State Property, poppin' any one of you bastards

Can't stop, won't stop, Roc-A-Fella Records
'Cause we, we get down, baby, we get down, baby
The girls, the girls, they love us
'Cause we stay fresh to death, we the best, nothing less

They see the Young Gunna, all the girlie, girlies
Wanna see the Young Gunna once they see the Rocawear (Wear)
Little bit of jewels, plus I treat 'em like I care (Care)
Safe home base, I just treat 'em like a spare (Yeah)
You know I stay wit' a beautiful little thing
And after me, it's Neef abusin' that little thing, look (Together)
You better tuck your girl, if she hot fam' (Together)
'Cause I'm pretty sure, she a Roc fan
Mami, do you want–us or him?
Ain't no ""I"" in a team, fuck wit' me, fuck wit' them
Get the ride for my dogs, that's the game, baby girl
Ain't no shame, keep it clean, keep a eye on my dogs (You know)
Never brag, never blab what you saw
Let them motherfuckers know, you just as fast on the draw (Fo' show)
Let 'em know you need some cash for the drawls (Wooo)
Keep the shit between us, so they be blast on the saw

Can't stop, won't stop, Roc-A-Fella Records
'Cause we, we get down, baby, we get down, baby
The girls, the girls, they love us
'Cause we stay fresh to death, we the best, nothing less","Hip-Hop, rap, roc-a-fella, East Coast, state property"
85,86,"""Red Dirt Road""",Brooks & Dunn,"20 ContributorsRed Dirt Road LyricsWritten by Kix Brooks and Ronnie Dunn, “Red Dirt Road” is the title track single off the duo’s 2003 album. The song reached #1 on the Country charts and #25 on the Billboard top 100.

Ronnie Dunn sings lead… Read More 
I was raised off of Rural Route 3
Out past where the blacktop ends
We'd walk to church on Sunday morning
Race barefoot back to the Johnson's fence
That's where I first saw Mary
On that roadside pickin' blackberries
That summer I turned a corner in my soul
Down that red dirt road

It's where I drank my first beer
It's where I found Jesus
Where I wrecked my first car
I tore it all to pieces
I learned the path to Heaven
Is full of sinners and believers
Learned that happiness on Earth
Ain't just for high achievers
I've learned, I've come to know
There's life at both ends of that red dirt road

Her daddy didn't like me much
With my shackled up GTO
I'd sneak out in the middle of the night
Throw rocks at her bedroom window
We'd turn out the headlights
Drive by the moonlight
Talk about what the future might hold
Down that red dirt road

It's where I drank my first beer
It's where I found Jesus
Where I wrecked my first car
I tore it all to pieces
I learned the path to Heaven
Is full of sinners and believers
Learned that happiness on Earth
Ain't just for high achievers
I've learned, I've come to know
There's life at both ends of that red dirt road

I went out into the world
And I came back in
I lost Mary
Oh, I got her back again
And driving home tonight
Feels like I've found a long lost friend

It's where I drank my first beer
It's where I found Jesus
Where I wrecked my first car
I tore it all to pieces
I learned the path to Heaven
Is full of sinners and believers
Learned that happiness on Earth
Ain't just for high achievers
I've learned, I've come to know
There's life at both ends of that red dirt road

Yes, I've learned, I've come to know
There's life at both ends of that red dirt road","country, Brooks and Dunn, modern country, male country, country rock"
86,87,"""What Was I Thinkin'""",Dierks Bentley,"19 ContributorsWhat Was I Thinkin’ Lyrics
Becky was a beauty from south Alabama
Her daddy had a heart like a nine-pound hammer
Think he even did a little time in the slammer
What was I thinking?
She snuck out one night and met me by the front gate
Her daddy came out waving that twelve gauge
We tore out the drive he peppered my tailgate
What was I thinking?

Oh, I knew there'd be hell to pay
But that crossed my mind a little too late
Cause I was

Thinking about a little white tank top sitting right
There in the middle by me
I was thinking about a long kiss man just got to get
Going where the night might lead
I know what I was feeling
But what was I thinking... what was I thinking

By the county line the cops were nipping on our heels
Pulled off the road and kicked it in four-wheel
Shut off the lights and tore through the corn field
What was I thinking?
Out the other side she was hollering faster
Took a dirt road and had the radio blasting
Hit the honky tonk for a little close dancing
What was I thinking?

Oh, I knew there'd be hell to pay
But that crossed my mind a little too late
Cause I was

Thinking about a little white tank top sitting right
There in the middle by me
I was thinking about a long kiss man just got to get
Going where the night might lead
I know what I was feeling
But what was I thinking... what was I thinking

When a mountain of a man with a ""born to kill"" tattoo
Tried to cut in I knocked out his front tooth
We ran outside hood-sliding like Bo Duke
What was I thinking?
I finally got her home at a half past too late
Her daddy's in a lawn chair sitting on the driveway
Put it in park as he started my way
What was I thinking, oh what was I thinking, oh what was I thinking
Then she gave a come-and-get-me grin
And like a bullet we were gone again... cause I was

Thinking about a little white tank top sitting right
There in the middle by me
I was thinking about a long kiss man just got to get
Going where the night might lead
I know what I was feeling
But what was I thinking... what was I thinking","country, modern country, dierks bentley, male vocalists, male country"
87,88,"""Flying Without Wings""",Ruben Studdard,"6 ContributorsFlying Without Wings Lyrics
Everybody's looking for that something
One thing that makes it all complete
You'll find it in the strangest places
Places you never knew it could be

Some find it in the faces of their children
Some find it in their lover's eyes
Who can deny the joy it brings
When you find that special thing
You're flying without wings

Some find it sharing every morning
Some in their solitary lives
You'll find it in the words of others
A simple line can make you laugh or cry

You'll find it in the deepest friendships
The kind you cherish all your life
And when you know how much that means
You've found that special thing
You're flying without wings

So impossible as they may seem
You've got to fight for every dream
'Cause who's to know which one you let go
Would have made you complete

But for me, it's waking up beside you, yeah
To watch the sun rise on your face
To know that I can say ""I love you""
At any given time or place, oh

It's the little things that only I know
Those are the things that make you mine, all mine
And it's the flying without wings
'Cause you're my special thing
I'm flying without wings

You're the place my life begins
And you'll be where it ends
I'm flying without wings
And that's the joy it brings
I'm flying without wings (Mm)","rnb, soul, American Idol, male vocalists, r&b"
88,89,"""Sing for the Moment""",Eminem,"367 ContributorsTranslationsTürkçeEnglishItalianoहिन्दी (Hindi)FrançaisazərbaycanDeutschSvenskaРусский (Russian)فارسیSing for the Moment LyricsThis song was the fourth single released from Eminem’s fourth studio album The Eminem Show. It was an international hit, reaching the top 10 in several countries and peaking at #14 in the US in May 2003.
… Read More 
These ideas are nightmares to white parents
Whose worst fear is a child with dyed hair and who likes earrings
Like whatever they say has no bearing
It's so scary in a house that allows no swearing
To see him walkin' around with his headphones blarin'
Alone in his own zone, cold and he don't care
He's a problemed child, and what bothers him all comes out
When he talks about his fuckin' dad walkin' out (Bitch)
'Cause he hates him so bad that he blocks him out
If he ever saw him again, he'd probably knock him out
His thoughts are wacked, he's mad, so he's talkin' back
Talkin' black, brainwashed from rock and rap
He sags his pants, durags, and a stockin' cap
His stepfather hit him so he socked him back
And broke his nose, his house is a broken home
There's no control, he just lets his emotions go
(Come on) Sing with me (Sing), sing for the year (Sing it)
Sing for the laughter and sing for the tear (Come on)
Sing it with me, it's just for today
Maybe tomorrow, the good Lord will take you away

Entertainment is changin', intertwinin' with gangsters
In the land of the killers, a sinner's mind is a sanctum
Holy or unholy, only have one homie
Only this gun, lonely, 'cause don't anyone know me
Yet everybody just feels like they can relate (Uh-huh)
I guess words are a motherfucker, they can be great (Ugh)
Or they can degrade, or even worse, they can teach hate
It's like these kids hang on every single statement we make
Like they worship us, plus all the stores ship us platinum
Now how the fuck did this metamorphosis happen?
From standin' on corners and porches just rappin'
To havin' a fortune, no more kissin' ass
But then these critics crucify you (Yep), journalists try to burn you
Fans turn on you, attorneys all want a turn at you
To get they hands on every dime you have
They want you to lose your mind every time you mad
So they can try to make you out to look like a loose cannon
Any dispute won't hesitate to produce handguns
That's why these prosecutors wanna convict me
Strictly just to get me off of these streets quickly
But all they kids be listenin' to me religiously
So, I'm signin' CDs while police fingerprint me
They're for the judge's daughter, but his grudge is against me
If I'm such a fuckin' menace, this shit doesn't make sense, b'
It's all political, if my music is literal
And I'm a criminal, how the fuck can I raise a little girl?
I couldn't, I wouldn't be fit to
You're full of shit too, Guerrera, that was a fist that hit you (Bitch)

(Come on) Sing with me (Sing), sing for the year (Sing it)
Sing for the laughter and sing for the tear (Sing that shit)
Sing it with me, it's just for today
Maybe tomorrow, the good lord will take you away

They say music can alter moods and talk to you
Well, can it load a gun up for you and cock it too?
Well, if it can, then the next time you assault a dude
Just tell the judge it was my fault, and I'll get sued
See, what these kids do is hear about us totin' pistols
And they wanna get one 'cause they think this shit's cool
Not knowin' we really just protectin' ourselves
We entertainers, of course the shit's affectin' our sales
You ignoramus, but music is reflection of self
We just explain it, and then we get our checks in the mail
It's fucked up, ain't it? How we can come from practically nothin'
To bein' able to have any fuckin' thing that we wanted
That's why we sing for these kids who don't have a thing
Except for a dream and a fuckin' rap magazine (Haha)
Who post pin-up pictures on they walls all day long
Idolize they favorite rappers and know all they songs
Or for anyone who's ever been through shit in they lives
So they sit and they cry at night, wishin' they'd die
'Til they throw on a rap record, and they sit and they vibe
We're nothin' to you, but we're the fuckin' shit in they eyes
That's why we seize the moment, try to freeze it and own it
Squeeze it and hold it 'cause we consider these minutes golden
And maybe they'll admit it when we're gone
Just let our spirits live on
Through our lyrics that you hear in our songs, and we can—

Sing with me (Sing), sing for the year (Sing it)
Sing for the laughter and sing for the tear (Come on)
Sing it with me, it's just for today
Maybe tomorrow, the good Lord will take you away

Sing with me (Sing), sing for the year (Sing it)
Sing for the laughter and sing for the tear (Come on)
Sing it with me, it's just for today
Maybe tomorrow, the good Lord will take you away","rap, Hip-Hop, hip hop, Eminem, pop"
89,90,"""Have You Forgotten?""",Darryl Worley,"12 ContributorsHave You Forgotten LyricsI hear people sayin'. We don't need this war
But I say there's some things worth fightin' for
What about our freedom and this piece of ground?
We didn't get to keep em' by backing down
They say we don't realize the mess we're gettin in
Before you start your preachin' let me ask you this my friend
Chorus
Have you forgotten how it felt that day
To see your homeland under fire
And her people blown away
Have you forgotten when those towers fell
We had neighbors still inside goin through a livin hell
And you say we shouldn't worry about Bin Laden
Have you forgotten?
They took all the footage off my TV
Said it's too disturbin for you and me
It'll just breed anger is what the experts say
If it was up to me I'd show it every day
Some say this country's just out lookin' for a fight
Well after 9-11 man I'd have to say that's right
Chorus
Have you forgotten how it felt that day
To see your homeland under fire
And her people blown away
Have you forgotten when those towers fell
We had neighbors still inside goin through a livin hell
And we vow to get the ones behind Bin Laden
Have you forgotten?

I'v been there with the soldiers
Who've gone away to war
And you can bet that they remember just what they're fighting for
Have you forgotten
All the people killed
Yes some went down like heroes
In that Pennsylvania field
Have you forgotten
About our Pentagon
All the loved ones that we lost
And those left to carry on
Don't you tell me not to worry 'bout Bin Laden
Have you forgotten?
Have you forgotten?
Have you forgotten?!","country, Darryl Worley, male country, modern country, soft rock"
90,91,"""No Shoes, No Shirt, No Problems""",Kenny Chesney,"12 ContributorsNo Shoes, No Shirt, No Problems Lyrics
I've been up to my neck working six days a week
Wearing holes in the soles of the shoes on my feet
Been dreaming of gettin' away since I don't know
Ain't no better time than now for Mexico

No shoes, no shirt and no problems
Blues, what blues? Hey, I forgot 'em
The sun and the sand and a drink in my hand with no bottom
And no shoes, no shirt and no problems
No problems

Want a towel on a chair in the sand by the sea
Wanna look through my shades and see you there with me
Wanna soak up life for a while in laid back mode
No boss, no polite, no stress, no dress code

No shoes, no shirt and no problems
Blues, what blues? Hey, I forgot 'em
The sun and the sand and a drink in my hand with no bottom
And no shoes, and no shirt and no problems
Babe, let's get packed tank tops and flip-flops if you got 'em
No shoes, and no shirt and no problems
No problems","country, Kenny Chesney, modern country, rock, pop"
91,92,"""Come Over""",Aaliyah,"27 ContributorsCome Over LyricsIn this song from Aaliyah’s posthumous hits album I Care 4 U, Aaliyah gets off of a late night flight and can’t wait until morning to see her man.  She calls him and asks if she can come over to see him.
In… Read More 
I just touched down (Touched down)
Quarter after two (Flight 102), I know it's late (Real late)
But I'm callin' you (Callin' you)
Tryna figure if I (I) can (Can) come (Come) see (See) you
Can I come see you? (Mmm)
I know you're asleep (You're asleep)
But you're on my mind (My mind)
And I'm wide awake (Awake)
And I wanna stop by (Come on over)
So can you get up and get out of the bed?
'Cause I wanna see you
And I've been wonderin'

Can I come over? (Can I)
Come over (Stop by)
Come over (To see you)
Come over (Tonight?)
Can I come over? (Can I)
Come over (Get with you?)
Come over (I just wanna)
Come over (Be with you, baby)
Can I come over? (Can I)
Come over (Stop by)
Come over (To see you)
Come over (Tonight?)
Can I come over? (Can I)
Come over (Get with you?)
Come over (Just wanna)
Yeah (Be with you, baby)

So tell me what the deal, you're not that far
I just got my bags and I'm headed to the car
Say, ""Yes or no,"" 'cause I'm on the road
Um, wait a minute, my battery's low
Let me, alright
Baby, I wanna come see you
Said, I really wanna come see you
Don't you worry 'bout a thing
I'm just wantin' to hold you, embrace you
I want to look at you and tell you how much I love you
I want you, I need you, I miss you

Can I come over? (Can I)
Come over (Stop by)
Come over (To see you)
Come over (Tonight?)
Can I come over? (Can I)
Come over (Get with you?)
Come over (I just wanna)
Come over (Be with you, baby)
Can I come over? (Can I)
Come over (Stop by)
Come over (To see you)
Come over (Tonight?)
Can I come over? (Can I)
Come over (Get with you?)
Come over (Just wanna)
Yeah (Be with you, baby)

Oh, oh
Oh, oh
Ooh, oh
Oh, ooh
Oh, oh
Oh, oh
Ooh, oh
Oh, ooh

Can I come over? (Can I)
Come on over (Stop by)
Come over (To see you)
Come over (Tonight?)
Can I come over? (Can I)
Come over (Get with you?)
Come over (Just wanna)
Yeah (Be with you, baby)
Can I come over? (Can I)
Come over (Stop by)
Come over (To see you)
Come over (Tonight?)
Can I come over? (Can I)
Baby (Get with you?)
Can I come over? (I just wanna)
Over (Be with you, baby)","rnb, soul, female vocalists, pop, Hip-Hop"
92,93,"""Sick of Being Lonely""",Field Mob,"10 ContributorsSick of Being Lonely Lyrics
I'm so sick of being lonely
Every night while my man goes out with his homies
I wanna know how it feels to be loved, be loved

Any other night, you'd be at home waitin' on me, yeah
(What's goin' on?)
Any other night, you'd be actin' like a bugaboo, ooh
(What's goin' on?)
Any other night, you'd be callin' me, stallin' me, ha
(What's goin' on?)
Any other night, I can guarantee a page from you, ooh
(What's goin' on?)

Little shawty, we used to be on the phone all day
Talkin' to the sunshine shinin' on my bald head
Now today seem strange
No call on my celly, no name on my caller ID
Callin' you up and ya OGs sayin' you ain't home
What's really goin' on? I wanna know
So gimme a call and let's play no games
I'm playin', you want the plane
Don't point a finger over herre
I bought you a fur coat for your birthday
And this the things I get shorty?
Over there you starin' mad
That I went out with them other chicks
I told you they ain't shit!
They were just some buddies from high school that I went to
Where my old homies wanted me to kick it to 'em
But I called you up but you wasn't home
Baby girl when you get this message, gimme a call
I'll be waitin' at home

I'm so sick of being lonely
Every night while my man goes out with his homies
I wanna know how it feels to be loved, be loved
Sick of being lonely
Every night while my man goes out with his homies
I wanna know how it feels to be loved, be loved

Any other night, you'd be at home waitin' on me, yeah
(What's goin' on?)
Any other night, you'd be actin' like a bugaboo, ooh
(What's goin' on?)
Any other night, you'd be callin' me, stallin' me, ha
(What's goin' on?)
Any other night, I can guarantee a page from you, ooh
(What's goin' on?)

Hmmm, but tonight seem different
Man, it's about this fishy (I'm so confused)
Cuz I ain't even get shhhh
My wife ain't hit me on my pager or cell
And when I CALL HER, I keep gettin' the damn voice mail
What's goin' on? Yeah I know I'm wrong
For goin' and comin' home at 'bout four in the mornin'
Hopin' ya ""Home Alone"" like Caulkin
But I picked the wrong time, and respect will be expected

I'm so sick of being lonely
Every night while my man goes out with his homies
I wanna know how it feels to be loved, be loved
Sick of being lonely
Every night while my man goes out with his homies
I wanna know how it feels to be loved, be loved

I'm so sick of bein' lon-
AHH, don't finish yo statement
You alone call me, I'll be yo replacement
Put me in the game coach, you can let that lame go
Let me lick you on your neck and go down to yo ankles
Cuz ain't no mo' better, freakier feller
From the Field to creep wit', when ya guys are dummy
Honey you lookin' good, and mo' gooder than a late of neck bones
Tenderized and yummy, the Energizer bunny can't compete with me
Cuz I be goin' and goin', rowin'
With mo' motion than ya ocean from night to mornin'
Hit it huffin' and puffin', breath stankin' and yawnin'
Something so pretty as you at home alone
That's unbelieveable, like when the cow jumped over the moon
Now, I never put nothin' before you
That's like eatin' cereal, pickin' a fork over a spoon

I'm so sick of being lonely
Every night while my man goes out with his homies
I wanna know how it feels to be loved, be loved
Sick of being lonely
Every night while my man goes out with his homies
I wanna know how it feels to be loved, be loved
I'm so sick of being lonely
Every night while my man goes out with his homies
I wanna know how it feels to be loved, be loved
Sick of being lonely
Every night while my man goes out with his homies
I wanna know how it feels to be loved, be loved","Hip-Hop, rap, Dirty South, hip hop, USA"
